source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,district_num,SLDLST,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16065065010,065010,065,rexburg 10 Voting District,16065065010,16034,State House District 34,34,034,49.9999999999,50,49,9844.9999999681,2250.9999999915,nhgis_block_weight_chain_2000_2010_2020,49.9999999999,0.9999999999979999,9844.9999999681,2250.9999999915,1.0,1.0,1.0,1.0,population
16065065011,065011,065,rexburg 11 Voting District,16065065011,16034,State House District 34,34,034,63.0000000001,63,75,2772.0000000031,815.000000001,nhgis_block_weight_chain_2000_2010_2020,63.0000000001,1.0000000000015874,2772.0000000031,815.000000001,1.0,1.0,1.0,1.0,population
16065065012,065012,065,rexburg 12 Voting District,16065065012,16034,State House District 34,34,034,30.999999999899998,31,44,1229.0000000127,325.0000000023,nhgis_block_weight_chain_2000_2010_2020,30.999999999899998,0.9999999999967741,1229.0000000127,325.0000000023,1.0,1.0,1.0,1.0,population
16065065013,065013,065,union/lyman 13 Voting District,16065065013,16031,State House District 31,31,031,4.465742083314098,12,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.465742083314098,0.3721451736095082,1803.9999999788001,601.9999999931,0.0,0.0,0.052538142156883696,0.0,population
16065065013,065013,065,union/lyman 13 Voting District,16065065013,16034,State House District 34,34,034,80.5342579162859,84,75,1803.9999999788001,601.9999999931,nhgis_block_weight_chain_2000_2010_2020,80.5342579162859,0.9587411656700702,1803.9999999788001,601.9999999931,1.0,1.0,0.9474618578431163,1.0,population
16065065014,065014,065,archer 14 Voting District,16065065014,16031,State House District 31,31,031,2.5720572712807805,9,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.5720572712807805,0.28578414125342005,917.0000000097,296.0000000033,0.0,0.0,0.02217290751098387,0.0,population
16065065014,065014,065,archer 14 Voting District,16065065014,16034,State House District 34,34,034,113.42794272901922,116,84,917.0000000097,296.0000000033,nhgis_block_weight_chain_2000_2010_2020,113.42794272901922,0.977827092491545,917.0000000097,296.0000000033,1.0,1.0,0.9778270924890161,1.0,population
16067067001,067001,067,emerson Voting District,16067067001,16027,State House District 27,27,027,228.9999999998877,229,201,1901.99999999931,683.0000000013756,nhgis_block_weight_chain_2000_2010_2020,228.9999999998877,0.9999999999995096,1901.99999999931,683.0000000013756,1.0,1.0,1.0,1.0,population
16067067002,067002,067,paul Voting District,16067067002,16027,State House District 27,27,027,104.00000000026247,104,93,1685.000000017787,703.0000000088148,nhgis_block_weight_chain_2000_2010_2020,104.00000000026247,1.0000000000025238,1685.000000017787,703.0000000088148,1.0,1.0,1.0,1.0,population
16067067003,067003,067,pioneer Voting District,16067067003,16027,State House District 27,27,027,122.999999999405,123,170,1818.99999998604,637.99999999486,nhgis_block_weight_chain_2000_2010_2020,122.999999999405,0.9999999999951626,1818.99999998604,637.99999999486,1.0,1.0,1.0,1.0,population
16067067004,067004,067,acequia Voting District,16067067004,16026,State House District 26,26,026,0.17339005264130708,5,4,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.17339005264130708,0.034678010528261416,2173.999999998662,684.9999999992741,0.0,0.0,0.00041680301115742176,0.0,population
16067067004,067004,067,acequia Voting District,16067067004,16027,State House District 27,27,027,415.82660994692594,416,379,2173.999999998662,684.9999999992741,nhgis_block_weight_chain_2000_2010_2020,415.82660994692594,0.9995831969878027,2173.999999998662,684.9999999992741,1.0,1.0,0.9995831969888426,1.0,population
16067067005,067005,067,heyburn 1 Voting District,16067067005,16027,State House District 27,27,027,148.0,148,132,2136.9999999934,784.9999999972,nhgis_block_weight_chain_2000_2010_2020,148.0,1.0,2136.9999999934,784.9999999972,1.0,1.0,1.0,1.0,population
16067067006,067006,067,heyburn 2 Voting District,16067067006,16027,State House District 27,27,027,101.00000000086007,101,130,2317.0000000449245,855.0000000181216,nhgis_block_weight_chain_2000_2010_2020,101.00000000086007,1.0000000000085156,2317.0000000449245,855.0000000181216,1.0,1.0,1.0,1.0,population
16067067007,067007,067,rupert 1 Voting District,16067067007,16027,State House District 27,27,027,38.9999999999,39,57,1388.9999999968,533.9999999987,nhgis_block_weight_chain_2000_2010_2020,38.9999999999,0.9999999999974358,1388.9999999968,533.9999999987,1.0,1.0,1.0,1.0,population
16067067008,067008,067,rupert 2 Voting District,16067067008,16027,State House District 27,27,027,116.00000000054666,116,164,2922.0000000110786,1167.0000000045995,nhgis_block_weight_chain_2000_2010_2020,116.00000000054666,1.0000000000047127,2922.0000000110786,1167.0000000045995,1.0,1.0,1.0,1.0,population
16067067009,067009,067,rupert 3 Voting District,16067067009,16027,State House District 27,27,027,96.0000000001,96,135,1876.0,730.0,nhgis_block_weight_chain_2000_2010_2020,96.0000000001,1.0000000000010416,1876.0,730.0,1.0,1.0,1.0,1.0,population
16067067010,067010,067,rupert 4 Voting District,16067067010,16027,State House District 27,27,027,23.9999999996,24,45,680.9999999779,252.9999999916,nhgis_block_weight_chain_2000_2010_2020,23.9999999996,0.9999999999833333,680.9999999779,252.9999999916,1.0,1.0,1.0,1.0,population
16067067011,067011,067,rupert 5 Voting District,16067067011,16027,State House District 27,27,027,45.0000000002787,45,65,1272.0000000262573,465.00000000954816,nhgis_block_weight_chain_2000_2010_2020,45.0000000002787,1.0000000000061935,1272.0000000262573,465.00000000954816,1.0,1.0,1.0,1.0,population
16069069001,069001,069,lewiston 1 Voting District,16069069001,16007,State House District 7,7,007,57.9999999999,58,57,245.0,120.0,nhgis_block_weight_chain_2000_2010_2020,57.9999999999,0.9999999999982758,245.0,120.0,1.0,1.0,1.0,1.0,population
16069069002,069002,069,lewiston 2 Voting District,16069069002,16007,State House District 7,7,007,31.000000000100002,31,32,922.0,502.0,nhgis_block_weight_chain_2000_2010_2020,31.000000000100002,1.0000000000032259,922.0,502.0,1.0,1.0,1.0,1.0,population
16069069003,069003,069,lewiston 3 Voting District,16069069003,16007,State House District 7,7,007,24.0000000001,24,21,682.0,287.0,nhgis_block_weight_chain_2000_2010_2020,24.0000000001,1.0000000000041667,682.0,287.0,1.0,1.0,1.0,1.0,population
16069069004,069004,069,lewiston 4 Voting District,16069069004,16007,State House District 7,7,007,39.0000000001,39,39,1627.0000000263,765.0000000107,nhgis_block_weight_chain_2000_2010_2020,39.0000000001,1.0000000000025642,1627.0000000263,765.0000000107,1.0,1.0,1.0,1.0,population
16069069005,069005,069,lewiston 5 Voting District,16069069005,16007,State House District 7,7,007,21.999999999899998,22,18,824.0,353.0,nhgis_block_weight_chain_2000_2010_2020,21.999999999899998,0.9999999999954544,824.0,353.0,1.0,1.0,1.0,1.0,population
16069069006,069006,069,lewiston 6 Voting District,16069069006,16006,State House District 6,6,006,23.800721370390114,24,38,482.6990941841715,186.92175581406315,nhgis_block_weight_chain_2000_2010_2020,23.800721370390114,0.9916967237662547,775.0000000001265,317.00000000006327,0.6228375408827003,0.5896585356909333,0.47601442740624794,0.6228375408827003,population
16069069006,069006,069,lewiston 6 Voting District,16069069006,16007,State House District 7,7,007,26.199278629773154,31,25,292.30090581595505,130.07824418600012,nhgis_block_weight_chain_2000_2010_2020,26.199278629773154,0.8451380203152631,775.0000000001265,317.00000000006327,0.3771624591172998,0.41034146430906676,0.5239855725937521,0.3771624591172998,population
16069069007,069007,069,lewiston 7 Voting District,16069069007,16007,State House District 7,7,007,69.0,69,57,1245.0,516.0,nhgis_block_weight_chain_2000_2010_2020,69.0,1.0,1245.0,516.0,1.0,1.0,1.0,1.0,population
16069069008,069008,069,lewiston 8 Voting District,16069069008,16007,State House District 7,7,007,28.0,28,21,994.0,406.0,nhgis_block_weight_chain_2000_2010_2020,28.0,1.0,994.0,406.0,1.0,1.0,1.0,1.0,population
16069069009,069009,069,lewiston 9 Voting District,16069069009,16007,State House District 7,7,007,46.0,46,47,1348.0,614.0,nhgis_block_weight_chain_2000_2010_2020,46.0,1.0,1348.0,614.0,1.0,1.0,1.0,1.0,population
16069069010,069010,069,lewiston 10 Voting District,16069069010,16007,State House District 7,7,007,35.0,35,36,931.0,415.0,nhgis_block_weight_chain_2000_2010_2020,35.0,1.0,931.0,415.0,1.0,1.0,1.0,1.0,population
16069069011,069011,069,lewiston 11 Voting District,16069069011,16006,State House District 6,6,006,1.9504376190421802,3,2,0.9533055579090517,0.9519233453341476,nhgis_block_weight_chain_2000_2010_2020,1.9504376190421802,0.65014587301406,1370.9999999390175,656.999999968346,0.0006953359284839205,0.001448893980791493,0.03824387488327689,0.0006953359284839205,population
16069069011,069011,069,lewiston 11 Voting District,16069069011,16007,State House District 7,7,007,49.04956238082862,50,48,1370.0466943811084,656.0480766230118,nhgis_block_weight_chain_2000_2010_2020,49.04956238082862,0.9809912476165724,1370.9999999390175,656.999999968346,0.9993046640715161,0.9985511060192085,0.9617561251167231,0.9993046640715161,population
16069069012,069012,069,lewiston 12 Voting District,16069069012,16007,State House District 7,7,007,12.0,12,21,1313.0,484.0,nhgis_block_weight_chain_2000_2010_2020,12.0,1.0,1313.0,484.0,1.0,1.0,1.0,1.0,population
16069069013,069013,069,lewiston 13 Voting District,16069069013,16007,State House District 7,7,007,36.9999999999,37,37,1613.9999999581,689.9999999845,nhgis_block_weight_chain_2000_2010_2020,36.9999999999,0.9999999999972973,1613.9999999581,689.9999999845,1.0,1.0,1.0,1.0,population
16069069014,069014,069,lewiston 14 Voting District,16069069014,16007,State House District 7,7,007,17.0,17,13,1199.0,558.0,nhgis_block_weight_chain_2000_2010_2020,17.0,1.0,1199.0,558.0,1.0,1.0,1.0,1.0,population
16069069015,069015,069,lewiston 15 Voting District,16069069015,16007,State House District 7,7,007,15.0,15,15,1036.0,536.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1036.0,536.0,1.0,1.0,1.0,1.0,population
16069069016,069016,069,lewiston 16 Voting District,16069069016,16007,State House District 7,7,007,15.0,15,18,1351.0,633.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1351.0,633.0,1.0,1.0,1.0,1.0,population
16069069017,069017,069,lewiston 17 Voting District,16069069017,16007,State House District 7,7,007,15.0,15,15,1149.0,483.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1149.0,483.0,1.0,1.0,1.0,1.0,population
16069069018,069018,069,lewiston 18 Voting District,16069069018,16007,State House District 7,7,007,37.9999999999,38,32,1578.0,691.0,nhgis_block_weight_chain_2000_2010_2020,37.9999999999,0.9999999999973683,1578.0,691.0,1.0,1.0,1.0,1.0,population
16069069019,069019,069,lewiston 19 Voting District,16069069019,16006,State House District 6,6,006,0.0651253211,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0651253211,0.0651253211,797.0,385.0,0.0,0.0,0.00383090124117647,0.0,population
16069069019,069019,069,lewiston 19 Voting District,16069069019,16007,State House District 7,7,007,16.9348746789,17,15,797.0,385.0,nhgis_block_weight_chain_2000_2010_2020,16.9348746789,0.9961690987588236,797.0,385.0,1.0,1.0,0.9961690987588236,1.0,population
16069069020,069020,069,lewiston 20 Voting District,16069069020,16007,State House District 7,7,007,16.0,16,16,1210.0,590.0,nhgis_block_weight_chain_2000_2010_2020,16.0,1.0,1210.0,590.0,1.0,1.0,1.0,1.0,population
16069069021,069021,069,lewiston 21 Voting District,16069069021,16007,State House District 7,7,007,18.0,18,19,1293.0,477.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1293.0,477.0,1.0,1.0,1.0,1.0,population
16069069022,069022,069,lewiston 22 Voting District,16069069022,16007,State House District 7,7,007,22.0,22,22,1263.0,554.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,1263.0,554.0,1.0,1.0,1.0,1.0,population
16069069023,069023,069,lewiston 23 Voting District,16069069023,16006,State House District 6,6,006,18.0,18,24,1472.0,561.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1472.0,561.0,1.0,1.0,1.0,1.0,population
16069069024,069024,069,lewiston 24 Voting District,16069069024,16007,State House District 7,7,007,26.0,26,24,1546.0,613.0,nhgis_block_weight_chain_2000_2010_2020,26.0,1.0,1546.0,613.0,1.0,1.0,1.0,1.0,population
16069069025,069025,069,lewiston 25 Voting District,16069069025,16006,State House District 6,6,006,27.0,27,26,1517.0,572.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,1517.0,572.0,1.0,1.0,1.0,1.0,population
16069069026,069026,069,lewiston 26 Voting District,16069069026,16007,State House District 7,7,007,23.0,23,18,1551.0,533.0,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,1551.0,533.0,1.0,1.0,1.0,1.0,population
16069069030,069030,069,culdesac 30 Voting District,16069069030,16006,State House District 6,6,006,96.0000000000589,96,81,683.0000000104529,299.00000000529354,nhgis_block_weight_chain_2000_2010_2020,96.0000000000589,1.0000000000006135,683.0000000104529,299.00000000529354,1.0,1.0,1.0,1.0,population
16069069031,069031,069,gifford 31 Voting District,16069069031,16006,State House District 6,6,006,70.0000000001,70,83,297.0000000037,129.0000000017,nhgis_block_weight_chain_2000_2010_2020,70.0000000001,1.0000000000014286,297.0000000037,129.0000000017,1.0,1.0,1.0,1.0,population
16069069032,069032,069,hatwai 32 Voting District,16069069032,16006,State House District 6,6,006,21.318233121006006,26,37,309.8997441720573,150.93491042593377,nhgis_block_weight_chain_2000_2010_2020,21.318233121006006,0.8199320431156156,852.9995745428412,424.9998480508147,0.3633058601912501,0.35514109268078464,0.25721291492125326,0.3633058601912501,population
16069069032,069032,069,hatwai 32 Voting District,16069069032,16007,State House District 7,7,007,61.56342594161403,64,60,543.0998303707838,274.06493762488094,nhgis_block_weight_chain_2000_2010_2020,61.56342594161403,0.9619285303377192,852.9995745428412,424.9998480508147,0.6366941398087498,0.6448589073192154,0.7427870850787468,0.6366941398087498,population
16069069033,069033,069,lapwai 33 Voting District,16069069033,16006,State House District 6,6,006,93.9999999999,94,87,1541.9999999717,527.9999999935,nhgis_block_weight_chain_2000_2010_2020,93.9999999999,0.9999999999989362,1541.9999999717,527.9999999935,1.0,1.0,1.0,1.0,population
16069069034,069034,069,leland 34 Voting District,16069069034,16006,State House District 6,6,006,66.00000000008154,66,53,415.00000000130467,194.00000000073388,nhgis_block_weight_chain_2000_2010_2020,66.00000000008154,1.0000000000012355,415.00000000130467,194.00000000073388,1.0,1.0,1.0,1.0,population
16069069035,069035,069,lenore 35 Voting District,16069069035,16006,State House District 6,6,006,50.00000000016579,50,49,299.0000000062842,152.00000000321052,nhgis_block_weight_chain_2000_2010_2020,50.00000000016579,1.0000000000033158,299.0000000062842,152.00000000321052,1.0,1.0,1.0,1.0,population
16069069036,069036,069,peck 36 Voting District,16069069036,16002,State House District 2,2,002,1.0303647077,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0303647077,0.51518235385,442.9999999967,215.99999999829998,0.0,0.0,0.021465931410461384,0.0,population
16069069036,069036,069,peck 36 Voting District,16069069036,16006,State House District 6,6,006,46.9696352922,47,41,442.9999999967,215.99999999829998,nhgis_block_weight_chain_2000_2010_2020,46.9696352922,0.9993539423872341,442.9999999967,215.99999999829998,1.0,1.0,0.9785340685895386,1.0,population
16069069037,069037,069,rimrock 37 Voting District,16069069037,16006,State House District 6,6,006,45.9941469394,46,52,156.99753503239998,64.9988936188,nhgis_block_weight_chain_2000_2010_2020,45.9941469394,0.9998727595521738,156.99753503239998,64.9988936188,1.0,1.0,1.0,1.0,population
16069069038,069038,069,spalding 38 Voting District,16069069038,16006,State House District 6,6,006,110.99999999997594,111,84,792.0000000010576,339.00000000022857,nhgis_block_weight_chain_2000_2010_2020,110.99999999997594,0.9999999999997833,792.0000000010576,339.00000000022857,1.0,1.0,1.0,1.0,population
16069069039,069039,069,tammany 39 Voting District,16069069039,16006,State House District 6,6,006,4.7327556261999995,8,8,2.0102837496,1.0460626361,nhgis_block_weight_chain_2000_2010_2020,4.7327556261999995,0.5915944532749999,811.0000000258001,441.0000000087,0.0024787715777263223,0.0023720241180937946,0.043419776387235626,0.0024787715777263223,population
16069069039,069039,069,tammany 39 Voting District,16069069039,16007,State House District 7,7,007,104.2672443736,105,107,808.9897162762,439.9539373726,nhgis_block_weight_chain_2000_2010_2020,104.2672443736,0.9930213749866666,811.0000000258001,441.0000000087,0.9975212284222736,0.9976279758819062,0.9565802236127643,0.9975212284222736,population
16069069040,069040,069,webb 40 Voting District,16069069040,16006,State House District 6,6,006,34.9893829007,35,36,264.9787657853,102.9787657958,nhgis_block_weight_chain_2000_2010_2020,34.9893829007,0.9996966543057143,264.9999999839,102.9999999944,0.9999198709486744,0.9997938427320276,0.9719273027972223,0.9999198709486744,population
16069069040,069040,069,webb 40 Voting District,16069069040,16007,State House District 7,7,007,1.0106170993,2,4,0.0212341986,0.0212341986,nhgis_block_weight_chain_2000_2010_2020,1.0106170993,0.50530854965,264.9999999839,102.9999999944,8.012905132562293e-05,0.0002061572679723736,0.02807269720277778,8.012905132562293e-05,population
16071071001,071001,071,malad 1 Voting District,16071071001,16027,State House District 27,27,027,125.0000000003,125,108,1030.0000000121,410.0000000042,nhgis_block_weight_chain_2000_2010_2020,125.0000000003,1.0000000000024,1030.0000000121,410.0000000042,1.0,1.0,1.0,1.0,population
16071071002,071002,071,malad 2 Voting District,16071071002,16027,State House District 27,27,027,64.0,64,60,1031.0,474.0,nhgis_block_weight_chain_2000_2010_2020,64.0,1.0,1031.0,474.0,1.0,1.0,1.0,1.0,population
16071071003,071003,071,malad 3 Voting District,16071071003,16027,State House District 27,27,027,115.99998988839528,116,88,1015.9999999923,427.9999999979,nhgis_block_weight_chain_2000_2010_2020,115.99998988839528,0.9999999128309938,1015.9999999923,427.9999999979,1.0,1.0,0.9999999128327179,1.0,population
16071071003,071003,071,malad 3 Voting District,16071071003,16028,State House District 28,28,028,1.011140472468627e-05,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.011140472468627e-05,5.055702362343135e-06,1015.9999999923,427.9999999979,0.0,0.0,8.71672821095147e-08,0.0,population
16071071004,071004,071,malad 4 Voting District,16071071004,16027,State House District 27,27,027,128.9874159335,129,117,642.8867433958001,250.9748318647,nhgis_block_weight_chain_2000_2010_2020,128.9874159335,0.9999024490968992,642.8867433958001,250.9748318647,1.0,1.0,1.0,1.0,population
16071071005,071005,071,holbrook Voting District,16071071005,16027,State House District 27,27,027,73.99999944304874,74,101,151.9999999988,77.9999999988,nhgis_block_weight_chain_2000_2010_2020,73.99999944304874,0.9999999924736316,151.9999999988,77.9999999988,1.0,1.0,0.9866666592419654,1.0,population
16071071005,071005,071,holbrook Voting District,16071071005,16028,State House District 28,28,028,1.000000556851267,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.000000556851267,0.5000002784256335,151.9999999988,77.9999999988,0.0,0.0,0.013333340758034672,0.0,population
16071071006,071006,071,curlew Voting District,16071071006,16027,State House District 27,27,027,61.999999999799996,62,86,252.9999999911,113.9999999956,nhgis_block_weight_chain_2000_2010_2020,61.999999999799996,0.9999999999967741,252.9999999911,113.9999999956,1.0,1.0,1.0,1.0,population
16073073001,073001,073,north homedale pct 1 Voting District,16073073001,16009,State House District 9,9,009,0.003907879615494292,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.003907879615494292,0.003907879615494292,1820.9999999973,646.9999999992,0.0,0.0,5.0101020711465285e-05,0.0,population
16073073001,073001,073,north homedale pct 1 Voting District,16073073001,16023,State House District 23,23,023,77.9960921203845,78,69,1820.9999999973,646.9999999992,nhgis_block_weight_chain_2000_2010_2020,77.9960921203845,0.9999498989792885,1820.9999999973,646.9999999992,1.0,1.0,0.9999498989792885,1.0,population
16073073002,073002,073,south homedale pct 2 Voting District,16073073002,16023,State House District 23,23,023,205.99999999962458,206,147,2236.999999977088,851.999999989672,nhgis_block_weight_chain_2000_2010_2020,205.99999999962458,0.9999999999981776,2236.999999977088,851.999999989672,1.0,1.0,1.0,1.0,population
16073073003,073003,073,north marsing pct 3 Voting District,16073073003,16023,State House District 23,23,023,77.9999999997,78,68,1288.9999999786,481.9999999931,nhgis_block_weight_chain_2000_2010_2020,77.9999999997,0.9999999999961537,1288.9999999786,481.9999999931,1.0,1.0,1.0,1.0,population
16073073004,073004,073,south marsing pct 4 Voting District,16073073004,16023,State House District 23,23,023,125.9999999998,126,91,1405.9999999935,533.9999999976,nhgis_block_weight_chain_2000_2010_2020,125.9999999998,0.9999999999984127,1405.9999999935,533.9999999976,1.0,1.0,1.0,1.0,population
16073073005,073005,073,pleasant valley pct Voting District,16073073005,16023,State House District 23,23,023,326.99999999948943,327,218,116.0000000002,64.0000000001,nhgis_block_weight_chain_2000_2010_2020,326.99999999948943,0.9999999999984386,116.0000000002,64.0000000001,1.0,1.0,1.0,1.0,population
16073073006,073006,073,wilson pct 6 Voting District,16073073006,16023,State House District 23,23,023,235.9999999999222,236,129,956.9999999958555,396.99999999834444,nhgis_block_weight_chain_2000_2010_2020,235.9999999999222,0.9999999999996704,956.9999999958555,396.99999999834444,1.0,1.0,1.0,1.0,population
16073073007,073007,073,murphy pct 7 Voting District,16073073007,16023,State House District 23,23,023,243.99999999987287,244,140,334.0000000074,158.00000000337286,nhgis_block_weight_chain_2000_2010_2020,243.99999999987287,0.999999999999479,334.0000000074,158.00000000337286,1.0,1.0,1.0,1.0,population
16073073008,073008,073,oreana pct 8 Voting District,16073073008,16023,State House District 23,23,023,256.0000000000379,256,117,203.00000000140207,112.00000000022801,nhgis_block_weight_chain_2000_2010_2020,256.0000000000379,1.000000000000148,203.00000000140207,112.00000000022801,1.0,1.0,1.0,1.0,population
16073073009,073009,073,grand view pct 9 Voting District,16073073009,16008,State House District 8,8,008,0.12683930870000001,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.12683930870000001,0.06341965435000001,1044.9999999821948,473.99999999177555,0.0,0.0,0.0004750535906365066,0.0,population
16073073009,073009,073,grand view pct 9 Voting District,16073073009,16023,State House District 23,23,023,266.87316069141104,267,177,1044.9999999821948,473.99999999177555,nhgis_block_weight_chain_2000_2010_2020,266.87316069141104,0.9995249464097792,1044.9999999821948,473.99999999177555,1.0,1.0,0.9995249464093634,1.0,population
16073073010,073010,073,bruneau pct 10 Voting District,16073073010,16023,State House District 23,23,023,800.999682234173,801,524,876.0000000064474,527.0000000055282,nhgis_block_weight_chain_2000_2010_2020,800.999682234173,0.9999996032886055,876.0000000064474,527.0000000055282,1.0,1.0,0.9999996032878901,1.0,population
16073073010,073010,073,bruneau pct 10 Voting District,16073073010,16024,State House District 24,24,024,0.0003177664,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0003177664,0.0003177664,876.0000000064474,527.0000000055282,0.0,0.0,3.967121098623879e-07,0.0,population
16073073011,073011,073,riddle pct 11 Voting District,16073073011,16023,State House District 23,23,023,635.9995981314,636,344,293.0,115.9999999999,nhgis_block_weight_chain_2000_2010_2020,635.9995981314,0.9999993681311321,293.0,115.9999999999,1.0,1.0,1.0,1.0,population
16073073012,073012,073,three creek pct 12 Voting District,16073073012,16023,State House District 23,23,023,465.96785199550163,466,418,67.0,89.0000000001,nhgis_block_weight_chain_2000_2010_2020,465.96785199550163,0.9999310128658834,67.0,89.0000000001,1.0,1.0,1.0,1.0,population
16075075001,075001,075,Voting District 075001,16075075001,16009,State House District 9,9,009,95.0000000000712,95,81,3013.0000000048976,1199.0000000015073,nhgis_block_weight_chain_2000_2010_2020,95.0000000000712,1.0000000000007494,3013.0000000048976,1199.0000000015073,1.0,1.0,1.0,1.0,population
16075075002,075002,075,Voting District 075002,16075075002,16009,State House District 9,9,009,140.99999999999864,141,105,3245.0000000021073,1227.000000003566,nhgis_block_weight_chain_2000_2010_2020,140.99999999999864,0.9999999999999903,3245.0000000021073,1227.000000003566,1.0,1.0,1.0,1.0,population
16075075003,075003,075,Voting District 075003,16075075003,16009,State House District 9,9,009,108.0,108,93,1984.0000000134,795.0000000057,nhgis_block_weight_chain_2000_2010_2020,108.0,1.0,1984.0000000134,795.0000000057,1.0,1.0,1.0,1.0,population
16075075004,075004,075,Voting District 075004,16075075004,16009,State House District 9,9,009,76.0000000002,76,59,1362.0000000043,568.000000001,nhgis_block_weight_chain_2000_2010_2020,76.0000000002,1.0000000000026317,1362.0000000043,568.000000001,1.0,1.0,1.0,1.0,population
16075075005,075005,075,Voting District 075005,16075075005,16009,State House District 9,9,009,90.4749683023405,91,112,2778.000000012984,1057.0000000040236,nhgis_block_weight_chain_2000_2010_2020,90.4749683023405,0.9942304209048407,2778.000000012984,1057.0000000040236,1.0,1.0,1.0,1.0,population
16075075006,075006,075,Voting District 075006,16075075006,16009,State House District 9,9,009,86.0,86,92,2381.0000000005,1003.0000000001,nhgis_block_weight_chain_2000_2010_2020,86.0,1.0,2381.0000000005,1003.0000000001,1.0,1.0,1.0,1.0,population
16075075007,075007,075,Voting District 075007,16075075007,16009,State House District 9,9,009,72.99999999971507,73,64,507.9999999944954,180.99999999794875,nhgis_block_weight_chain_2000_2010_2020,72.99999999971507,0.9999999999960969,507.9999999944954,180.99999999794875,1.0,1.0,1.0,1.0,population
16075075008,075008,075,Voting District 075008,16075075008,16009,State House District 9,9,009,264.0,264,210,2909.0000000332,1077.0000000103,nhgis_block_weight_chain_2000_2010_2020,264.0,1.0,2909.0000000332,1077.0000000103,1.0,1.0,1.0,1.0,population
16075075009,075009,075,Voting District 075009,16075075009,16009,State House District 9,9,009,119.99999999993808,120,128,2202.000000009417,760.0000000022397,nhgis_block_weight_chain_2000_2010_2020,119.99999999993808,0.9999999999994841,2202.000000009417,760.0000000022397,1.0,1.0,1.0,1.0,population
16075075010,075010,075,Voting District 075010,16075075010,16009,State House District 9,9,009,110.9999999999,111,87,196.0,82.0,nhgis_block_weight_chain_2000_2010_2020,110.9999999999,0.999999999999099,196.0,82.0,1.0,1.0,1.0,1.0,population
16077077001,077001,077,Voting District 077001,16077077001,16026,State House District 26,26,026,0.0017341554394838532,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0017341554394838532,0.0008670777197419266,1433.0000000096,572.0000000035,0.0,0.0,5.630374803517173e-06,0.0,population
16077077001,077001,077,Voting District 077001,16077077001,16028,State House District 28,28,028,305.99701206700684,306,226,1433.0000000096,572.0000000035,nhgis_block_weight_chain_2000_2010_2020,305.99701206700684,0.9999902355130942,1433.0000000096,572.0000000035,1.0,1.0,0.9934967924250238,1.0,population
16077077001,077001,077,Voting District 077001,16077077001,16030,State House District 30,30,030,2.0012537776538304,4,3,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.0012537776538304,0.5003134444134576,1433.0000000096,572.0000000035,0.0,0.0,0.0064975772001726615,0.0,population
16077077002,077002,077,Voting District 077002,16077077002,16028,State House District 28,28,028,165.9999999999,166,161,1975.999999987,746.9999999941,nhgis_block_weight_chain_2000_2010_2020,165.9999999999,0.9999999999993977,1975.999999987,746.9999999941,1.0,1.0,1.0,1.0,population
16077077003,077003,077,Voting District 077003,16077077003,16028,State House District 28,28,028,121.00000000006956,121,113,2480.0000000109826,888.0000000032884,nhgis_block_weight_chain_2000_2010_2020,121.00000000006956,1.0000000000005749,2480.0000000109826,888.0000000032884,1.0,1.0,1.0,1.0,population
16077077004,077004,077,Voting District 077004,16077077004,16027,State House District 27,27,027,0.8793721973,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.8793721973,0.8793721973,595.0000000021446,225.0000000012723,0.0,0.0,0.007782054843349695,0.0,population
