source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16063063003,063003,Voting District 063003,514201637.94219506,16063063003,16063,Lincoln,063,513662194.04615897,187,0.9989509098061319,99.89509098061319
16063063004,063004,Voting District 063004,1256607450.3648696,16063063004,16013,Blaine,013,478088.9405343507,10,0.000380460055680501,0.0380460055680501
16063063004,063004,Voting District 063004,1256607450.3648696,16063063004,16063,Lincoln,063,1256129361.424337,240,0.9996195399443208,99.96195399443208
16063063005,063005,Voting District 063005,402095292.7472804,16063063005,16053,Jerome,053,171280.16654923788,14,0.00042596909150311444,0.042596909150311446
16063063005,063005,Voting District 063005,402095292.7472804,16063063005,16063,Lincoln,063,401924012.5807322,216,0.9995740309084995,99.95740309084995
16063063006,063006,Voting District 063006,497499311.29881716,16063063006,16053,Jerome,053,1264.189013920891,1,2.5410869627547496e-06,0.00025410869627547495
16063063006,063006,Voting District 063006,497499311.29881716,16063063006,16063,Lincoln,063,497361984.3241211,197,0.9997239654978868,99.97239654978868
16063063006,063006,Voting District 063006,497499311.29881716,16063063006,16067,Minidoka,067,136062.7856823285,22,0.00027349341515088847,0.027349341515088846
16065065001,065001,plano 1 Voting District,135541068.79652923,16065065001,16043,Fremont,043,78282.78354386172,7,0.0005775576674946972,0.05775576674946972
16065065001,065001,plano 1 Voting District,135541068.79652923,16065065001,16051,Jefferson,051,333555.35460562556,14,0.0024609172523668843,0.24609172523668843
16065065001,065001,plano 1 Voting District,135541068.79652923,16065065001,16065,Madison,065,135129230.65837932,88,0.9969615250801352,99.69615250801353
16065065002,065002,hibbard 2 Voting District,35200552.744719565,16065065002,16043,Fremont,043,1145.542251999529,1,3.25433029505871e-05,0.00325433029505871
16065065002,065002,hibbard 2 Voting District,35200552.744719565,16065065002,16065,Madison,065,35199407.20246805,29,0.9999674566970632,99.99674566970633
16065065003,065003,salem 3 Voting District,19276722.67463233,16065065003,16043,Fremont,043,3716.6567693493344,2,0.00019280542818828634,0.019280542818828635
16065065003,065003,salem 3 Voting District,19276722.67463233,16065065003,16065,Madison,065,19273006.017861303,26,0.9998071945717247,99.98071945717247
16065065004,065004,sugar 4 Voting District,21996282.778057266,16065065004,16043,Fremont,043,6354.191370223513,5,0.00028887569023990886,0.028887569023990887
16065065004,065004,sugar 4 Voting District,21996282.778057266,16065065004,16065,Madison,065,21989928.586685967,88,0.9997111243097112,99.97111243097112
16065065005,065005,moody 5 Voting District,450235680.7433396,16065065005,16043,Fremont,043,116966.64094032782,16,0.00025978980774516976,0.025978980774516977
16065065005,065005,moody 5 Voting District,450235680.7433396,16065065005,16065,Madison,065,450091143.86574847,197,0.9996789750706729,99.96789750706729
16065065005,065005,moody 5 Voting District,450235680.7433396,16065065005,16081,Teton,081,27570.23664971204,5,6.123512157942157e-05,0.006123512157942157
16065065006,065006,burton 6 Voting District,53947969.23097537,16065065006,16065,Madison,065,53947969.23097439,39,0.9999999999999819,99.9999999999982
16065065007,065007,rexburg 7 Voting District,7733668.918509757,16065065007,16065,Madison,065,7733668.918509273,38,0.9999999999999374,99.99999999999373
16065065008,065008,rexburg 8 Voting District,11877847.390650285,16065065008,16065,Madison,065,11877847.390650557,52,1.0000000000000229,100.00000000000229
16065065009,065009,rexburg 9 Voting District,2568139.8609972494,16065065009,16065,Madison,065,2568139.86099755,25,1.0000000000001172,100.00000000001172
16065065010,065010,rexburg 10 Voting District,2128196.937588929,16065065010,16065,Madison,065,2128196.9375888356,50,0.999999999999956,99.99999999999561
16065065011,065011,rexburg 11 Voting District,58982593.46354821,16065065011,16065,Madison,065,58982593.46354707,63,0.9999999999999807,99.99999999999807
16065065012,065012,rexburg 12 Voting District,23377039.150612477,16065065012,16065,Madison,065,23377039.150612902,31,1.0000000000000182,100.00000000000182
16065065013,065013,union/lyman 13 Voting District,61153446.32621751,16065065013,16051,Jefferson,051,93837.39143010242,22,0.0015344579425587133,0.15344579425587132
16065065013,065013,union/lyman 13 Voting District,61153446.32621751,16065065013,16065,Madison,065,61059608.93478894,84,0.9984655420574664,99.84655420574664
16065065014,065014,archer 14 Voting District,341669592.2931521,16065065014,16019,Bonneville,019,18569.24729738353,3,5.434855110387212e-05,0.005434855110387212
16065065014,065014,archer 14 Voting District,341669592.2931521,16065065014,16051,Jefferson,051,176749.66275800532,20,0.0005173116564799665,0.05173116564799665
16065065014,065014,archer 14 Voting District,341669592.2931521,16065065014,16065,Madison,065,341474273.3830962,116,0.9994283397924147,99.94283397924147
16067067001,067001,emerson Voting District,250123294.34168887,16067067001,16031,Cassia,031,12116.130353753528,1,4.8440631591881656e-05,0.004844063159188165
16067067001,067001,emerson Voting District,250123294.34168887,16067067001,16053,Jerome,053,444568.0336528296,24,0.0017773955633477037,0.17773955633477037
16067067001,067001,emerson Voting District,250123294.34168887,16067067001,16063,Lincoln,063,13257.79454931353,4,5.300503731252755e-05,0.005300503731252755
16067067001,067001,emerson Voting District,250123294.34168887,16067067001,16067,Minidoka,067,249653352.38313437,228,0.9981211587677534,99.81211587677534
16067067002,067002,paul Voting District,39078521.25574496,16067067002,16067,Minidoka,067,39078521.255743675,104,0.9999999999999672,99.99999999999673
16067067003,067003,pioneer Voting District,186561156.00030056,16067067003,16063,Lincoln,063,16773.910561301665,5,8.991105608969662e-05,0.008991105608969662
16067067003,067003,pioneer Voting District,186561156.00030056,16067067003,16067,Minidoka,067,186544382.08974248,123,0.9999100889439276,99.99100889439276
16067067004,067004,acequia Voting District,1353324431.6996582,16067067004,16013,Blaine,013,750572.7702617033,32,0.0005546140693839754,0.05546140693839754
16067067004,067004,acequia Voting District,1353324431.6996582,16067067004,16031,Cassia,031,98072.02291788945,2,7.246748866767999e-05,0.007246748866767999
16067067004,067004,acequia Voting District,1353324431.6996582,16067067004,16063,Lincoln,063,709569.4488813517,17,0.0005243158493711623,0.05243158493711623
16067067004,067004,acequia Voting District,1353324431.6996582,16067067004,16067,Minidoka,067,1351766217.4575915,416,0.998848602592573,99.88486025925731
16067067005,067005,heyburn 1 Voting District,6005139.808888773,16067067005,16031,Cassia,031,2315.6223650042994,3,0.0003856067366785913,0.03856067366785913
16067067005,067005,heyburn 1 Voting District,6005139.808888773,16067067005,16067,Minidoka,067,6002824.1865244415,148,0.9996143932634334,99.96143932634334
16067067006,067006,heyburn 2 Voting District,42418705.143207416,16067067006,16031,Cassia,031,6404.568092844627,1,0.00015098452607693996,0.015098452607693996
16067067006,067006,heyburn 2 Voting District,42418705.143207416,16067067006,16067,Minidoka,067,42412300.57511439,101,0.9998490154739188,99.98490154739189
16067067007,067007,rupert 1 Voting District,2096808.8004997661,16067067007,16067,Minidoka,067,2096808.800500051,39,1.000000000000136,100.00000000001359
16067067008,067008,rupert 2 Voting District,56690506.889659405,16067067008,16031,Cassia,031,12588.738397298494,4,0.00022206078385929434,0.022206078385929435
16067067008,067008,rupert 2 Voting District,56690506.889659405,16067067008,16067,Minidoka,067,56677918.15126104,116,0.9997779392161219,99.97779392161219
16067067009,067009,rupert 3 Voting District,4100502.0638031126,16067067009,16067,Minidoka,067,4100502.063802426,96,0.9999999999998326,99.99999999998326
16067067010,067010,rupert 4 Voting District,30270747.345201552,16067067010,16031,Cassia,031,38070.71662477071,1,0.0012576734954912036,0.12576734954912036
16067067010,067010,rupert 4 Voting District,30270747.345201552,16067067010,16067,Minidoka,067,30232676.62857753,24,0.9987423265045335,99.87423265045335
16067067011,067011,rupert 5 Voting District,5273563.112260793,16067067011,16067,Minidoka,067,5273563.112261284,45,1.000000000000093,100.00000000000931
16069069001,069001,lewiston 1 Voting District,1666971.9684036148,16069069001,16069,Nez Perce,069,1664717.9451459604,58,0.9986478337366327,99.86478337366327
16069069002,069002,lewiston 2 Voting District,608820.9619472447,16069069002,16069,Nez Perce,069,608820.9619475001,31,1.0000000000004194,100.00000000004195
16069069003,069003,lewiston 3 Voting District,835827.0169499442,16069069003,16069,Nez Perce,069,830914.8540860611,24,0.9941229910444768,99.41229910444768
16069069004,069004,lewiston 4 Voting District,791637.3787203056,16069069004,16069,Nez Perce,069,791637.3787199139,39,0.9999999999995052,99.99999999995052
16069069005,069005,lewiston 5 Voting District,594372.6329755312,16069069005,16069,Nez Perce,069,594372.6329754423,22,0.9999999999998506,99.99999999998505
16069069006,069006,lewiston 6 Voting District,43357426.4308202,16069069006,16069,Nez Perce,069,43357426.43082154,50,1.0000000000000309,100.00000000000308
16069069007,069007,lewiston 7 Voting District,959339.652705498,16069069007,16069,Nez Perce,069,959339.65270575,69,1.0000000000002627,100.00000000002626
16069069008,069008,lewiston 8 Voting District,1224020.1183708368,16069069008,16069,Nez Perce,069,1222805.0238848026,28,0.999007292063425,99.9007292063425
16069069009,069009,lewiston 9 Voting District,651725.2387337277,16069069009,16069,Nez Perce,069,651725.2387339891,46,1.000000000000401,100.0000000000401
16069069010,069010,lewiston 10 Voting District,514996.55196484557,16069069010,16069,Nez Perce,069,514996.55196503137,35,1.0000000000003608,100.00000000003608
16069069011,069011,lewiston 11 Voting District,3651514.71200611,16069069011,16069,Nez Perce,069,3651514.7120061186,51,1.0000000000000022,100.00000000000023
16069069012,069012,lewiston 12 Voting District,5426585.355714886,16069069012,16069,Nez Perce,069,5418304.257288403,12,0.9984739761961429,99.84739761961428
16069069013,069013,lewiston 13 Voting District,2844539.183929589,16069069013,16069,Nez Perce,069,2844539.183928825,37,0.9999999999997313,99.99999999997313
16069069014,069014,lewiston 14 Voting District,1497876.006255201,16069069014,16069,Nez Perce,069,1497876.006255846,17,1.0000000000004305,100.00000000004306
16069069015,069015,lewiston 15 Voting District,909929.0803806371,16069069015,16069,Nez Perce,069,909929.0803798861,15,0.9999999999991747,99.99999999991746
16069069016,069016,lewiston 16 Voting District,1401732.450355499,16069069016,16069,Nez Perce,069,1401732.4503560462,15,1.0000000000003904,100.00000000003904
16069069017,069017,lewiston 17 Voting District,659182.123216395,16069069017,16069,Nez Perce,069,659182.1232161758,15,0.9999999999996675,99.99999999996675
16069069018,069018,lewiston 18 Voting District,8185210.954678889,16069069018,16069,Nez Perce,069,8185210.954681123,38,1.000000000000273,100.00000000002728
16069069019,069019,lewiston 19 Voting District,943309.4072715546,16069069019,16069,Nez Perce,069,943309.407272837,17,1.0000000000013596,100.00000000013596
16069069020,069020,lewiston 20 Voting District,890993.834651133,16069069020,16069,Nez Perce,069,890993.8346504661,16,0.9999999999992515,99.99999999992515
16069069021,069021,lewiston 21 Voting District,1758973.8800145648,16069069021,16069,Nez Perce,069,1758973.880014384,18,0.9999999999998972,99.99999999998973
16069069022,069022,lewiston 22 Voting District,1475479.0020131753,16069069022,16069,Nez Perce,069,1475479.0020124805,22,0.9999999999995292,99.99999999995292
16069069023,069023,lewiston 23 Voting District,1870353.4518382677,16069069023,16069,Nez Perce,069,1870353.4518387907,18,1.0000000000002796,100.00000000002795
16069069024,069024,lewiston 24 Voting District,1451230.9797275942,16069069024,16069,Nez Perce,069,1451230.9797264836,26,0.9999999999992347,99.99999999992347
16069069025,069025,lewiston 25 Voting District,1948713.0398393087,16069069025,16069,Nez Perce,069,1948713.0398391928,27,0.9999999999999405,99.99999999999405
16069069026,069026,lewiston 26 Voting District,1595926.3035679483,16069069026,16069,Nez Perce,069,1595926.3035689823,23,1.000000000000648,100.00000000006479
16069069030,069030,culdesac 30 Voting District,157868430.75620618,16069069030,16061,Lewis,061,113122.22321529158,12,0.0007165601296815606,0.07165601296815606
16069069030,069030,culdesac 30 Voting District,157868430.75620618,16069069030,16069,Nez Perce,069,157755308.5329918,96,0.9992834398703242,99.92834398703242
16069069031,069031,gifford 31 Voting District,291644445.70053095,16069069031,16061,Lewis,061,110593.22757818212,6,0.00037920567049558177,0.03792056704955818
16069069031,069031,gifford 31 Voting District,291644445.70053095,16069069031,16069,Nez Perce,069,291533852.4729513,70,0.9996207943294994,99.96207943294993
16069069032,069032,hatwai 32 Voting District,55219172.112701386,16069069032,16069,Nez Perce,069,55210521.26985827,83,0.9998433362451458,99.98433362451458
16069069033,069033,lapwai 33 Voting District,81709310.42797956,16069069033,16069,Nez Perce,069,81709310.4279807,94,1.000000000000014,100.00000000000139
16069069034,069034,leland 34 Voting District,164204978.4943843,16069069034,16035,Clearwater,035,50467.15030526636,8,0.0003073423885682754,0.030734238856827537
16069069034,069034,leland 34 Voting District,164204978.4943843,16069069034,16057,Latah,057,60500.7703528728,10,0.0003684466263301626,0.036844662633016265
16069069034,069034,leland 34 Voting District,164204978.4943843,16069069034,16069,Nez Perce,069,164094010.57372454,66,0.9993242109850917,99.93242109850917
16069069035,069035,lenore 35 Voting District,79126986.77322559,16069069035,16035,Clearwater,035,1852.1813267113835,1,2.3407707057260405e-05,0.0023407707057260404
16069069035,069035,lenore 35 Voting District,79126986.77322559,16069069035,16069,Nez Perce,069,79125134.59189907,50,0.9999765922929451,99.99765922929451
16069069036,069036,peck 36 Voting District,54943961.68735182,16069069036,16035,Clearwater,035,55744.65985190157,6,0.0010145729965579469,0.10145729965579468
16069069036,069036,peck 36 Voting District,54943961.68735182,16069069036,16061,Lewis,061,11666.181879744207,3,0.00021232873497780154,0.021232873497780153
16069069036,069036,peck 36 Voting District,54943961.68735182,16069069036,16069,Nez Perce,069,54876550.84562437,47,0.9987730982685407,99.87730982685406
16069069037,069037,rimrock 37 Voting District,144350279.549299,16069069037,16057,Latah,057,12559.140271388906,2,8.700461343477804e-05,0.008700461343477805
16069069037,069037,rimrock 37 Voting District,144350279.549299,16069069037,16069,Nez Perce,069,144331092.65145987,46,0.9998670809789975,99.98670809789975
16069069038,069038,spalding 38 Voting District,176595580.41869247,16069069038,16057,Latah,057,0.5969618885428968,1,3.380389742073686e-09,3.380389742073686e-07
16069069038,069038,spalding 38 Voting District,176595580.41869247,16069069038,16069,Nez Perce,069,176595579.8217308,111,0.9999999966196115,99.99999966196114
16069069039,069039,tammany 39 Voting District,793182868.4740756,16069069039,16049,Idaho,049,98171.03000261578,4,0.00012376846992608037,0.012376846992608038
16069069039,069039,tammany 39 Voting District,793182868.4740756,16069069039,16061,Lewis,061,137872.74149680446,10,0.00017382213733643025,0.017382213733643025
16069069039,069039,tammany 39 Voting District,793182868.4740756,16069069039,16069,Nez Perce,069,792774533.2659105,109,0.9994851941155126,99.94851941155126
16069069040,069040,webb 40 Voting District,131196679.43671204,16069069040,16061,Lewis,061,79827.59729245136,2,0.0006084574520878738,0.06084574520878738
16069069040,069040,webb 40 Voting District,131196679.43671204,16069069040,16069,Nez Perce,069,131116851.8394186,36,0.9993915425479046,99.93915425479047
16071071001,071001,malad 1 Voting District,615551462.3481983,16071071001,16005,Bannock,005,163321.22070665582,5,0.0002653250470458148,0.02653250470458148
16071071001,071001,malad 1 Voting District,615551462.3481983,16071071001,16071,Oneida,071,615366126.3330657,125,0.999698910608667,99.9698910608667
16071071001,071001,malad 1 Voting District,615551462.3481983,16071071001,16077,Power,077,22014.794421856728,1,3.576434428061458e-05,0.003576434428061458
16071071002,071002,malad 2 Voting District,62074433.08716918,16071071002,16071,Oneida,071,62074433.08716979,64,1.0000000000000098,100.00000000000098
16071071003,071003,malad 3 Voting District,256674864.69904056,16071071003,16005,Bannock,005,220854.23644035996,7,0.0008604435681667489,0.0860443568166749
16071071003,071003,malad 3 Voting District,256674864.69904056,16071071003,16041,Franklin,041,48190.772491589945,2,0.00018775025964499936,0.018775025964499936
16071071003,071003,malad 3 Voting District,256674864.69904056,16071071003,16071,Oneida,071,256405819.69010884,116,0.9989518061721891,99.89518061721891
16071071004,071004,malad 4 Voting District,593272666.0393884,16071071004,16041,Franklin,041,30079.51631061951,7,5.0700998094900395e-05,0.00507009980949004
16071071004,071004,malad 4 Voting District,593272666.0393884,16071071004,16071,Oneida,071,592221107.3671043,129,0.9982275288708239,99.82275288708239
16071071005,071005,holbrook Voting District,859591400.7164724,16071071005,16071,Oneida,071,859530176.3483595,75,0.999928775034206,99.9928775034206
16071071005,071005,holbrook Voting District,859591400.7164724,16071071005,16077,Power,077,61224.36811714225,9,7.122496579899652e-05,0.007122496579899652
16071071006,071006,curlew Voting District,724963128.9729373,16071071006,16031,Cassia,031,2416947.5984156667,15,0.0033338903756937005,0.33338903756937005
16071071006,071006,curlew Voting District,724963128.9729373,16071071006,16071,Oneida,071,722462267.1656779,62,0.996550360001339,99.6550360001339
16071071006,071006,curlew Voting District,724963128.9729373,16071071006,16077,Power,077,310.58140311151374,1,4.2840992969051763e-07,4.284099296905176e-05
16073073001,073001,north homedale pct 1 Voting District,31659929.264605533,16073073001,16027,Canyon,027,18092.447090386064,2,0.0005714620187295446,0.05714620187295446
16073073001,073001,north homedale pct 1 Voting District,31659929.264605533,16073073001,16073,Owyhee,073,31639777.390931807,78,0.999363489617892,99.93634896178921
16073073002,073002,south homedale pct 2 Voting District,172609166.60196754,16073073002,16027,Canyon,027,19275.759681777145,2,0.00011167286223116162,0.011167286223116161
16073073002,073002,south homedale pct 2 Voting District,172609166.60196754,16073073002,16073,Owyhee,073,172588356.3164882,206,0.9998794369621903,99.98794369621903
16073073003,073003,north marsing pct 3 Voting District,46184366.75470685,16073073003,16027,Canyon,027,36985.39519957572,3,0.0008008206628881921,0.08008206628881921
16073073003,073003,north marsing pct 3 Voting District,46184366.75470685,16073073003,16073,Owyhee,073,46147381.3595083,78,0.999199179337134,99.91991793371339
16073073004,073004,south marsing pct 4 Voting District,78599522.17776212,16073073004,16027,Canyon,027,65610.68043514426,3,0.0008347465559238126,0.08347465559238125
16073073004,073004,south marsing pct 4 Voting District,78599522.17776212,16073073004,16073,Owyhee,073,78533911.49732585,126,0.9991652534440619,99.9165253444062
16073073005,073005,pleasant valley pct Voting District,2679655207.5502567,16073073005,16073,Owyhee,073,2679653611.7391944,327,0.999999404471494,99.9999404471494
16073073006,073006,wilson pct 6 Voting District,623154849.6175451,16073073006,16001,Ada,001,9618.296211628065,1,1.5434841303941058e-05,0.0015434841303941058
16073073006,073006,wilson pct 6 Voting District,623154849.6175451,16073073006,16027,Canyon,027,478769.32661542454,3,0.0007682991264679465,0.07682991264679466
16073073006,073006,wilson pct 6 Voting District,623154849.6175451,16073073006,16073,Owyhee,073,622665841.0777898,236,0.9992152696235046,99.92152696235046
16073073007,073007,murphy pct 7 Voting District,1023483482.5480973,16073073007,16001,Ada,001,623625.0774864196,2,0.0006093162108819017,0.06093162108819017
16073073007,073007,murphy pct 7 Voting District,1023483482.5480973,16073073007,16039,Elmore,039,4482.298311762612,1,4.379453492110433e-06,0.0004379453492110433
16073073007,073007,murphy pct 7 Voting District,1023483482.5480973,16073073007,16073,Owyhee,073,1022855375.1723032,244,0.99938630433563,99.938630433563
16073073008,073008,oreana pct 8 Voting District,1346712639.9934103,16073073008,16073,Owyhee,073,1346712639.993415,256,1.0000000000000036,100.00000000000036
16073073009,073009,grand view pct 9 Voting District,1663754384.2882855,16073073009,16039,Elmore,039,735032.506724352,7,0.0004417914769545635,0.04417914769545635
16073073009,073009,grand view pct 9 Voting District,1663754384.2882855,16073073009,16073,Owyhee,073,1663019351.7815616,267,0.9995582085230457,99.95582085230457
16073073010,073010,bruneau pct 10 Voting District,4560863052.2044325,16073073010,16039,Elmore,039,854818.6160424316,19,0.00018742474971469847,0.018742474971469848
16073073010,073010,bruneau pct 10 Voting District,4560863052.2044325,16073073010,16073,Owyhee,073,4559928825.732293,801,0.9997951645420075,99.97951645420075
16073073010,073010,bruneau pct 10 Voting District,4560863052.2044325,16073073010,16083,Twin Falls,083,79407.8560970319,14,1.7410708277822803e-05,0.0017410708277822804
16073073011,073011,riddle pct 11 Voting District,4602660828.447219,16073073011,16073,Owyhee,073,4602060914.280692,636,0.9998696592712591,99.98696592712591
16073073012,073012,three creek pct 12 Voting District,3104931096.9850035,16073073012,16073,Owyhee,073,3104182196.538263,466,0.9997588028773109,99.97588028773109
16073073012,073012,three creek pct 12 Voting District,3104931096.9850035,16073073012,16083,Twin Falls,083,142387.56029483557,22,4.585852498726908e-05,0.0045858524987269075
16075075001,075001,Voting District 075001,8525036.70097208,16075075001,16075,Payette,075,8524921.66020293,95,0.9999865055397196,99.99865055397196
16075075002,075002,Voting District 075002,192836946.1818681,16075075002,16075,Payette,075,192823797.587046,141,0.9999318149603463,99.99318149603464
16075075002,075002,Voting District 075002,192836946.1818681,16075075002,16087,Washington,087,13148.594824278203,8,6.818503966494843e-05,0.006818503966494843
16075075003,075003,Voting District 075003,18923083.61567775,16075075003,16075,Payette,075,18923070.94402516,108,0.9999993303600592,99.99993303600591
16075075004,075004,Voting District 075004,16472421.058373334,16075075004,16075,Payette,075,16472421.058374422,76,1.000000000000066,100.0000000000066
16075075005,075005,Voting District 075005,44092452.1601416,16075075005,16027,Canyon,027,21324.73989249852,2,0.00048363696841010614,0.04836369684101061
16075075005,075005,Voting District 075005,44092452.1601416,16075075005,16075,Payette,075,42819466.36309703,91,0.9711291675858454,97.11291675858455
16075075006,075006,Voting District 075006,11427990.16229217,16075075006,16075,Payette,075,11427990.162293833,86,1.0000000000001454,100.00000000001454
16075075007,075007,Voting District 075007,27707151.942393865,16075075007,16075,Payette,075,27707151.942393027,73,0.9999999999999698,99.99999999999699
16075075008,075008,Voting District 075008,227903922.3549376,16075075008,16027,Canyon,027,28941.241830725485,19,0.00012698878339466394,0.012698878339466394
16075075008,075008,Voting District 075008,227903922.3549376,16075075008,16075,Payette,075,227874981.1131077,264,0.999873011216609,99.98730112166089
16075075009,075009,Voting District 075009,111591727.0144229,16075075009,16027,Canyon,027,5477.302772731867,4,4.9083412536701235e-05,0.004908341253670123
16075075009,075009,Voting District 075009,111591727.0144229,16075075009,16045,Gem,045,25168.33678006992,9,0.00022553945040044938,0.02255394504004494
16075075009,075009,Voting District 075009,111591727.0144229,16075075009,16075,Payette,075,111561081.37487042,120,0.9997253771370658,99.97253771370657
16075075010,075010,Voting District 075010,402625216.5283698,16075075010,16045,Gem,045,262364.5219229394,8,0.0006516346000013952,0.06516346000013952
16075075010,075010,Voting District 075010,402625216.5283698,16075075010,16075,Payette,075,402322802.8038869,111,0.999248895220497,99.9248895220497
16075075010,075010,Voting District 075010,402625216.5283698,16075075010,16087,Washington,087,40049.20255895917,4,9.947017949914526e-05,0.009947017949914526
16077077001,077001,Voting District 077001,1159694235.7770104,16077077001,16011,Bingham,011,103286.92331697536,26,8.906392748237794e-05,0.008906392748237794
16077077001,077001,Voting District 077001,1159694235.7770104,16077077001,16013,Blaine,013,628835.5504478139,24,0.0005422425420839363,0.05422425420839363
16077077001,077001,Voting District 077001,1159694235.7770104,16077077001,16031,Cassia,031,19466.750578036903,1,1.678610617995693e-05,0.001678610617995693
16077077001,077001,Voting District 077001,1159694235.7770104,16077077001,16077,Power,077,1158942646.5526755,307,0.9993519074242605,99.93519074242604
16077077002,077002,Voting District 077002,326181561.2095485,16077077002,16031,Cassia,031,106545.48463202165,8,0.00032664471969822274,0.03266447196982227
16077077002,077002,Voting District 077002,326181561.2095485,16077077002,16077,Power,077,326075015.7249119,166,0.9996733552802879,99.96733552802878
16077077003,077003,Voting District 077003,161050998.31960985,16077077003,16005,Bannock,005,62770.01657185916,1,0.0003897524214490769,0.03897524214490769
16077077003,077003,Voting District 077003,161050998.31960985,16077077003,16011,Bingham,011,33348.845903200054,1,0.00020707009736765748,0.020707009736765748
16077077003,077003,Voting District 077003,161050998.31960985,16077077003,16077,Power,077,160954879.4571315,121,0.9994031774811628,99.94031774811629
16077077004,077004,Voting District 077004,913712916.5926626,16077077004,16031,Cassia,031,224422.6592760313,6,0.0002456161614885871,0.024561616148858708
16077077004,077004,Voting District 077004,913712916.5926626,16077077004,16071,Oneida,071,77576.91446624947,7,8.490294167619128e-05,0.008490294167619128
16077077004,077004,Voting District 077004,913712916.5926626,16077077004,16077,Power,077,913410917.0189173,113,0.9996694808968319,99.9669480896832
16077077005,077005,Voting District 077005,636557852.657431,16077077005,16005,Bannock,005,135009.70858285925,5,0.00021209338321605134,0.021209338321605133
16077077005,077005,Voting District 077005,636557852.657431,16077077005,16071,Oneida,071,168776.88473352027,6,0.0002651398989564409,0.026513989895644092
16077077005,077005,Voting District 077005,636557852.657431,16077077005,16077,Power,077,636254066.0641198,126,0.9995227667178357,99.95227667178357
16077077006,077006,Voting District 077006,539304917.8451583,16077077006,16005,Bannock,005,546191.0433805531,14,0.0010127685198253133,0.10127685198253132
16077077006,077006,Voting District 077006,539304917.8451583,16077077006,16077,Power,077,538758726.8017782,355,0.9989872314801754,99.89872314801754
16079079001,079001,Voting District 079001,1423855168.4868786,16079079001,16017,Bonner,017,825067.0338357849,18,0.0005794599423427161,0.0579459942342716
16079079001,079001,Voting District 079001,1423855168.4868786,16079079001,16079,Shoshone,079,1422193476.2399983,432,0.9988329625908188,99.88329625908187
16079079002,079002,Voting District 079002,108248904.12362936,16079079002,16079,Shoshone,079,108047173.3126139,134,0.9981364170598432,99.81364170598432
16079079003,079003,Voting District 079003,98124945.67977951,16079079003,16079,Shoshone,079,97923738.05083187,156,0.9979494752577569,99.79494752577568
16079079004,079004,Voting District 079004,41497131.882885225,16079079004,16079,Shoshone,079,41497131.88288578,50,1.0000000000000133,100.00000000000134
16079079005,079005,Voting District 079005,38032083.53820446,16079079005,16079,Shoshone,079,38032083.53820442,39,0.9999999999999988,99.99999999999987
16079079006,079006,Voting District 079006,21324491.049093198,16079079006,16079,Shoshone,079,21324491.049092583,93,0.9999999999999711,99.99999999999712
16079079007,079007,Voting District 079007,104456472.29390594,16079079007,16079,Shoshone,079,104456472.29390603,93,1.0000000000000009,100.00000000000009
16079079008,079008,Voting District 079008,26367117.486873496,16079079008,16079,Shoshone,079,26367117.486876093,22,1.0000000000000984,100.00000000000983
16079079009,079009,Voting District 079009,66467429.17693706,16079079009,16079,Shoshone,079,66467429.17693717,103,1.0000000000000018,100.00000000000017
16079079010,079010,Voting District 079010,7135262.587717632,16079079010,16079,Shoshone,079,7135262.587718813,111,1.0000000000001654,100.00000000001654
16079079011,079011,Voting District 079011,3042112.080533916,16079079011,16079,Shoshone,079,3042112.080532752,19,0.9999999999996173,99.99999999996173
16079079012,079012,Voting District 079012,33804306.46509543,16079079012,16079,Shoshone,079,33804306.465093605,45,0.999999999999946,99.9999999999946
16079079013,079013,Voting District 079013,4412717.923834778,16079079013,16079,Shoshone,079,4412717.923835267,41,1.0000000000001108,100.00000000001108
16079079014,079014,Voting District 079014,182413164.5514842,16079079014,16009,Benewah,009,18323.669747873126,2,0.00010045146573125462,0.010045146573125462
16079079014,079014,Voting District 079014,182413164.5514842,16079079014,16055,Kootenai,055,52259.182584521994,8,0.00028648799944355107,0.028648799944355107
16079079014,079014,Voting District 079014,182413164.5514842,16079079014,16079,Shoshone,079,182342581.69915164,88,0.9996130605348242,99.96130605348242
16079079015,079015,Voting District 079015,435092573.7465537,16079079015,16055,Kootenai,055,11700.264051898339,1,2.6891435887190925e-05,0.0026891435887190927
16079079015,079015,Voting District 079015,435092573.7465537,16079079015,16079,Shoshone,079,435080873.4825097,191,0.9999731085641309,99.9973108564131
16079079016,079016,Voting District 079016,1202515508.7374864,16079079016,16009,Benewah,009,446052.69010039314,21,0.00037093300407302116,0.03709330040730212
16079079016,079016,Voting District 079016,1202515508.7374864,16079079016,16079,Shoshone,079,1202069456.0473862,309,0.9996290669959271,99.96290669959271
16079079017,079017,Voting District 079017,429979143.4018214,16079079017,16009,Benewah,009,94832.57771096533,11,0.00022055157596875108,0.022055157596875107
16079079017,079017,Voting District 079017,429979143.4018214,16079079017,16035,Clearwater,035,152596.36038760035,14,0.000354892470319187,0.0354892470319187
16079079017,079017,Voting District 079017,429979143.4018214,16079079017,16057,Latah,057,155518.35022212262,10,0.00036168812513026616,0.036168812513026616
