source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,COUNTYFP20,prec_id,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16007072905,BEAR LAKE - 072905,007,072905,170697.41703155544,5,0.00016530610014683963,0.016530610014683964
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16007073210,BEAR LAKE - 073210,007,073210,348281.4885386232,5,0.0003372813462843024,0.03372813462843024
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16019193256,BONNEVILLE - 193256,019,193256,165990.17926848243,6,0.0001607475360478077,0.016074753604780768
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16029293202,CARIBOU - 293202,029,293202,41870.872760076825,11,4.054842074401932e-05,0.004054842074401932
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16029293206,CARIBOU - 293206,029,293206,1031882385.3612968,110,0.9992913536750307,99.92913536750308
16029029009,029009,freedom Voting District,1032614143.5792555,16029029009,16029293209,CARIBOU - 293209,029,293209,1087.212203552845,7,1.0528736317559446e-06,0.00010528736317559445
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312707,CASSIA - 312707,031,312707,209925500.91901615,65,0.7153568559107634,71.53568559107633
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312710,CASSIA - 312710,031,312710,33175137.25427349,6,0.11304992379072772,11.304992379072772
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312711,CASSIA - 312711,031,312711,554226.8528354068,7,0.0018886222834766599,0.18886222834766597
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312713,CASSIA - 312713,031,312713,3.969490843721288e-07,1,1.3526715320910295e-15,1.3526715320910296e-13
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312716,CASSIA - 312716,031,312716,0.03178621896872203,1,1.0831694845652879e-10,1.0831694845652878e-08
16031031001,031001,albion Voting District,293455635.7214855,16031031001,16031312724,CASSIA - 312724,031,312724,49800770.66357611,3,0.16970459790672177,16.970459790672177
16031031002,031002,almo Voting District,251872108.24552295,16031031002,16031312708,CASSIA - 312708,031,312708,251470741.06884733,43,0.9984064643780074,99.84064643780074
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,16031312708,CASSIA - 312708,031,312708,62886260.357975796,29,0.07807409143468211,7.8074091434682105
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,16031312709,CASSIA - 312709,031,312709,737235582.0613865,195,0.9152873444073643,91.52873444073643
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,16031312715,CASSIA - 312715,031,312715,4690607.5630594045,11,0.0058234489008864194,0.582344890088642
16031031003,031003,bridge Voting District,805469000.0534599,16031031003,16031312722,CASSIA - 312722,031,312722,158486.8948614377,3,0.00019676349412692324,0.019676349412692324
16031031004,031004,burley 1 Voting District,875749.9580667185,16031031004,16031312703,CASSIA - 312703,031,312703,126701.5086494339,12,0.14467772162859896,14.467772162859896
16031031004,031004,burley 1 Voting District,875749.9580667185,16031031004,16031312704,CASSIA - 312704,031,312704,749048.4494172169,19,0.8553222783713238,85.53222783713238
16031031004,031004,burley 1 Voting District,875749.9580667185,16031031004,16031312705,CASSIA - 312705,031,312705,1.71820513316886e-08,1,1.961981405014192e-14,1.961981405014192e-12
16031031005,031005,burley 2 Voting District,1232977.7707246186,16031031005,16031312701,CASSIA - 312701,031,312701,27030.550241700188,7,0.021922982622642407,2.1922982622642406
16031031005,031005,burley 2 Voting District,1232977.7707246186,16031031005,16031312702,CASSIA - 312702,031,312702,1118484.048925812,45,0.9071404817529525,90.71404817529525
16031031005,031005,burley 2 Voting District,1232977.7707246186,16031031005,16031312703,CASSIA - 312703,031,312703,86954.80760332909,11,0.07052422976954882,7.052422976954882
