source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,COUNTYFP,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16061061002,061002,061,west kamiah Voting District,16061061002,16061,Lewis,061,31.000000000100002,31,25,317.0000000124,129.00000000400001,nhgis_block_weight_chain_2000_2010_2020,31.000000000100002,1.0000000000032259,317.0000000124,129.00000000400001,1.0,1.0,1.0,1.0,population
16061061003,061003,061,east kamiah Voting District,16061061003,16061,Lewis,061,107.0000000002,107,68,1220.0000000206,638.0000000105,nhgis_block_weight_chain_2000_2010_2020,107.0000000002,1.0000000000018692,1220.0000000206,638.0000000105,1.0,1.0,1.0,1.0,population
16061061004,061004,061,craigmont Voting District,16061061004,16049,Idaho,049,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,703.9999999989,322.9999999999,0.0,0.0,0.005405405405399561,0.0,population
16061061004,061004,061,craigmont Voting District,16061061004,16061,Lewis,061,184.0000000002,184,166,703.9999999989,322.9999999999,nhgis_block_weight_chain_2000_2010_2020,184.0000000002,1.000000000001087,703.9999999989,322.9999999999,1.0,1.0,0.9945945945946004,1.0,population
16061061005,061005,061,winchester Voting District,16061061005,16061,Lewis,061,132.0,132,100,535.0,275.0,nhgis_block_weight_chain_2000_2010_2020,132.0,1.0,535.0,275.0,1.0,1.0,1.0,1.0,population
16061061006,061006,061,reubens Voting District,16061061006,16061,Lewis,061,42.0,42,36,94.0,41.0,nhgis_block_weight_chain_2000_2010_2020,42.0,1.0,94.0,41.0,1.0,1.0,1.0,1.0,population
16061061007,061007,061,mohler Voting District,16061061007,16061,Lewis,061,35.0,35,32,79.0,46.0,nhgis_block_weight_chain_2000_2010_2020,35.0,1.0,79.0,46.0,1.0,1.0,1.0,1.0,population
16061061008,061008,061,slickpoo Voting District,16061061008,16061,Lewis,061,3.9998611416000003,4,2,26.998611416,9.999513995600001,nhgis_block_weight_chain_2000_2010_2020,3.9998611416000003,0.9999652854000001,27.0,10.000000000000002,0.999948570962963,0.9999513995599999,0.79997222832,0.999948570962963,population
16061061008,061008,061,slickpoo Voting District,16061061008,16069,Nez Perce,069,1.0001388584,3,2,0.001388584,0.00048600440000000003,nhgis_block_weight_chain_2000_2010_2020,1.0001388584,0.33337961946666667,27.0,10.000000000000002,5.142903703703704e-05,4.860043999999999e-05,0.20002777168,5.142903703703704e-05,population
16063063001,063001,063,Voting District 063001,16063063001,16047,Gooding,047,1.0512351917,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0512351917,0.52561759585,763.9999999967999,348.9999999981,0.0,0.0,0.0076176463167053066,0.0,population
16063063001,063001,063,Voting District 063001,16063063001,16053,Jerome,053,5.608822946988108e-05,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,5.608822946988108e-05,5.608822946988108e-05,763.9999999967999,348.9999999981,0.0,0.0,4.064364454359825e-07,0.0,population
16063063001,063001,063,Voting District 063001,16063063001,16063,Lincoln,063,136.94870871937053,137,129,763.9999999967999,348.9999999981,nhgis_block_weight_chain_2000_2010_2020,136.94870871937053,0.9996256110902958,763.9999999967999,348.9999999981,1.0,1.0,0.9923819472468492,1.0,population
16063063002,063002,063,Voting District 063002,16063063002,16063,Lincoln,063,87.000000000077,87,73,926.9999999934122,392.99999999768704,nhgis_block_weight_chain_2000_2010_2020,87.000000000077,1.000000000000885,926.9999999934122,392.99999999768704,1.0,1.0,1.0,1.0,population
16063063003,063003,063,Voting District 063003,16063063003,16025,Camas,025,0.015064148491545653,4,4,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.015064148491545653,0.003766037122886413,720.0000000014,292.0,0.0,0.0,8.012844942324304e-05,0.0,population
16063063003,063003,063,Voting District 063003,16063063003,16047,Gooding,047,0.25837910899945826,1,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.25837910899945826,0.25837910899945826,720.0000000014,292.0,0.0,0.0,0.001374356962765269,0.0,population
16063063003,063003,063,Voting District 063003,16063063003,16063,Lincoln,063,187.726556742209,188,133,720.0000000014,292.0,nhgis_block_weight_chain_2000_2010_2020,187.726556742209,0.9985455145862181,720.0000000014,292.0,1.0,1.0,0.9985455145878115,1.0,population
16063063004,063004,063,Voting District 063004,16063063004,16013,Blaine,013,0.0069581951442143795,3,3,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0069581951442143795,0.002319398381404793,872.0000000022,339.0000000009,0.0,0.0,2.8992479767535754e-05,0.0,population
16063063004,063004,063,Voting District 063004,16063063004,16063,Lincoln,063,239.99304180505578,240,247,872.0000000022,339.0000000009,nhgis_block_weight_chain_2000_2010_2020,239.99304180505578,0.9999710075210657,872.0000000022,339.0000000009,1.0,1.0,0.9999710075202324,1.0,population
16063063005,063005,063,Voting District 063005,16063063005,16053,Jerome,053,7.1486e-06,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,7.1486e-06,7.1486e-06,625.9999999919,227.9999999969,0.0,0.0,3.3095370370392524e-08,0.0,population
16063063005,063005,063,Voting District 063005,16063063005,16063,Lincoln,063,215.99999285125543,216,167,625.9999999919,227.9999999969,nhgis_block_weight_chain_2000_2010_2020,215.99999285125543,0.9999999669039603,625.9999999919,227.9999999969,1.0,1.0,0.9999999669046297,1.0,population
16063063006,063006,063,Voting District 063006,16063063006,16063,Lincoln,063,196.9951228484634,197,125,135.0000000011,50.0000000003,nhgis_block_weight_chain_2000_2010_2020,196.9951228484634,0.999975242885601,135.0000000011,50.0000000003,1.0,1.0,0.9949248628732211,1.0,population
16063063006,063006,063,Voting District 063006,16063063006,16067,Minidoka,067,1.0048771511,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0048771511,0.50243857555,135.0000000011,50.0000000003,0.0,0.0,0.005075137126778868,0.0,population
16065065001,065001,065,plano 1 Voting District,16065065001,16051,Jefferson,051,0.9736512125074082,5,3,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.9736512125074082,0.19473024250148163,637.9999999874,205.9999999958,0.0,0.0,0.011064218323972967,0.0,population
16065065001,065001,065,plano 1 Voting District,16065065001,16065,Madison,065,87.02634878729259,88,71,637.9999999874,205.9999999958,nhgis_block_weight_chain_2000_2010_2020,87.02634878729259,0.9889357816737795,637.9999999874,205.9999999958,1.0,1.0,0.988935781676027,1.0,population
16065065002,065002,065,hibbard 2 Voting District,16065065002,16065,Madison,065,28.999999999899998,29,42,1333.0000000022,351.00000000069997,nhgis_block_weight_chain_2000_2010_2020,28.999999999899998,0.9999999999965516,1333.0000000022,351.00000000069997,1.0,1.0,1.0,1.0,population
16065065003,065003,065,salem 3 Voting District,16065065003,16065,Madison,065,25.999999999989562,26,33,718.0,205.0,nhgis_block_weight_chain_2000_2010_2020,25.999999999989562,0.9999999999995985,718.0,205.0,1.0,1.0,1.0,1.0,population
16065065004,065004,065,sugar 4 Voting District,16065065004,16065,Madison,065,88.00000000038317,88,107,1610.0000000155112,457.00000000445243,nhgis_block_weight_chain_2000_2010_2020,88.00000000038317,1.000000000004354,1610.0000000155112,457.00000000445243,1.0,1.0,1.0,1.0,population
16065065005,065005,065,moody 5 Voting District,16065065005,16043,Fremont,043,0.012326141304443147,2,2,0.24063526502885121,0.08262738424443146,nhgis_block_weight_chain_2000_2010_2020,0.012326141304443147,0.006163070652221573,372.0000000021,136.0000000009,0.0006468689920093892,0.0006075542959109166,6.256924520009198e-05,0.0006468689920093892,population
16065065005,065005,065,moody 5 Voting District,16065065005,16065,Madison,065,196.98767385909557,197,144,371.75936473707117,135.91737261665557,nhgis_block_weight_chain_2000_2010_2020,196.98767385909557,0.9999374307568303,372.0000000021,136.0000000009,0.9993531310079906,0.999392445704089,0.9999374307547999,0.9993531310079906,population
16065065006,065006,065,burton 6 Voting District,16065065006,16065,Madison,065,38.99999999980734,39,55,1209.9999999966092,375.99999999878645,nhgis_block_weight_chain_2000_2010_2020,38.99999999980734,0.9999999999950601,1209.9999999966092,375.99999999878645,1.0,1.0,1.0,1.0,population
16065065007,065007,065,rexburg 7 Voting District,16065065007,16065,Madison,065,37.9999999996,38,37,2006.9999999956,707.9999999984,nhgis_block_weight_chain_2000_2010_2020,37.9999999996,0.9999999999894736,2006.9999999956,707.9999999984,1.0,1.0,1.0,1.0,population
16065065008,065008,065,rexburg 8 Voting District,16065065008,16065,Madison,065,52.0000000003,52,59,2236.000000015,683.0000000046,nhgis_block_weight_chain_2000_2010_2020,52.0000000003,1.0000000000057692,2236.000000015,683.0000000046,1.0,1.0,1.0,1.0,population
16065065009,065009,065,rexburg 9 Voting District,16065065009,16065,Madison,065,24.999999999924533,25,40,775.9999999964925,218.99999999863928,nhgis_block_weight_chain_2000_2010_2020,24.999999999924533,0.9999999999969813,775.9999999964925,218.99999999863928,1.0,1.0,1.0,1.0,population
16065065010,065010,065,rexburg 10 Voting District,16065065010,16065,Madison,065,49.9999999999,50,49,9844.9999999681,2250.9999999915,nhgis_block_weight_chain_2000_2010_2020,49.9999999999,0.9999999999979999,9844.9999999681,2250.9999999915,1.0,1.0,1.0,1.0,population
16065065011,065011,065,rexburg 11 Voting District,16065065011,16065,Madison,065,63.0000000001,63,75,2772.0000000031,815.000000001,nhgis_block_weight_chain_2000_2010_2020,63.0000000001,1.0000000000015874,2772.0000000031,815.000000001,1.0,1.0,1.0,1.0,population
16065065012,065012,065,rexburg 12 Voting District,16065065012,16065,Madison,065,30.999999999899998,31,44,1229.0000000127,325.0000000023,nhgis_block_weight_chain_2000_2010_2020,30.999999999899998,0.9999999999967741,1229.0000000127,325.0000000023,1.0,1.0,1.0,1.0,population
16065065013,065013,065,union/lyman 13 Voting District,16065065013,16051,Jefferson,051,4.465742083314098,12,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.465742083314098,0.3721451736095082,1803.9999999788001,601.9999999931,0.0,0.0,0.052538142156883696,0.0,population
16065065013,065013,065,union/lyman 13 Voting District,16065065013,16065,Madison,065,80.5342579162859,84,75,1803.9999999788001,601.9999999931,nhgis_block_weight_chain_2000_2010_2020,80.5342579162859,0.9587411656700702,1803.9999999788001,601.9999999931,1.0,1.0,0.9474618578431163,1.0,population
16065065014,065014,065,archer 14 Voting District,16065065014,16051,Jefferson,051,2.5720572712807805,9,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.5720572712807805,0.28578414125342005,917.0000000097,296.0000000033,0.0,0.0,0.02217290751098387,0.0,population
16065065014,065014,065,archer 14 Voting District,16065065014,16065,Madison,065,113.42794272901922,116,84,917.0000000097,296.0000000033,nhgis_block_weight_chain_2000_2010_2020,113.42794272901922,0.977827092491545,917.0000000097,296.0000000033,1.0,1.0,0.9778270924890161,1.0,population
16067067001,067001,067,emerson Voting District,16067067001,16067,Minidoka,067,228.9999999998877,229,201,1901.99999999931,683.0000000013756,nhgis_block_weight_chain_2000_2010_2020,228.9999999998877,0.9999999999995096,1901.99999999931,683.0000000013756,1.0,1.0,1.0,1.0,population
16067067002,067002,067,paul Voting District,16067067002,16067,Minidoka,067,104.00000000026247,104,93,1685.000000017787,703.0000000088148,nhgis_block_weight_chain_2000_2010_2020,104.00000000026247,1.0000000000025238,1685.000000017787,703.0000000088148,1.0,1.0,1.0,1.0,population
16067067003,067003,067,pioneer Voting District,16067067003,16067,Minidoka,067,122.999999999405,123,170,1818.99999998604,637.99999999486,nhgis_block_weight_chain_2000_2010_2020,122.999999999405,0.9999999999951626,1818.99999998604,637.99999999486,1.0,1.0,1.0,1.0,population
16067067004,067004,067,acequia Voting District,16067067004,16013,Blaine,013,0.17339005264130708,5,4,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.17339005264130708,0.034678010528261416,2173.999999998662,684.9999999992741,0.0,0.0,0.00041680301115742176,0.0,population
16067067004,067004,067,acequia Voting District,16067067004,16067,Minidoka,067,415.82660994692594,416,379,2173.999999998662,684.9999999992741,nhgis_block_weight_chain_2000_2010_2020,415.82660994692594,0.9995831969878027,2173.999999998662,684.9999999992741,1.0,1.0,0.9995831969888426,1.0,population
16067067005,067005,067,heyburn 1 Voting District,16067067005,16067,Minidoka,067,148.0,148,132,2136.9999999934,784.9999999972,nhgis_block_weight_chain_2000_2010_2020,148.0,1.0,2136.9999999934,784.9999999972,1.0,1.0,1.0,1.0,population
16067067006,067006,067,heyburn 2 Voting District,16067067006,16067,Minidoka,067,101.00000000086007,101,130,2317.0000000449245,855.0000000181216,nhgis_block_weight_chain_2000_2010_2020,101.00000000086007,1.0000000000085156,2317.0000000449245,855.0000000181216,1.0,1.0,1.0,1.0,population
16067067007,067007,067,rupert 1 Voting District,16067067007,16067,Minidoka,067,38.9999999999,39,57,1388.9999999968,533.9999999987,nhgis_block_weight_chain_2000_2010_2020,38.9999999999,0.9999999999974358,1388.9999999968,533.9999999987,1.0,1.0,1.0,1.0,population
16067067008,067008,067,rupert 2 Voting District,16067067008,16067,Minidoka,067,116.00000000054666,116,164,2922.0000000110786,1167.0000000045995,nhgis_block_weight_chain_2000_2010_2020,116.00000000054666,1.0000000000047127,2922.0000000110786,1167.0000000045995,1.0,1.0,1.0,1.0,population
16067067009,067009,067,rupert 3 Voting District,16067067009,16067,Minidoka,067,96.0000000001,96,135,1876.0,730.0,nhgis_block_weight_chain_2000_2010_2020,96.0000000001,1.0000000000010416,1876.0,730.0,1.0,1.0,1.0,1.0,population
16067067010,067010,067,rupert 4 Voting District,16067067010,16067,Minidoka,067,23.9999999996,24,45,680.9999999779,252.9999999916,nhgis_block_weight_chain_2000_2010_2020,23.9999999996,0.9999999999833333,680.9999999779,252.9999999916,1.0,1.0,1.0,1.0,population
16067067011,067011,067,rupert 5 Voting District,16067067011,16067,Minidoka,067,45.0000000002787,45,65,1272.0000000262573,465.00000000954816,nhgis_block_weight_chain_2000_2010_2020,45.0000000002787,1.0000000000061935,1272.0000000262573,465.00000000954816,1.0,1.0,1.0,1.0,population
16069069001,069001,069,lewiston 1 Voting District,16069069001,16069,Nez Perce,069,57.9999999999,58,57,245.0,120.0,nhgis_block_weight_chain_2000_2010_2020,57.9999999999,0.9999999999982758,245.0,120.0,1.0,1.0,1.0,1.0,population
16069069002,069002,069,lewiston 2 Voting District,16069069002,16069,Nez Perce,069,31.000000000100002,31,32,922.0,502.0,nhgis_block_weight_chain_2000_2010_2020,31.000000000100002,1.0000000000032259,922.0,502.0,1.0,1.0,1.0,1.0,population
16069069003,069003,069,lewiston 3 Voting District,16069069003,16069,Nez Perce,069,24.0000000001,24,21,682.0,287.0,nhgis_block_weight_chain_2000_2010_2020,24.0000000001,1.0000000000041667,682.0,287.0,1.0,1.0,1.0,1.0,population
16069069004,069004,069,lewiston 4 Voting District,16069069004,16069,Nez Perce,069,39.0000000001,39,39,1627.0000000263,765.0000000107,nhgis_block_weight_chain_2000_2010_2020,39.0000000001,1.0000000000025642,1627.0000000263,765.0000000107,1.0,1.0,1.0,1.0,population
16069069005,069005,069,lewiston 5 Voting District,16069069005,16069,Nez Perce,069,21.999999999899998,22,18,824.0,353.0,nhgis_block_weight_chain_2000_2010_2020,21.999999999899998,0.9999999999954544,824.0,353.0,1.0,1.0,1.0,1.0,population
16069069006,069006,069,lewiston 6 Voting District,16069069006,16069,Nez Perce,069,50.00000000016327,50,63,775.0000000001265,317.00000000006327,nhgis_block_weight_chain_2000_2010_2020,50.00000000016327,1.0000000000032654,775.0000000001265,317.00000000006327,1.0,1.0,1.0,1.0,population
16069069007,069007,069,lewiston 7 Voting District,16069069007,16069,Nez Perce,069,69.0,69,57,1245.0,516.0,nhgis_block_weight_chain_2000_2010_2020,69.0,1.0,1245.0,516.0,1.0,1.0,1.0,1.0,population
16069069008,069008,069,lewiston 8 Voting District,16069069008,16069,Nez Perce,069,28.0,28,21,994.0,406.0,nhgis_block_weight_chain_2000_2010_2020,28.0,1.0,994.0,406.0,1.0,1.0,1.0,1.0,population
16069069009,069009,069,lewiston 9 Voting District,16069069009,16069,Nez Perce,069,46.0,46,47,1348.0,614.0,nhgis_block_weight_chain_2000_2010_2020,46.0,1.0,1348.0,614.0,1.0,1.0,1.0,1.0,population
16069069010,069010,069,lewiston 10 Voting District,16069069010,16069,Nez Perce,069,35.0,35,36,931.0,415.0,nhgis_block_weight_chain_2000_2010_2020,35.0,1.0,931.0,415.0,1.0,1.0,1.0,1.0,population
16069069011,069011,069,lewiston 11 Voting District,16069069011,16069,Nez Perce,069,50.9999999998708,51,50,1370.9999999390175,656.999999968346,nhgis_block_weight_chain_2000_2010_2020,50.9999999998708,0.9999999999974667,1370.9999999390175,656.999999968346,1.0,1.0,1.0,1.0,population
16069069012,069012,069,lewiston 12 Voting District,16069069012,16069,Nez Perce,069,12.0,12,21,1313.0,484.0,nhgis_block_weight_chain_2000_2010_2020,12.0,1.0,1313.0,484.0,1.0,1.0,1.0,1.0,population
16069069013,069013,069,lewiston 13 Voting District,16069069013,16069,Nez Perce,069,36.9999999999,37,37,1613.9999999581,689.9999999845,nhgis_block_weight_chain_2000_2010_2020,36.9999999999,0.9999999999972973,1613.9999999581,689.9999999845,1.0,1.0,1.0,1.0,population
16069069014,069014,069,lewiston 14 Voting District,16069069014,16069,Nez Perce,069,17.0,17,13,1199.0,558.0,nhgis_block_weight_chain_2000_2010_2020,17.0,1.0,1199.0,558.0,1.0,1.0,1.0,1.0,population
16069069015,069015,069,lewiston 15 Voting District,16069069015,16069,Nez Perce,069,15.0,15,15,1036.0,536.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1036.0,536.0,1.0,1.0,1.0,1.0,population
16069069016,069016,069,lewiston 16 Voting District,16069069016,16069,Nez Perce,069,15.0,15,18,1351.0,633.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1351.0,633.0,1.0,1.0,1.0,1.0,population
16069069017,069017,069,lewiston 17 Voting District,16069069017,16069,Nez Perce,069,15.0,15,15,1149.0,483.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,1149.0,483.0,1.0,1.0,1.0,1.0,population
16069069018,069018,069,lewiston 18 Voting District,16069069018,16069,Nez Perce,069,37.9999999999,38,32,1578.0,691.0,nhgis_block_weight_chain_2000_2010_2020,37.9999999999,0.9999999999973683,1578.0,691.0,1.0,1.0,1.0,1.0,population
16069069019,069019,069,lewiston 19 Voting District,16069069019,16069,Nez Perce,069,17.0,17,16,797.0,385.0,nhgis_block_weight_chain_2000_2010_2020,17.0,1.0,797.0,385.0,1.0,1.0,1.0,1.0,population
16069069020,069020,069,lewiston 20 Voting District,16069069020,16069,Nez Perce,069,16.0,16,16,1210.0,590.0,nhgis_block_weight_chain_2000_2010_2020,16.0,1.0,1210.0,590.0,1.0,1.0,1.0,1.0,population
16069069021,069021,069,lewiston 21 Voting District,16069069021,16069,Nez Perce,069,18.0,18,19,1293.0,477.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1293.0,477.0,1.0,1.0,1.0,1.0,population
16069069022,069022,069,lewiston 22 Voting District,16069069022,16069,Nez Perce,069,22.0,22,22,1263.0,554.0,nhgis_block_weight_chain_2000_2010_2020,22.0,1.0,1263.0,554.0,1.0,1.0,1.0,1.0,population
16069069023,069023,069,lewiston 23 Voting District,16069069023,16069,Nez Perce,069,18.0,18,24,1472.0,561.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1472.0,561.0,1.0,1.0,1.0,1.0,population
16069069024,069024,069,lewiston 24 Voting District,16069069024,16069,Nez Perce,069,26.0,26,24,1546.0,613.0,nhgis_block_weight_chain_2000_2010_2020,26.0,1.0,1546.0,613.0,1.0,1.0,1.0,1.0,population
16069069025,069025,069,lewiston 25 Voting District,16069069025,16069,Nez Perce,069,27.0,27,26,1517.0,572.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,1517.0,572.0,1.0,1.0,1.0,1.0,population
16069069026,069026,069,lewiston 26 Voting District,16069069026,16069,Nez Perce,069,23.0,23,18,1551.0,533.0,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,1551.0,533.0,1.0,1.0,1.0,1.0,population
16069069030,069030,069,culdesac 30 Voting District,16069069030,16061,Lewis,061,2.0,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,683.0000000104529,299.00000000529354,0.0,0.0,0.02083333333332055,0.0,population
16069069030,069030,069,culdesac 30 Voting District,16069069030,16069,Nez Perce,069,94.0000000000589,94,80,683.0000000104529,299.00000000529354,nhgis_block_weight_chain_2000_2010_2020,94.0000000000589,1.0000000000006266,683.0000000104529,299.00000000529354,1.0,1.0,0.9791666666666794,1.0,population
16069069031,069031,069,gifford 31 Voting District,16069069031,16069,Nez Perce,069,70.0000000001,70,83,297.0000000037,129.0000000017,nhgis_block_weight_chain_2000_2010_2020,70.0000000001,1.0000000000014286,297.0000000037,129.0000000017,1.0,1.0,1.0,1.0,population
16069069032,069032,069,hatwai 32 Voting District,16069069032,16069,Nez Perce,069,82.88165906262003,83,97,852.9995745428412,424.9998480508147,nhgis_block_weight_chain_2000_2010_2020,82.88165906262003,0.9985742055737353,852.9995745428412,424.9998480508147,1.0,1.0,1.0,1.0,population
16069069033,069033,069,lapwai 33 Voting District,16069069033,16069,Nez Perce,069,93.9999999999,94,87,1541.9999999717,527.9999999935,nhgis_block_weight_chain_2000_2010_2020,93.9999999999,0.9999999999989362,1541.9999999717,527.9999999935,1.0,1.0,1.0,1.0,population
16069069034,069034,069,leland 34 Voting District,16069069034,16069,Nez Perce,069,66.00000000008154,66,53,415.00000000130467,194.00000000073388,nhgis_block_weight_chain_2000_2010_2020,66.00000000008154,1.0000000000012355,415.00000000130467,194.00000000073388,1.0,1.0,1.0,1.0,population
16069069035,069035,069,lenore 35 Voting District,16069069035,16069,Nez Perce,069,50.00000000016579,50,49,299.0000000062842,152.00000000321052,nhgis_block_weight_chain_2000_2010_2020,50.00000000016579,1.0000000000033158,299.0000000062842,152.00000000321052,1.0,1.0,1.0,1.0,population
16069069036,069036,069,peck 36 Voting District,16069069036,16035,Clearwater,035,1.0303647077,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0303647077,0.51518235385,442.9999999967,215.99999999829998,0.0,0.0,0.021465931410461384,0.0,population
16069069036,069036,069,peck 36 Voting District,16069069036,16069,Nez Perce,069,46.9696352922,47,41,442.9999999967,215.99999999829998,nhgis_block_weight_chain_2000_2010_2020,46.9696352922,0.9993539423872341,442.9999999967,215.99999999829998,1.0,1.0,0.9785340685895386,1.0,population
16069069037,069037,069,rimrock 37 Voting District,16069069037,16069,Nez Perce,069,45.9941469394,46,52,156.99753503239998,64.9988936188,nhgis_block_weight_chain_2000_2010_2020,45.9941469394,0.9998727595521738,156.99753503239998,64.9988936188,1.0,1.0,1.0,1.0,population
16069069038,069038,069,spalding 38 Voting District,16069069038,16069,Nez Perce,069,110.99999999997594,111,84,792.0000000010576,339.00000000022857,nhgis_block_weight_chain_2000_2010_2020,110.99999999997594,0.9999999999997833,792.0000000010576,339.00000000022857,1.0,1.0,1.0,1.0,population
16069069039,069039,069,tammany 39 Voting District,16069069039,16069,Nez Perce,069,108.9999999998,109,115,811.0000000258,441.0000000087,nhgis_block_weight_chain_2000_2010_2020,108.9999999998,0.9999999999981651,811.0000000258,441.0000000087,1.0,1.0,1.0,1.0,population
16069069040,069040,069,webb 40 Voting District,16069069040,16061,Lewis,061,0.8074662704,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.8074662704,0.8074662704,264.9999999839,102.9999999944,0.0,0.0,0.02242961862222222,0.0,population
16069069040,069040,069,webb 40 Voting District,16069069040,16069,Nez Perce,069,35.1925337296,36,39,264.9999999839,102.9999999944,nhgis_block_weight_chain_2000_2010_2020,35.1925337296,0.9775703813777779,264.9999999839,102.9999999944,1.0,1.0,0.9775703813777779,1.0,population
16071071001,071001,071,malad 1 Voting District,16071071001,16071,Oneida,071,125.0000000003,125,108,1030.0000000121,410.0000000042,nhgis_block_weight_chain_2000_2010_2020,125.0000000003,1.0000000000024,1030.0000000121,410.0000000042,1.0,1.0,1.0,1.0,population
16071071002,071002,071,malad 2 Voting District,16071071002,16071,Oneida,071,64.0,64,60,1031.0,474.0,nhgis_block_weight_chain_2000_2010_2020,64.0,1.0,1031.0,474.0,1.0,1.0,1.0,1.0,population
16071071003,071003,071,malad 3 Voting District,16071071003,16005,Bannock,005,1.011140472468627e-05,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.011140472468627e-05,5.055702362343135e-06,1015.9999999923,427.9999999979,0.0,0.0,8.71672821095147e-08,0.0,population
16071071003,071003,071,malad 3 Voting District,16071071003,16071,Oneida,071,115.99998988839528,116,88,1015.9999999923,427.9999999979,nhgis_block_weight_chain_2000_2010_2020,115.99998988839528,0.9999999128309938,1015.9999999923,427.9999999979,1.0,1.0,0.9999999128327179,1.0,population
16071071004,071004,071,malad 4 Voting District,16071071004,16071,Oneida,071,128.9874159335,129,117,642.8867433958001,250.9748318647,nhgis_block_weight_chain_2000_2010_2020,128.9874159335,0.9999024490968992,642.8867433958001,250.9748318647,1.0,1.0,1.0,1.0,population
16071071005,071005,071,holbrook Voting District,16071071005,16071,Oneida,071,73.99999944304874,74,101,151.9999999988,77.9999999988,nhgis_block_weight_chain_2000_2010_2020,73.99999944304874,0.9999999924736316,151.9999999988,77.9999999988,1.0,1.0,0.9866666592419654,1.0,population
16071071005,071005,071,holbrook Voting District,16071071005,16077,Power,077,1.000000556851267,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.000000556851267,0.5000002784256335,151.9999999988,77.9999999988,0.0,0.0,0.013333340758034672,0.0,population
16071071006,071006,071,curlew Voting District,16071071006,16071,Oneida,071,61.999999999799996,62,86,252.9999999911,113.9999999956,nhgis_block_weight_chain_2000_2010_2020,61.999999999799996,0.9999999999967741,252.9999999911,113.9999999956,1.0,1.0,1.0,1.0,population
16073073001,073001,073,north homedale pct 1 Voting District,16073073001,16027,Canyon,027,0.003907879615494292,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.003907879615494292,0.003907879615494292,1820.9999999973,646.9999999992,0.0,0.0,5.0101020711465285e-05,0.0,population
16073073001,073001,073,north homedale pct 1 Voting District,16073073001,16073,Owyhee,073,77.9960921203845,78,69,1820.9999999973,646.9999999992,nhgis_block_weight_chain_2000_2010_2020,77.9960921203845,0.9999498989792885,1820.9999999973,646.9999999992,1.0,1.0,0.9999498989792885,1.0,population
16073073002,073002,073,south homedale pct 2 Voting District,16073073002,16073,Owyhee,073,205.99999999962458,206,147,2236.999999977088,851.999999989672,nhgis_block_weight_chain_2000_2010_2020,205.99999999962458,0.9999999999981776,2236.999999977088,851.999999989672,1.0,1.0,1.0,1.0,population
16073073003,073003,073,north marsing pct 3 Voting District,16073073003,16073,Owyhee,073,77.9999999997,78,68,1288.9999999786,481.9999999931,nhgis_block_weight_chain_2000_2010_2020,77.9999999997,0.9999999999961537,1288.9999999786,481.9999999931,1.0,1.0,1.0,1.0,population
16073073004,073004,073,south marsing pct 4 Voting District,16073073004,16027,Canyon,027,0.0930439737770224,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0930439737770224,0.0465219868885112,1405.9999999935,533.9999999976,0.0,0.0,0.0007384442363267467,0.0,population
16073073004,073004,073,south marsing pct 4 Voting District,16073073004,16073,Owyhee,073,125.90695602602298,126,89,1405.9999999935,533.9999999976,nhgis_block_weight_chain_2000_2010_2020,125.90695602602298,0.9992615557620872,1405.9999999935,533.9999999976,1.0,1.0,0.9992615557636733,1.0,population
