source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,district_num,CD119FP,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16049049004,049004,cottonwood 2 Voting District,26189032.263195936,16049049004,1601,Congressional District 1,1,01,26189032.263195887,52,0.9999999999999981,99.99999999999982
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,1601,Congressional District 1,1,01,4781188880.354497,481,0.9998308454676309,99.9830845467631
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,1602,Congressional District 2,2,02,332366.4279217607,1,6.950367679459498e-05,0.006950367679459498
16049049006,049006,fenn 6 Voting District,143615255.02618787,16049049006,1601,Congressional District 1,1,01,143615255.02618727,51,0.9999999999999959,99.99999999999959
16049049007,049007,ferdinand 7 Voting District,129506894.35260737,16049049007,1601,Congressional District 1,1,01,129506894.3526066,74,0.999999999999994,99.9999999999994
16049049008,049008,glover 8 Voting District,192157273.45031253,16049049008,1601,Congressional District 1,1,01,192157273.45031255,79,1.0000000000000002,100.00000000000003
16049049009,049009,grangeville 1 Voting District,184853401.64865538,16049049009,1601,Congressional District 1,1,01,184853401.64865178,117,0.9999999999999805,99.99999999999804
16049049010,049010,grangeville 2 Voting District,20527281.710386652,16049049010,1601,Congressional District 1,1,01,20527281.710388977,76,1.0000000000001132,100.00000000001133
16049049011,049011,grangeville 3 Voting District,119441058.58244158,16049049011,1601,Congressional District 1,1,01,119441058.58243969,71,0.9999999999999841,99.99999999999841
16049049012,049012,grangeville 4 Voting District,94373307.1957519,16049049012,1601,Congressional District 1,1,01,94373307.19575314,105,1.000000000000013,100.00000000000131
16049049013,049013,grangeville 5 Voting District,139235198.04528975,16049049013,1601,Congressional District 1,1,01,139235198.0452909,106,1.0000000000000082,100.00000000000082
16049049014,049014,greencreek 14 Voting District,114643673.34081338,16049049014,1601,Congressional District 1,1,01,114643673.34081475,28,1.000000000000012,100.0000000000012
16049049015,049015,harpster 15 Voting District,901838091.9874601,16049049015,1601,Congressional District 1,1,01,901838091.9874631,166,1.0000000000000033,100.00000000000033
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,1601,Congressional District 1,1,01,608413395.3119538,93,0.9999999612221551,99.9999961222155
16049049017,049017,kamiah 17 Voting District,96727202.61137749,16049049017,1601,Congressional District 1,1,01,96727202.61137521,58,0.9999999999999765,99.99999999999764
16049049018,049018,keuterville 18 Voting District,209473364.66584265,16049049018,1601,Congressional District 1,1,01,209473364.6658439,40,1.000000000000006,100.0000000000006
16049049019,049019,kooskia 19 Voting District,463647131.40753454,16049049019,1601,Congressional District 1,1,01,463647131.40753925,206,1.0000000000000102,100.00000000000102
16049049020,049020,lowell 20 Voting District,6672834120.402733,16049049020,1601,Congressional District 1,1,01,6672422569.991101,619,0.9999383244953784,99.99383244953785
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,1601,Congressional District 1,1,01,659571629.6727917,114,0.9999999088625525,99.99999088625525
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,1601,Congressional District 1,1,01,4802935313.8659115,431,0.9999734895434601,99.99734895434601
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,1602,Congressional District 2,2,02,127328.21786488435,3,2.6509797449929387e-05,0.002650979744992939
16049049023,049023,slate creek 23 Voting District,602272658.2036647,16049049023,1601,Congressional District 1,1,01,602272658.2036601,164,0.9999999999999925,99.99999999999925
16049049024,049024,stites 24 Voting District,50307115.779958285,16049049024,1601,Congressional District 1,1,01,50307115.77995771,43,0.9999999999999886,99.99999999999886
16049049025,049025,white bird 25 Voting District,635578778.4977938,16049049025,1601,Congressional District 1,1,01,635578364.1718204,251,0.9999993481123232,99.99993481123232
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,1601,Congressional District 1,1,01,98116908.42327659,20,0.99999999999999,99.999999999999
16051051001,051001,annis Voting District,16966217.045755114,16051051001,1602,Congressional District 2,2,02,16966217.045754667,29,0.9999999999999737,99.99999999999737
16051051002,051002,clark Voting District,29565335.467351135,16051051002,1602,Congressional District 2,2,02,29565335.467350658,25,0.9999999999999839,99.9999999999984
16051051003,051003,garfield Voting District,29569479.92874839,16051051003,1602,Congressional District 2,2,02,29569479.928749762,25,1.0000000000000464,100.00000000000465
16051051004,051004,grant Voting District,29657894.380197085,16051051004,1602,Congressional District 2,2,02,29657894.38020065,32,1.0000000000001201,100.00000000001201
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,1602,Congressional District 2,2,02,642860552.063039,249,1.0000000000000109,100.0000000000011
16051051006,051006,labelle Voting District,27354085.618907273,16051051006,1602,Congressional District 2,2,02,27354085.618907325,52,1.000000000000002,100.0000000000002
16051051007,051007,lewisville Voting District,48827173.62416722,16051051007,1602,Congressional District 2,2,02,48827173.62416815,87,1.000000000000019,100.0000000000019
16051051008,051008,lorenzo Voting District,15444026.564523699,16051051008,1602,Congressional District 2,2,02,15444026.56452341,36,0.9999999999999813,99.99999999999814
16051051009,051009,menan Voting District,98898133.5417883,16051051009,1602,Congressional District 2,2,02,98898133.54178898,91,1.0000000000000069,100.00000000000068
16051051010,051010,monteview Voting District,434800356.70183957,16051051010,1602,Congressional District 2,2,02,434800356.70184153,119,1.0000000000000044,100.00000000000044
16051051011,051011,rigby 1 Voting District,3357540.9597578845,16051051011,1602,Congressional District 2,2,02,3357540.959757854,51,0.999999999999991,99.9999999999991
16051051012,051012,rigby 2 Voting District,3687385.933691646,16051051012,1602,Congressional District 2,2,02,3687385.933691754,35,1.0000000000000293,100.00000000000293
16051051013,051013,rigby 3 Voting District,30088058.09981439,16051051013,1602,Congressional District 2,2,02,30088058.099812824,30,0.999999999999948,99.9999999999948
16051051014,051014,rigby 4 Voting District,10037531.931906024,16051051014,1602,Congressional District 2,2,02,10037531.931906022,14,0.9999999999999998,99.99999999999997
16051051015,051015,ririe Voting District,54715379.2786064,16051051015,1602,Congressional District 2,2,02,54715379.278606296,98,0.9999999999999981,99.99999999999982
16051051016,051016,roberts Voting District,429428964.6489978,16051051016,1602,Congressional District 2,2,02,429428964.64899486,185,0.9999999999999932,99.99999999999932
16051051017,051017,terreton Voting District,958184901.5230634,16051051017,1602,Congressional District 2,2,02,958184901.5230683,146,1.000000000000005,100.00000000000051
16053053001,053001,courthouse Voting District,2155520.9295524904,16053053001,1602,Congressional District 2,2,02,2155520.9295525467,68,1.0000000000000262,100.00000000000261
16053053002,053002,canyonside Voting District,73012185.39925003,16053053002,1602,Congressional District 2,2,02,73012185.39924799,75,0.999999999999972,99.9999999999972
16053053003,053003,bishop Voting District,1574717.0643141742,16053053003,1602,Congressional District 2,2,02,1574717.0643143433,52,1.0000000000001072,100.00000000001073
16053053004,053004,eden Voting District,250637097.35480243,16053053004,1602,Congressional District 2,2,02,250637097.35479948,238,0.9999999999999882,99.99999999999882
16053053005,053005,falls city Voting District,190662691.9212142,16053053005,1602,Congressional District 2,2,02,190662691.9212194,134,1.0000000000000273,100.00000000000273
16053053006,053006,grandview Voting District,207243257.45229396,16053053006,1602,Congressional District 2,2,02,207243257.452294,74,1.0000000000000002,100.00000000000003
16053053007,053007,hazelton Voting District,669798020.3739102,16053053007,1602,Congressional District 2,2,02,669798020.3739114,417,1.0000000000000018,100.00000000000017
16053053008,053008,northeast Voting District,16847005.18583644,16053053008,1602,Congressional District 2,2,02,16847005.185836785,9,1.0000000000000204,100.00000000000205
16053053009,053009,northwest Voting District,20750324.966275148,16053053009,1602,Congressional District 2,2,02,20750324.966274768,50,0.9999999999999817,99.99999999999817
16053053010,053010,shepherd Voting District,70179734.57199422,16053053010,1602,Congressional District 2,2,02,70179734.5719946,70,1.0000000000000056,100.00000000000055
16053053011,053011,southeast Voting District,8358815.717710734,16053053011,1602,Congressional District 2,2,02,8358815.717710916,7,1.0000000000000218,100.00000000000217
16053053012,053012,southwest Voting District,48501535.54649901,16053053012,1602,Congressional District 2,2,02,48501535.54649919,108,1.0000000000000038,100.00000000000038
16055055001,055001,Voting District 055001,181675869.28333622,16055055001,1601,Congressional District 1,1,01,181605638.25118715,185,0.999613426744971,99.9613426744971
16055055002,055002,Voting District 055002,212510350.6887463,16055055002,1601,Congressional District 1,1,01,212510350.68874377,133,0.9999999999999881,99.9999999999988
16055055003,055003,Voting District 055003,437412044.6409009,16055055003,1601,Congressional District 1,1,01,437412044.64090556,256,1.0000000000000107,100.00000000000107
16055055004,055004,Voting District 055004,96180296.07251646,16055055004,1601,Congressional District 1,1,01,95978169.89718564,140,0.9978984658647919,99.78984658647919
16055055005,055005,Voting District 055005,100421501.74403441,16055055005,1601,Congressional District 1,1,01,100421501.74403143,74,0.9999999999999704,99.99999999999703
16055055006,055006,Voting District 055006,11561565.615189945,16055055006,1601,Congressional District 1,1,01,11561565.615191286,137,1.000000000000116,100.0000000000116
16055055007,055007,Voting District 055007,73373066.3879077,16055055007,1601,Congressional District 1,1,01,73373066.38790971,49,1.0000000000000273,100.00000000000273
16055055008,055008,Voting District 055008,46333810.60082457,16055055008,1601,Congressional District 1,1,01,46333810.60082367,69,0.9999999999999806,99.99999999999805
16055055009,055009,Voting District 055009,4038953.852053782,16055055009,1601,Congressional District 1,1,01,4038953.8520532995,40,0.9999999999998805,99.99999999998805
16055055010,055010,Voting District 055010,2729983.834008777,16055055010,1601,Congressional District 1,1,01,2729983.8340091715,33,1.0000000000001446,100.00000000001445
16055055011,055011,Voting District 055011,6576053.4949916275,16055055011,1601,Congressional District 1,1,01,6576053.494993004,56,1.0000000000002094,100.00000000002093
16055055012,055012,Voting District 055012,21391688.34534812,16055055012,1601,Congressional District 1,1,01,21391688.34534747,58,0.9999999999999697,99.99999999999697
16055055013,055013,Voting District 055013,81008230.79714066,16055055013,1601,Congressional District 1,1,01,81008230.79713894,150,0.9999999999999788,99.99999999999788
16055055014,055014,Voting District 055014,28818117.563048925,16055055014,1601,Congressional District 1,1,01,28817536.79029256,117,0.9999798469572104,99.99798469572104
16055055015,055015,Voting District 055015,3415474.1481719282,16055055015,1601,Congressional District 1,1,01,3415474.14817232,77,1.0000000000001146,100.00000000001145
16055055016,055016,Voting District 055016,3218558.44085577,16055055016,1601,Congressional District 1,1,01,3218558.440855601,104,0.9999999999999475,99.99999999999474
16055055017,055017,Voting District 055017,11324752.922652852,16055055017,1601,Congressional District 1,1,01,11324752.922651455,66,0.9999999999998767,99.99999999998766
16055055018,055018,Voting District 055018,11406611.479721872,16055055018,1601,Congressional District 1,1,01,11406611.479721487,12,0.9999999999999662,99.99999999999662
16055055019,055019,Voting District 055019,6252265.957590324,16055055019,1601,Congressional District 1,1,01,6252265.957590031,27,0.9999999999999533,99.99999999999532
16055055020,055020,Voting District 055020,3119191.035371931,16055055020,1601,Congressional District 1,1,01,3119191.0353728076,57,1.000000000000281,100.00000000002811
16055055021,055021,Voting District 055021,6664440.386825403,16055055021,1601,Congressional District 1,1,01,6664440.386826719,39,1.0000000000001974,100.00000000001974
16055055022,055022,Voting District 055022,1755123.1656579436,16055055022,1601,Congressional District 1,1,01,1755123.165658433,18,1.0000000000002789,100.00000000002788
16055055023,055023,Voting District 055023,3345675.5000989693,16055055023,1601,Congressional District 1,1,01,3345675.500098679,31,0.9999999999999133,99.99999999999133
16055055024,055024,Voting District 055024,4457680.163404294,16055055024,1601,Congressional District 1,1,01,4457680.163404848,53,1.0000000000001243,100.00000000001243
16055055025,055025,Voting District 055025,5145802.424016833,16055055025,1601,Congressional District 1,1,01,5145802.424018305,103,1.000000000000286,100.00000000002859
16055055026,055026,Voting District 055026,2632931.481267136,16055055026,1601,Congressional District 1,1,01,2632931.481266585,49,0.9999999999997907,99.99999999997907
16055055027,055027,Voting District 055027,4901335.14003062,16055055027,1601,Congressional District 1,1,01,4901335.140032375,81,1.0000000000003582,100.00000000003581
16055055028,055028,Voting District 055028,5177000.2011553785,16055055028,1601,Congressional District 1,1,01,5177000.2011554865,56,1.0000000000000209,100.00000000000209
16055055029,055029,Voting District 055029,4240784.6366009675,16055055029,1601,Congressional District 1,1,01,4240784.636600315,37,0.999999999999846,99.9999999999846
16055055030,055030,Voting District 055030,1663511.1368766304,16055055030,1601,Congressional District 1,1,01,1663511.1368765088,21,0.999999999999927,99.9999999999927
16055055031,055031,Voting District 055031,1281309.1167184485,16055055031,1601,Congressional District 1,1,01,1281309.1167192056,39,1.0000000000005909,100.00000000005909
16055055032,055032,Voting District 055032,1323494.445228804,16055055032,1601,Congressional District 1,1,01,1323494.4452282486,63,0.9999999999995804,99.99999999995805
16055055033,055033,Voting District 055033,1074021.7493507422,16055055033,1601,Congressional District 1,1,01,1074021.7493503662,33,0.99999999999965,99.999999999965
16055055034,055034,Voting District 055034,31837171.936149128,16055055034,1601,Congressional District 1,1,01,31837171.93614894,77,0.9999999999999941,99.99999999999942
16055055035,055035,Voting District 055035,2135324.2324061817,16055055035,1601,Congressional District 1,1,01,2135324.232406572,72,1.0000000000001827,100.00000000001828
16055055036,055036,Voting District 055036,1237978.1055139373,16055055036,1601,Congressional District 1,1,01,1237978.105513422,42,0.9999999999995838,99.99999999995838
16055055037,055037,Voting District 055037,78265365.2221899,16055055037,1601,Congressional District 1,1,01,78173512.01897974,74,0.9988263875987878,99.88263875987879
16055055038,055038,Voting District 055038,66246410.646199234,16055055038,1601,Congressional District 1,1,01,66246410.646199845,50,1.0000000000000093,100.00000000000094
16055055039,055039,Voting District 055039,1217783.977476709,16055055039,1601,Congressional District 1,1,01,1217783.9774767398,72,1.0000000000000253,100.00000000000253
16055055040,055040,Voting District 055040,1246938.7578291663,16055055040,1601,Congressional District 1,1,01,1246938.7578300298,73,1.0000000000006926,100.00000000006925
16055055041,055041,Voting District 055041,6019109.966997332,16055055041,1601,Congressional District 1,1,01,6019109.966996206,78,0.9999999999998129,99.9999999999813
16055055042,055042,Voting District 055042,1129917.9129716626,16055055042,1601,Congressional District 1,1,01,1129917.912971566,90,0.9999999999999145,99.99999999999145
16055055043,055043,Voting District 055043,1056983.8637948416,16055055043,1601,Congressional District 1,1,01,1056983.8637957212,67,1.0000000000008322,100.00000000008322
16055055044,055044,Voting District 055044,288721618.161924,16055055044,1601,Congressional District 1,1,01,288721618.16193104,240,1.0000000000000244,100.00000000000244
16055055045,055045,Voting District 055045,449913804.38462555,16055055045,1601,Congressional District 1,1,01,449913804.3846227,236,0.9999999999999937,99.99999999999936
16055055046,055046,Voting District 055046,273121556.899692,16055055046,1601,Congressional District 1,1,01,273018426.6132144,168,0.9996224015136399,99.96224015136399
16055055047,055047,Voting District 055047,138209063.1828889,16055055047,1601,Congressional District 1,1,01,138209063.18288803,70,0.9999999999999938,99.99999999999937
16055055048,055048,Voting District 055048,269698256.7234774,16055055048,1601,Congressional District 1,1,01,269698256.7234816,189,1.0000000000000155,100.00000000000155
16055055049,055049,Voting District 055049,245554188.94492397,16055055049,1601,Congressional District 1,1,01,245442096.55309355,136,0.9995435126058649,99.95435126058649
16055055050,055050,Voting District 055050,165406276.02777895,16055055050,1601,Congressional District 1,1,01,165406276.02778554,91,1.0000000000000397,100.00000000000398
16057057001,057001,Voting District 057001,1771062.5394372905,16057057001,1601,Congressional District 1,1,01,1771062.5394363655,17,0.9999999999994776,99.99999999994776
16057057002,057002,Voting District 057002,28407604.01659297,16057057002,1601,Congressional District 1,1,01,28406737.85959462,24,0.9999695096778369,99.99695096778369
16057057003,057003,Voting District 057003,28405918.929593153,16057057003,1601,Congressional District 1,1,01,28405918.929592185,42,0.9999999999999659,99.99999999999659
16057057004,057004,Voting District 057004,8200230.4249750525,16057057004,1601,Congressional District 1,1,01,8200230.4249736,24,0.9999999999998228,99.99999999998228
16057057005,057005,Voting District 057005,5085061.400942935,16057057005,1601,Congressional District 1,1,01,5085061.400942145,27,0.9999999999998447,99.99999999998447
16057057006,057006,Voting District 057006,618237.2464999462,16057057006,1601,Congressional District 1,1,01,618237.2464996246,21,0.9999999999994797,99.99999999994797
16057057007,057007,Voting District 057007,58720787.83972137,16057057007,1601,Congressional District 1,1,01,58720787.839720204,21,0.9999999999999802,99.99999999999802
16057057008,057008,Voting District 057008,10864301.26842791,16057057008,1601,Congressional District 1,1,01,10864301.268428124,26,1.0000000000000198,100.00000000000198
16057057009,057009,Voting District 057009,538585.9453491609,16057057009,1601,Congressional District 1,1,01,538585.9453497322,16,1.0000000000010607,100.00000000010607
16057057010,057010,Voting District 057010,495552.8833339777,16057057010,1601,Congressional District 1,1,01,495552.88333376904,23,0.9999999999995789,99.9999999999579
16057057011,057011,Voting District 057011,688433.1489082648,16057057011,1601,Congressional District 1,1,01,688433.1489084207,29,1.0000000000002265,100.00000000002265
16057057012,057012,Voting District 057012,81940150.6082779,16057057012,1601,Congressional District 1,1,01,81940150.60827935,50,1.0000000000000175,100.00000000000175
16057057013,057013,Voting District 057013,868868.94955797,16057057013,1601,Congressional District 1,1,01,868868.9495574759,19,0.9999999999994312,99.99999999994313
16057057014,057014,Voting District 057014,642537.4714826779,16057057014,1601,Congressional District 1,1,01,642537.4714829851,37,1.000000000000478,100.0000000000478
16057057015,057015,Voting District 057015,486318.1076760552,16057057015,1601,Congressional District 1,1,01,486318.1076761697,32,1.0000000000002354,100.00000000002353
16057057016,057016,Voting District 057016,561290.2115564585,16057057016,1601,Congressional District 1,1,01,561290.2115567266,35,1.0000000000004776,100.00000000004776
16057057017,057017,Voting District 057017,52253609.19824822,16057057017,1601,Congressional District 1,1,01,52253609.198249295,34,1.0000000000000204,100.00000000000205
16057057018,057018,Voting District 057018,441841.09314849507,16057057018,1601,Congressional District 1,1,01,441841.0931483517,14,0.9999999999996755,99.99999999996754
16057057019,057019,Voting District 057019,411468120.21577084,16057057019,1601,Congressional District 1,1,01,411468120.2157694,144,0.9999999999999966,99.99999999999966
16057057020,057020,Voting District 057020,62778488.51044829,16057057020,1601,Congressional District 1,1,01,62778486.87436119,29,0.9999999739387305,99.99999739387306
16057057021,057021,Voting District 057021,230002714.21296275,16057057021,1601,Congressional District 1,1,01,229998162.87962896,122,0.9999802118277197,99.99802118277196
16057057022,057022,Voting District 057022,336712673.5688869,16057057022,1601,Congressional District 1,1,01,336712673.56888455,102,0.9999999999999931,99.99999999999932
16057057023,057023,Voting District 057023,52997960.72956381,16057057023,1601,Congressional District 1,1,01,52997960.72956266,60,0.9999999999999784,99.99999999999784
16057057024,057024,Voting District 057024,127455038.75556502,16057057024,1601,Congressional District 1,1,01,127455038.75555779,78,0.9999999999999433,99.99999999999433
16057057025,057025,Voting District 057025,139224570.29348725,16057057025,1601,Congressional District 1,1,01,139224570.2934901,67,1.0000000000000207,100.00000000000206
16057057026,057026,Voting District 057026,102836208.14315593,16057057026,1601,Congressional District 1,1,01,102831674.41731578,41,0.9999559131368025,99.99559131368025
16057057027,057027,Voting District 057027,54624609.790563874,16057057027,1601,Congressional District 1,1,01,54624609.79056536,94,1.000000000000027,100.00000000000271
16057057028,057028,Voting District 057028,151871359.09064683,16057057028,1601,Congressional District 1,1,01,151871359.0906454,81,0.9999999999999906,99.99999999999906
16057057029,057029,Voting District 057029,310528878.76801914,16057057029,1601,Congressional District 1,1,01,310528878.7680204,144,1.000000000000004,100.0000000000004
16057057030,057030,Voting District 057030,60170429.38357522,16057057030,1601,Congressional District 1,1,01,60170342.16280174,26,0.9999985504379082,99.99985504379082
16057057031,057031,Voting District 057031,124774542.8653829,16057057031,1601,Congressional District 1,1,01,124759862.4641802,33,0.9998823445803482,99.98823445803482
16057057032,057032,Voting District 057032,342761789.8199791,16057057032,1601,Congressional District 1,1,01,342761789.8199788,148,0.9999999999999991,99.99999999999991
16059059001,059001,salmon Voting District,71403402.90951544,16059059001,1602,Congressional District 2,2,02,71403402.90951705,130,1.0000000000000226,100.00000000000226
16059059002,059002,depot Voting District,120132745.67685582,16059059002,1602,Congressional District 2,2,02,120132745.6768566,44,1.0000000000000067,100.00000000000067
16059059003,059003,brooklyn Voting District,4027650558.254873,16059059003,1601,Congressional District 1,1,01,204662.60450866766,15,5.081438956743686e-05,0.005081438956743686
16059059003,059003,brooklyn Voting District,4027650558.254873,16059059003,1602,Congressional District 2,2,02,4027445895.650388,385,0.9999491856104384,99.99491856104385
16059059004,059004,carmen Voting District,479665524.223215,16059059004,1602,Congressional District 2,2,02,479403662.94094926,71,0.9994540752481851,99.9454075248185
16059059005,059005,noble Voting District,356176461.37816656,16059059005,1602,Congressional District 2,2,02,355755931.44305474,83,0.9988193213737802,99.88193213737802
16059059006,059006,gibbonsville Voting District,424842871.06049585,16059059006,1602,Congressional District 2,2,02,424163982.8120794,117,0.9984020250905428,99.84020250905428
16059059007,059007,mineral hill Voting District,778754699.639726,16059059007,1601,Congressional District 1,1,01,288231.58276316593,6,0.00037011857892672753,0.03701185789267275
16059059007,059007,mineral hill Voting District,778754699.639726,16059059007,1602,Congressional District 2,2,02,778153490.5659822,53,0.9992279865867623,99.92279865867623
16059059008,059008,iron creek Voting District,641836819.0615441,16059059008,1602,Congressional District 2,2,02,641836819.0615431,137,0.9999999999999986,99.99999999999986
16059059009,059009,pahsimeroi Voting District,733900134.0555478,16059059009,1602,Congressional District 2,2,02,733900134.0555495,89,1.0000000000000022,100.00000000000023
16059059010,059010,baker Voting District,507360150.79590714,16059059010,1602,Congressional District 2,2,02,506894110.7060551,58,0.9990814412816597,99.90814412816597
16059059011,059011,ft lemhi Voting District,455966254.0540646,16059059011,1602,Congressional District 2,2,02,455336962.6064392,79,0.998619872760253,99.8619872760253
16059059012,059012,yearianville Voting District,1101921504.074765,16059059012,1602,Congressional District 2,2,02,1101903839.9322414,135,0.9999839696907101,99.99839696907101
16059059013,059013,junction Voting District,2133694404.987769,16059059013,1602,Congressional District 2,2,02,2132805999.2855823,422,0.9995836302986455,99.95836302986454
16061061001,061001,nezperce Voting District,328088873.2631794,16061061001,1601,Congressional District 1,1,01,328088873.26317376,148,0.9999999999999828,99.99999999999828
16061061002,061002,west kamiah Voting District,68168425.04724716,16061061002,1601,Congressional District 1,1,01,68168425.04724813,31,1.0000000000000142,100.00000000000142
16061061003,061003,east kamiah Voting District,3367171.0358306332,16061061003,1601,Congressional District 1,1,01,3367171.0358293033,107,0.999999999999605,99.9999999999605
16061061004,061004,craigmont Voting District,336293531.1221816,16061061004,1601,Congressional District 1,1,01,336293531.12218153,185,0.9999999999999998,99.99999999999997
16061061005,061005,winchester Voting District,311455990.91377753,16061061005,1601,Congressional District 1,1,01,311455990.91377985,132,1.0000000000000075,100.00000000000075
16061061006,061006,reubens Voting District,36122291.71151741,16061061006,1601,Congressional District 1,1,01,36122291.71151631,42,0.9999999999999697,99.99999999999697
16061061007,061007,mohler Voting District,144901271.9084515,16061061007,1601,Congressional District 1,1,01,144901271.9084514,35,0.9999999999999993,99.99999999999993
16061061008,061008,slickpoo Voting District,14070955.636093035,16061061008,1601,Congressional District 1,1,01,14070955.63609233,5,0.9999999999999498,99.99999999999498
16063063001,063001,Voting District 063001,253269291.43820742,16063063001,1602,Congressional District 2,2,02,253269291.43820712,138,0.9999999999999988,99.99999999999987
16063063002,063002,Voting District 063002,199562408.59596416,16063063002,1602,Congressional District 2,2,02,199562408.5959653,87,1.0000000000000058,100.00000000000058
16063063003,063003,Voting District 063003,514201637.94219506,16063063003,1602,Congressional District 2,2,02,514201637.9421971,188,1.000000000000004,100.0000000000004
16063063004,063004,Voting District 063004,1256607450.3648696,16063063004,1602,Congressional District 2,2,02,1256607450.3648713,240,1.0000000000000013,100.00000000000013
16063063005,063005,Voting District 063005,402095292.7472804,16063063005,1602,Congressional District 2,2,02,402095292.7472814,216,1.0000000000000024,100.00000000000024
16063063006,063006,Voting District 063006,497499311.29881716,16063063006,1602,Congressional District 2,2,02,497499311.2988174,198,1.0000000000000004,100.00000000000004
16065065001,065001,plano 1 Voting District,135541068.79652923,16065065001,1602,Congressional District 2,2,02,135541068.79652876,88,0.9999999999999964,99.99999999999964
16065065002,065002,hibbard 2 Voting District,35200552.744719565,16065065002,1602,Congressional District 2,2,02,35200552.74472005,29,1.0000000000000138,100.00000000000138
16065065003,065003,salem 3 Voting District,19276722.67463233,16065065003,1602,Congressional District 2,2,02,19276722.674630564,26,0.9999999999999084,99.99999999999083
16065065004,065004,sugar 4 Voting District,21996282.778057266,16065065004,1602,Congressional District 2,2,02,21996282.77805617,88,0.9999999999999503,99.99999999999503
16065065005,065005,moody 5 Voting District,450235680.7433396,16065065005,1602,Congressional District 2,2,02,450235680.74333864,197,0.9999999999999979,99.99999999999979
16065065006,065006,burton 6 Voting District,53947969.23097537,16065065006,1602,Congressional District 2,2,02,53947969.23097439,39,0.9999999999999819,99.9999999999982
16065065007,065007,rexburg 7 Voting District,7733668.918509757,16065065007,1602,Congressional District 2,2,02,7733668.918509273,38,0.9999999999999374,99.99999999999373
16065065008,065008,rexburg 8 Voting District,11877847.390650285,16065065008,1602,Congressional District 2,2,02,11877847.390650557,52,1.0000000000000229,100.00000000000229
16065065009,065009,rexburg 9 Voting District,2568139.8609972494,16065065009,1602,Congressional District 2,2,02,2568139.86099755,25,1.0000000000001172,100.00000000001172
16065065010,065010,rexburg 10 Voting District,2128196.937588929,16065065010,1602,Congressional District 2,2,02,2128196.9375888356,50,0.999999999999956,99.99999999999561
16065065011,065011,rexburg 11 Voting District,58982593.46354821,16065065011,1602,Congressional District 2,2,02,58982593.46354707,63,0.9999999999999807,99.99999999999807
16065065012,065012,rexburg 12 Voting District,23377039.150612477,16065065012,1602,Congressional District 2,2,02,23377039.150612902,31,1.0000000000000182,100.00000000000182
16065065013,065013,union/lyman 13 Voting District,61153446.32621751,16065065013,1602,Congressional District 2,2,02,61153446.32621901,85,1.0000000000000244,100.00000000000244
16065065014,065014,archer 14 Voting District,341669592.2931521,16065065014,1602,Congressional District 2,2,02,341669592.29315203,116,0.9999999999999998,99.99999999999997
16067067001,067001,emerson Voting District,250123294.34168887,16067067001,1602,Congressional District 2,2,02,250123294.3416903,229,1.0000000000000058,100.00000000000058
16067067002,067002,paul Voting District,39078521.25574496,16067067002,1602,Congressional District 2,2,02,39078521.255743675,104,0.9999999999999672,99.99999999999673
16067067003,067003,pioneer Voting District,186561156.00030056,16067067003,1602,Congressional District 2,2,02,186561156.0003038,123,1.0000000000000173,100.00000000000173
16067067004,067004,acequia Voting District,1353324431.6996582,16067067004,1602,Congressional District 2,2,02,1353324431.6996534,416,0.9999999999999964,99.99999999999964
16067067005,067005,heyburn 1 Voting District,6005139.808888773,16067067005,1602,Congressional District 2,2,02,6005139.808889433,148,1.00000000000011,100.00000000001098
16067067006,067006,heyburn 2 Voting District,42418705.143207416,16067067006,1602,Congressional District 2,2,02,42418705.14320726,101,0.9999999999999963,99.99999999999963
16067067007,067007,rupert 1 Voting District,2096808.8004997661,16067067007,1602,Congressional District 2,2,02,2096808.800500051,39,1.000000000000136,100.00000000001359
16067067008,067008,rupert 2 Voting District,56690506.889659405,16067067008,1602,Congressional District 2,2,02,56690506.88965831,116,0.9999999999999807,99.99999999999807
16067067009,067009,rupert 3 Voting District,4100502.0638031126,16067067009,1602,Congressional District 2,2,02,4100502.063802426,96,0.9999999999998326,99.99999999998326
16067067010,067010,rupert 4 Voting District,30270747.345201552,16067067010,1602,Congressional District 2,2,02,30270747.3452023,24,1.0000000000000246,100.00000000000246
16067067011,067011,rupert 5 Voting District,5273563.112260793,16067067011,1602,Congressional District 2,2,02,5273563.112261284,45,1.000000000000093,100.00000000000931
16069069001,069001,lewiston 1 Voting District,1666971.9684036148,16069069001,1601,Congressional District 1,1,01,1664717.9451459604,58,0.9986478337366327,99.86478337366327
16069069002,069002,lewiston 2 Voting District,608820.9619472447,16069069002,1601,Congressional District 1,1,01,608820.9619475001,31,1.0000000000004194,100.00000000004195
