source_vtd_geoid,source_vtd_code,source_vtd_name,source_vtd_area_m2,precinct_key,target_id,target_name,district_num,SLDLST,intersection_area_m2,source_blocks,area_weight,source_area_share_pct
16037037003,037003,battleground Voting District,1880574184.5127885,16037037003,16026,State House District 26,26,026,524032.834452628,4,0.0002786557631005619,0.02786557631005619
16037037004,037004,stanley Voting District,3645024413.496847,16037037004,16008,State House District 8,8,008,3644764932.9530888,349,0.9999288123989519,99.9928812398952
16037037004,037004,stanley Voting District,3645024413.496847,16037037004,16026,State House District 26,26,026,109818.57477633338,9,3.012835095690872e-05,0.003012835095690872
16037037004,037004,stanley Voting District,3645024413.496847,16037037004,16031,State House District 31,31,031,149661.96899782575,4,4.1059250095460354e-05,0.004105925009546036
16037037005,037005,clayton Voting District,2214024292.270461,16037037005,16008,State House District 8,8,008,2213875898.498082,175,0.9999329755446239,99.99329755446239
16037037005,037005,clayton Voting District,2214024292.270461,16037037005,16026,State House District 26,26,026,148393.77237213825,2,6.702445537305366e-05,0.0067024455373053664
16037037006,037006,sunol Voting District,2150006133.0102763,16037037006,16008,State House District 8,8,008,2148669694.8170114,283,0.9993784026134875,99.93784026134875
16037037006,037006,sunol Voting District,2150006133.0102763,16037037006,16030,State House District 30,30,030,188870.17772892036,8,8.784634370529846e-05,0.008784634370529846
16037037006,037006,sunol Voting District,2150006133.0102763,16037037006,16031,State House District 31,31,031,1147568.0155428667,29,0.0005337510428103424,0.05337510428103424
16037037007,037007,round valley 1 Voting District,920272348.4361589,16037037007,16008,State House District 8,8,008,920272348.436161,78,1.0000000000000024,100.00000000000024
16037037008,037008,challis 2 Voting District,2414362.7343768682,16037037008,16008,State House District 8,8,008,2414362.734376862,46,0.9999999999999974,99.99999999999974
16037037009,037009,leslie Voting District,1087422565.5490048,16037037009,16008,State House District 8,8,008,1084824513.7057047,185,0.9976108166911283,99.76108166911283
16037037009,037009,leslie Voting District,1087422565.5490048,16037037009,16026,State House District 26,26,026,64163.22335610572,1,5.900486654303681e-05,0.005900486654303681
16037037009,037009,leslie Voting District,1087422565.5490048,16037037009,16030,State House District 30,30,030,2533888.619940099,44,0.0023301784423250585,0.23301784423250585
16037037010,037010,round valley 2 Voting District,883220646.4335322,16037037010,16008,State House District 8,8,008,881278620.2811222,116,0.997801199326293,99.78011993262929
16037037010,037010,round valley 2 Voting District,883220646.4335322,16037037010,16031,State House District 31,31,031,1942026.1524071167,7,0.002198800673703755,0.2198800673703755
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16008,State House District 8,8,008,1123403342.9803586,123,0.9999258406573026,99.99258406573026
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16024,State House District 24,24,024,50176.17579421901,1,4.466112289544811e-05,0.004466112289544811
16039039001,039001,atlanta Voting District,1123486660.0125945,16039039001,16026,State House District 26,26,026,33140.85643978185,1,2.9498219800322624e-05,0.0029498219800322624
16039039002,039002,camas Voting District,670865720.5871919,16039039002,16008,State House District 8,8,008,670816896.9588714,214,0.999927222949657,99.9927222949657
16039039002,039002,camas Voting District,670865720.5871919,16039039002,16024,State House District 24,24,024,48823.628313136054,11,7.277705033192329e-05,0.007277705033192329
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,16008,State House District 8,8,008,180378719.03580225,229,0.9986649862195042,99.86649862195041
16039039005,039005,hammett Voting District,180619849.0232794,16039039005,16023,State House District 23,23,023,241129.9874795815,4,0.0013350137805092682,0.13350137805092682
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,16008,State House District 8,8,008,863968586.5607762,358,0.9994805464913128,99.94805464913128
16039039006,039006,king hill Voting District,864417611.3219484,16039039006,16024,State House District 24,24,024,449024.761173006,21,0.0005194535086881388,0.05194535086881388
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16008,State House District 8,8,008,745466944.3780063,79,0.9999363659990602,99.99363659990603
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16018,State House District 18,18,018,45630.89389052632,6,6.120726151345602e-05,0.006120726151345602
16039039007,039007,mayfield Voting District,745514384.4410465,16039039007,16023,State House District 23,23,023,1809.1691520495656,2,2.426739429589947e-06,0.0002426739429589947
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,16008,State House District 8,8,008,256002203.81077683,152,0.999291503237585,99.92915032375849
16039039008,039008,mtn home 1 Voting District,256183709.13928548,16039039008,16023,State House District 23,23,023,181505.3285054244,1,0.0007084967624024098,0.07084967624024098
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,16008,State House District 8,8,008,437039490.661488,327,0.9996573749359893,99.96573749359892
16039039009,039009,mtn home 2 Voting District,437189282.66744673,16039039009,16023,State House District 23,23,023,149792.00596159487,9,0.0003426250640172622,0.03426250640172622
16039039010,039010,mtn home 3 Voting District,1413288.1343602964,16039039010,16008,State House District 8,8,008,1413288.1343599877,68,0.9999999999997815,99.99999999997814
16039039011,039011,mtn home 4 Voting District,257782535.19396842,16039039011,16008,State House District 8,8,008,257782535.19396967,172,1.0000000000000049,100.00000000000048
16039039012,039012,mtn home 5 Voting District,13884361.776901403,16039039012,16008,State House District 8,8,008,13884361.776904585,29,1.0000000000002292,100.00000000002291
16039039013,039013,mtn home 6 Voting District,2751345.564841492,16039039013,16008,State House District 8,8,008,2751345.5648402446,52,0.9999999999995466,99.99999999995465
16039039014,039014,mtn home 7 Voting District,365024769.75944275,16039039014,16008,State House District 8,8,008,365024769.759443,93,1.0000000000000007,100.00000000000007
16039039015,039015,mtn home 8 Voting District,169768122.16913354,16039039015,16008,State House District 8,8,008,169768122.16913226,217,0.9999999999999925,99.99999999999925
16039039016,039016,pine Voting District,885554314.6653013,16039039016,16008,State House District 8,8,008,885461262.8478117,184,0.9998949225180787,99.98949225180786
16039039016,039016,pine Voting District,885554314.6653013,16039039016,16024,State House District 24,24,024,93051.81749053959,5,0.00010507748192239217,0.010507748192239217
16039039017,039017,prairie Voting District,865011130.4266661,16039039017,16008,State House District 8,8,008,865011130.4266648,105,0.9999999999999984,99.99999999999984
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,16008,State House District 8,8,008,244343884.4886873,267,0.9994384304967956,99.94384304967956
16039039018,039018,chattin flats Voting District,244481177.66216987,16039039018,16023,State House District 23,23,023,137293.17348078877,14,0.0005615695031971086,0.05615695031971086
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,16008,State House District 8,8,008,946743892.0354027,577,0.9996969858017865,99.96969858017864
16039039019,039019,glenns ferry Voting District,947030855.8308657,16039039019,16023,State House District 23,23,023,286963.79546204215,18,0.00030301419821245214,0.030301419821245214
16041041001,041001,preston 1 Voting District,4643593.831922216,16041041001,16028,State House District 28,28,028,4643593.831922088,27,0.9999999999999724,99.99999999999723
16041041002,041002,preston 2 Voting District,8649671.649896493,16041041002,16028,State House District 28,28,028,8649671.649898563,30,1.0000000000002391,100.00000000002392
16041041003,041003,preston 3 Voting District,24973556.38668585,16041041003,16028,State House District 28,28,028,24973556.386685602,28,0.9999999999999901,99.999999999999
16041041004,041004,preston 4 Voting District,23527519.42134711,16041041004,16028,State House District 28,28,028,23527519.42134666,40,0.9999999999999808,99.99999999999808
16041041005,041005,preston 5 Voting District,46580605.38741345,16041041005,16028,State House District 28,28,028,46580605.387412295,27,0.9999999999999752,99.99999999999753
16041041006,041006,banida-winder 6 Voting District,106297812.97594142,16041041006,16028,State House District 28,28,028,106297812.97594449,64,1.0000000000000289,100.00000000000288
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,16027,State House District 27,27,027,67318.94404028091,1,0.0006385663361636497,0.06385663361636497
16041041007,041007,clifton-oxford 7 Voting District,105422005.87133461,16041041007,16028,State House District 28,28,028,105354686.92729531,67,0.9993614336638457,99.93614336638457
16041041008,041008,dayton 8 Voting District,159146778.8821234,16041041008,16027,State House District 27,27,027,280407.63464153226,3,0.0017619435128449828,0.17619435128449829
16041041008,041008,dayton 8 Voting District,159146778.8821234,16041041008,16028,State House District 28,28,028,158866371.2474816,81,0.9982380564871534,99.82380564871534
16041041009,041009,fairview 9 Voting District,42081570.80230184,16041041009,16028,State House District 28,28,028,42081510.39739449,22,0.9999985645757468,99.99985645757468
16041041010,041010,franklin 10 Voting District,53409282.9688729,16041041010,16028,State House District 28,28,028,53409044.95708346,66,0.999995543625074,99.99955436250741
16041041011,041011,mapleton 11 Voting District,340259770.14495254,16041041011,16028,State House District 28,28,028,340071789.33345807,69,0.9994475373582531,99.94475373582532
16041041011,041011,mapleton 11 Voting District,340259770.14495254,16041041011,16035,State House District 35,35,035,164671.69933880566,7,0.0004839587685275124,0.04839587685275124
16041041012,041012,mink creek 12 Voting District,177243661.36149892,16041041012,16028,State House District 28,28,028,177140000.13365045,49,0.9994151484625616,99.94151484625617
16041041012,041012,mink creek 12 Voting District,177243661.36149892,16041041012,16035,State House District 35,35,035,103661.22784675325,6,0.0005848515374286364,0.05848515374286364
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,16028,State House District 28,28,028,231175353.89354435,80,0.9978815595146421,99.7881559514642
16041041013,041013,thatcher-cleve 13 Voting District,231666124.7913884,16041041013,16035,State House District 35,35,035,490770.8978458052,17,0.002118440485365465,0.21184404853654648
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,16028,State House District 28,28,028,250061741.89037153,120,0.9999293283023518,99.99293283023518
16041041014,041014,riverdale 14 Voting District,250079415.42720664,16041041014,16035,State House District 35,35,035,17673.53682741554,2,7.067169761743134e-05,0.007067169761743134
16041041015,041015,weston 15 Voting District,127934419.49087337,16041041015,16027,State House District 27,27,027,11214.708180369731,3,8.765981996869709e-05,0.008765981996869709
16041041015,041015,weston 15 Voting District,127934419.49087337,16041041015,16028,State House District 28,28,028,127839643.32011534,129,0.9992591816093339,99.92591816093339
16041041016,041016,whitney 16 Voting District,29056606.789796278,16041041016,16028,State House District 28,28,028,29056606.789795738,27,0.9999999999999815,99.99999999999815
16043043001,043001,1 ashton 1 Voting District,87325590.35765012,16043043001,16031,State House District 31,31,031,87325590.35765001,101,0.9999999999999988,99.99999999999987
16043043002,043002,2 ashton 2 Voting District,510356439.5224257,16043043002,16031,State House District 31,31,031,510356439.52242744,189,1.0000000000000033,100.00000000000033
16043043003,043003,3 chester/twin grov Voting District,64285665.43409294,16043043003,16031,State House District 31,31,031,64285665.434091315,55,0.9999999999999747,99.99999999999747
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16031,State House District 31,31,031,252371532.06863853,71,0.9997665671084386,99.97665671084386
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16034,State House District 34,34,034,24561.25831097042,3,9.729910780406103e-05,0.009729910780406102
16043043004,043004,4 drummond/lamont Voting District,252430457.64028367,16043043004,16035,State House District 35,35,035,34364.01782322884,3,0.00013613261309456548,0.013613261309456547
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16031,State House District 31,31,031,586570657.0780603,130,0.9999764104737062,99.99764104737062
16043043005,043005,5 egin Voting District,586584494.3284128,16043043005,16034,State House District 34,34,034,13837.25035469506,7,2.3589526297549826e-05,0.0023589526297549826
16043043006,043006,6 island park Voting District,2403744903.266865,16043043006,16031,State House District 31,31,031,2402345905.6838427,674,0.9994179924911663,99.94179924911663
16043043007,043007,7 newdale Voting District,21032733.749844152,16043043007,16031,State House District 31,31,031,21032160.894644864,47,0.999972763635669,99.9972763635669
16043043007,043007,7 newdale Voting District,21032733.749844152,16043043007,16034,State House District 34,34,034,572.8551993355044,5,2.7236364333274038e-05,0.0027236364333274037
16043043008,043008,8 parker Voting District,237246797.3821447,16043043008,16031,State House District 31,31,031,237246797.3821438,65,0.9999999999999962,99.99999999999962
16043043009,043009,9 squirrel Voting District,196867749.35180277,16043043009,16031,State House District 31,31,031,196867749.3518014,53,0.999999999999993,99.9999999999993
16043043010,043010,10 st anthony 1 Voting District,73266833.0306866,16043043010,16031,State House District 31,31,031,73266833.03068635,44,0.9999999999999966,99.99999999999966
16043043011,043011,11 st anthony 2 Voting District,11451507.05893814,16043043011,16031,State House District 31,31,031,11451507.05893679,64,0.9999999999998821,99.9999999999882
16043043012,043012,12 st anthony 3 Voting District,3469503.685151906,16043043012,16031,State House District 31,31,031,3469503.6851517376,99,0.9999999999999514,99.99999999999514
16043043013,043013,13 teton Voting District,13266281.095484467,16043043013,16031,State House District 31,31,031,13257858.492091391,34,0.9993651119456572,99.93651119456572
16043043013,043013,13 teton Voting District,13266281.095484467,16043043013,16034,State House District 34,34,034,8422.60339424896,7,0.0006348880544311561,0.06348880544311561
16043043014,043014,14 warm river/green Voting District,338999481.0697511,16043043014,16031,State House District 31,31,031,338999474.5049234,113,0.999999980634697,99.9999980634697
16043043015,043015,15 wilford Voting District,109427662.804739,16043043015,16031,State House District 31,31,031,109368599.3689896,74,0.9994602513273559,99.9460251327356
16043043015,043015,15 wilford Voting District,109427662.804739,16043043015,16034,State House District 34,34,034,59063.43575157593,15,0.0005397486726639478,0.053974867266394784
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16007,State House District 7,7,007,1385064.8034462458,4,0.0026637635173141242,0.26637635173141244
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16008,State House District 8,8,008,1092379.4179804937,49,0.002100869528588961,0.2100869528588961
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16009,State House District 9,9,009,167815.5682063955,6,0.0003227437352485473,0.032274373524854724
16045045001,045001,ola Voting District,519965377.7234731,16045045001,16014,State House District 14,14,014,517320117.93383765,205,0.994912623218844,99.4912623218844
16045045002,045002,montour-sweet Voting District,256599106.99610376,16045045002,16008,State House District 8,8,008,857947.4668779426,10,0.003343532551307631,0.3343532551307631
16045045002,045002,montour-sweet Voting District,256599106.99610376,16045045002,16014,State House District 14,14,014,255741159.52922356,92,0.9966564674486835,99.66564674486835
16045045003,045003,bench Voting District,152097179.24715558,16045045003,16009,State House District 9,9,009,8307.252166653438,5,5.46180554285907e-05,0.0054618055428590695
16045045003,045003,bench Voting District,152097179.24715558,16045045003,16014,State House District 14,14,014,152088871.99498847,51,0.9999453819445684,99.99453819445684
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16009,State House District 9,9,009,52599.62241112918,8,0.00041502151899860674,0.04150215189986067
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16010,State House District 10,10,010,167397.97038857837,12,0.0013208033967417251,0.13208033967417251
16045045004,045004,letha Voting District,126739506.27438612,16045045004,16014,State House District 14,14,014,126519508.68158436,118,0.9982641750842435,99.82641750842434
16045045005,045005,hanna Voting District,133510944.16498536,16045045005,16009,State House District 9,9,009,138363.43711804878,9,0.0010363452822793836,0.10363452822793837
16045045005,045005,hanna Voting District,133510944.16498536,16045045005,16014,State House District 14,14,014,133372580.72786573,83,0.9989636547177088,99.89636547177088
16045045006,045006,emerson Voting District,48270494.502736,16045045006,16014,State House District 14,14,014,48270494.502739325,56,1.0000000000000688,100.00000000000688
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16008,State House District 8,8,008,72597.78328353708,1,0.0005088270659662916,0.050882706596629156
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16010,State House District 10,10,010,3974.8558929536343,2,2.7859173795311532e-05,0.002785917379531153
16045045007,045007,lincoln Voting District,142676732.70420423,16045045007,16014,State House District 14,14,014,142600160.0650253,69,0.9994633137602212,99.94633137602213
16045045008,045008,north emmett Voting District,1060248.0186963836,16045045008,16014,State House District 14,14,014,1060248.0186965496,41,1.0000000000001565,100.00000000001566
16045045009,045009,south emmett Voting District,1351768.965576712,16045045009,16014,State House District 14,14,014,1351768.9655766748,30,0.9999999999999725,99.99999999999724
16045045010,045010,west emmett Voting District,7996917.196288541,16045045010,16014,State House District 14,14,014,7996917.196288237,31,0.999999999999962,99.9999999999962
16045045011,045011,central emmett Voting District,695083.8869403136,16045045011,16014,State House District 14,14,014,695083.8869407355,56,1.000000000000607,100.00000000006071
16045045012,045012,butte view Voting District,770999.6548876257,16045045012,16014,State House District 14,14,014,770999.6548870392,25,0.9999999999992393,99.99999999992393
16045045013,045013,brick Voting District,73447823.7316063,16045045013,16009,State House District 9,9,009,89404.99234341644,4,0.0012172585626242783,0.12172585626242782
16045045013,045013,brick Voting District,73447823.7316063,16045045013,16014,State House District 14,14,014,73358418.73926206,50,0.9987827414373645,99.87827414373645
16047047001,047001,Voting District 1,1650302.049666912,16047047001,16024,State House District 24,24,024,1650302.049667135,85,1.0000000000001352,100.00000000001353
16047047002,047002,Voting District 2,1691271.2874466362,16047047002,16024,State House District 24,24,024,1691271.2874474758,90,1.0000000000004965,100.00000000004965
16047047003,047003,Voting District 3,112770087.90527831,16047047003,16024,State House District 24,24,024,112769791.99865565,75,0.9999973760185156,99.99973760185156
16047047003,047003,Voting District 3,112770087.90527831,16047047003,16026,State House District 26,26,026,295.9066221543832,8,2.62398147993758e-06,0.000262398147993758
16047047004,047004,Voting District 4,200991996.8169042,16047047004,16024,State House District 24,24,024,200991996.8169037,146,0.9999999999999977,99.99999999999977
16047047005,047005,Voting District 5,306916223.8436955,16047047005,16024,State House District 24,24,024,306724354.43407637,120,0.9993748476140614,99.93748476140614
16047047005,047005,Voting District 5,306916223.8436955,16047047005,16026,State House District 26,26,026,191869.40961809605,19,0.0006251523859351605,0.06251523859351604
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16008,State House District 8,8,008,362642.16731113876,14,0.0003891097585773453,0.03891097585773453
16047047006,047006,Voting District 6,931979112.1071422,16047047006,16024,State House District 24,24,024,931616469.9398241,218,0.9996108902414151,99.96108902414151
16047047007,047007,Voting District 7,65449714.45676158,16047047007,16024,State House District 24,24,024,65449714.45676135,87,0.9999999999999964,99.99999999999964
16047047008,047008,Voting District 8,51443237.06178035,16047047008,16024,State House District 24,24,024,51443237.06178121,137,1.0000000000000169,100.00000000000169
16047047009,047009,Voting District 9,62173537.19053952,16047047009,16024,State House District 24,24,024,62173537.19053724,46,0.9999999999999634,99.99999999999633
16047047010,047010,Voting District 10,162377847.1972761,16047047010,16024,State House District 24,24,024,162356633.75691572,90,0.9998693575464479,99.98693575464479
16047047010,047010,Voting District 10,162377847.1972761,16047047010,16026,State House District 26,26,026,21213.440360882,7,0.0001306424535553139,0.01306424535553139
16047047011,047011,Voting District 11,1465102.7312624045,16047047011,16024,State House District 24,24,024,1465102.7312618776,71,0.9999999999996404,99.99999999996405
16047047012,047012,Voting District 12,1288796.6252080193,16047047012,16024,State House District 24,24,024,1288796.6252079618,51,0.9999999999999554,99.99999999999554
16049049001,049001,big butte 1 Voting District,135598052.5126231,16049049001,16006,State House District 6,6,006,28059.85619977875,2,0.0002069340649060325,0.02069340649060325
16049049001,049001,big butte 1 Voting District,135598052.5126231,16049049001,16007,State House District 7,7,007,135569992.65642405,33,0.9997930659350993,99.97930659350993
16049049002,049002,clearwater 2 Voting District,73814740.03927049,16049049002,16007,State House District 7,7,007,73814740.03927112,27,1.0000000000000084,100.00000000000084
16049049003,049003,cottonwood 1 Voting District,65681693.79739834,16049049003,16007,State House District 7,7,007,65681693.79739735,73,0.9999999999999849,99.9999999999985
16049049004,049004,cottonwood 2 Voting District,26189032.263195936,16049049004,16007,State House District 7,7,007,26189032.263195887,52,0.9999999999999981,99.99999999999982
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,16007,State House District 7,7,007,4781188880.354497,481,0.9998308454676309,99.9830845467631
16049049005,049005,elk city 5 Voting District,4781997776.952248,16049049005,16031,State House District 31,31,031,332366.4279217607,1,6.950367679459498e-05,0.006950367679459498
16049049006,049006,fenn 6 Voting District,143615255.02618787,16049049006,16007,State House District 7,7,007,143615255.02618727,51,0.9999999999999959,99.99999999999959
16049049007,049007,ferdinand 7 Voting District,129506894.35260737,16049049007,16006,State House District 6,6,006,75119.20130828237,7,0.0005800401722533469,0.058004017225334686
16049049007,049007,ferdinand 7 Voting District,129506894.35260737,16049049007,16007,State House District 7,7,007,129431775.15129839,74,0.9994199598277412,99.94199598277412
16049049008,049008,glover 8 Voting District,192157273.45031253,16049049008,16002,State House District 2,2,002,33882.75259460035,7,0.00017632823356729017,0.017632823356729017
16049049008,049008,glover 8 Voting District,192157273.45031253,16049049008,16007,State House District 7,7,007,192123390.69771793,79,0.9998236717664327,99.98236717664327
16049049009,049009,grangeville 1 Voting District,184853401.64865538,16049049009,16007,State House District 7,7,007,184853401.64865178,117,0.9999999999999805,99.99999999999804
16049049010,049010,grangeville 2 Voting District,20527281.710386652,16049049010,16007,State House District 7,7,007,20527281.710388977,76,1.0000000000001132,100.00000000001133
16049049011,049011,grangeville 3 Voting District,119441058.58244158,16049049011,16007,State House District 7,7,007,119441058.58243969,71,0.9999999999999841,99.99999999999841
16049049012,049012,grangeville 4 Voting District,94373307.1957519,16049049012,16007,State House District 7,7,007,94373307.19575314,105,1.000000000000013,100.00000000000131
16049049013,049013,grangeville 5 Voting District,139235198.04528975,16049049013,16007,State House District 7,7,007,139235198.0452909,106,1.0000000000000082,100.00000000000082
16049049014,049014,greencreek 14 Voting District,114643673.34081338,16049049014,16006,State House District 6,6,006,23236.916366808324,2,0.0002026881701332919,0.02026881701332919
16049049014,049014,greencreek 14 Voting District,114643673.34081338,16049049014,16007,State House District 7,7,007,114620436.42444792,28,0.9997973118298785,99.97973118298785
16049049015,049015,harpster 15 Voting District,901838091.9874601,16049049015,16007,State House District 7,7,007,901838091.9874631,166,1.0000000000000033,100.00000000000033
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,16006,State House District 6,6,006,17860.747540061664,3,2.935626826280274e-05,0.002935626826280274
16049049016,049016,joseph 16 Voting District,608413418.904915,16049049016,16007,State House District 7,7,007,608395534.5644138,93,0.9999706049538925,99.99706049538925
16049049017,049017,kamiah 17 Voting District,96727202.61137749,16049049017,16006,State House District 6,6,006,67961.98920998709,6,0.0007026150594165234,0.07026150594165234
16049049017,049017,kamiah 17 Voting District,96727202.61137749,16049049017,16007,State House District 7,7,007,96659240.6221652,58,0.9992973849405596,99.92973849405597
16049049018,049018,keuterville 18 Voting District,209473364.66584265,16049049018,16006,State House District 6,6,006,26237.281912115617,6,0.0001252535469317066,0.01252535469317066
16049049018,049018,keuterville 18 Voting District,209473364.66584265,16049049018,16007,State House District 7,7,007,209447127.38393173,40,0.999874746453074,99.9874746453074
16049049019,049019,kooskia 19 Voting District,463647131.40753454,16049049019,16007,State House District 7,7,007,463647131.40753925,206,1.0000000000000102,100.00000000000102
16049049020,049020,lowell 20 Voting District,6672834120.402733,16049049020,16002,State House District 2,2,002,292633.7435964365,22,4.3854490957850286e-05,0.004385449095785029
16049049020,049020,lowell 20 Voting District,6672834120.402733,16049049020,16007,State House District 7,7,007,6672129936.247505,619,0.9998944700044207,99.98944700044207
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,16007,State House District 7,7,007,659506074.193932,114,0.9999005178791689,99.99005178791688
16049049021,049021,pollock 21 Voting District,659571689.784472,16049049021,16008,State House District 8,8,008,65555.47885969502,1,9.939098338365094e-05,0.009939098338365093
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16007,State House District 7,7,007,4802682707.838293,431,0.9999208968445353,99.99208968445353
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16008,State House District 8,8,008,252606.02761888274,14,5.2592698924867906e-05,0.005259269892486791
16049049022,049022,riggins 22 Voting District,4803062645.249427,16049049022,16031,State House District 31,31,031,127328.21786488435,3,2.6509797449929387e-05,0.002650979744992939
16049049023,049023,slate creek 23 Voting District,602272658.2036647,16049049023,16007,State House District 7,7,007,602272658.2036601,164,0.9999999999999925,99.99999999999925
16049049024,049024,stites 24 Voting District,50307115.779958285,16049049024,16007,State House District 7,7,007,50307115.77995771,43,0.9999999999999886,99.99999999999886
16049049025,049025,white bird 25 Voting District,635578778.4977938,16049049025,16007,State House District 7,7,007,635578364.1718204,251,0.9999993481123232,99.99993481123232
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16002,State House District 2,2,002,59633.768474891614,6,0.0006077827912965907,0.06077827912965907
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16006,State House District 6,6,006,21784.13630435138,1,0.00022202224524211814,0.022202224524211812
16049049026,049026,woodland 26 Voting District,98116908.42327757,16049049026,16007,State House District 7,7,007,98035490.51849729,20,0.9991701949634507,99.91701949634508
16051051001,051001,annis Voting District,16966217.045755114,16051051001,16031,State House District 31,31,031,16934527.680667922,28,0.9981322079635235,99.81322079635235
16051051001,051001,annis Voting District,16966217.045755114,16051051001,16034,State House District 34,34,034,31689.365086728125,6,0.0018677920364490851,0.18677920364490852
16051051002,051002,clark Voting District,29565335.467351135,16051051002,16031,State House District 31,31,031,29565335.46734965,25,0.9999999999999497,99.99999999999497
16051051002,051002,clark Voting District,29565335.467351135,16051051002,16035,State House District 35,35,035,1.0099192579999649e-06,3,3.41588973044197e-14,3.41588973044197e-12
16051051003,051003,garfield Voting District,29569479.92874839,16051051003,16031,State House District 31,31,031,29569479.550610945,25,0.9999999872119006,99.99999872119007
16051051003,051003,garfield Voting District,29569479.92874839,16051051003,16035,State House District 35,35,035,0.3781387942265943,6,1.278814490947322e-08,1.278814490947322e-06
16051051004,051004,grant Voting District,29657894.380197085,16051051004,16031,State House District 31,31,031,29657894.380197193,32,1.0000000000000036,100.00000000000036
16051051004,051004,grant Voting District,29657894.380197085,16051051004,16035,State House District 35,35,035,3.4677956335902064e-06,9,1.1692656225472613e-13,1.1692656225472612e-11
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16031,State House District 31,31,031,642846752.0358322,249,0.9999785334048644,99.99785334048644
16051051005,051005,hamer Voting District,642860552.0630319,16051051005,16034,State House District 34,34,034,13800.027206733474,4,2.146659514640804e-05,0.002146659514640804
16051051006,051006,labelle Voting District,27354085.618907273,16051051006,16031,State House District 31,31,031,27255703.72468021,47,0.9964033930580718,99.64033930580717
16051051006,051006,labelle Voting District,27354085.618907273,16051051006,16034,State House District 34,34,034,98381.89422713072,22,0.0035966069419307765,0.35966069419307767
16051051007,051007,lewisville Voting District,48827173.62416722,16051051007,16031,State House District 31,31,031,48827173.62416815,87,1.000000000000019,100.0000000000019
16051051008,051008,lorenzo Voting District,15444026.564523699,16051051008,16031,State House District 31,31,031,15359017.650565129,33,0.9944956767845865,99.44956767845865
16051051008,051008,lorenzo Voting District,15444026.564523699,16051051008,16034,State House District 34,34,034,85008.91395825826,10,0.005504323215393276,0.5504323215393276
16051051009,051009,menan Voting District,98898133.5417883,16051051009,16031,State House District 31,31,031,98814506.65692507,91,0.9991544139219989,99.9154413921999
16051051009,051009,menan Voting District,98898133.5417883,16051051009,16034,State House District 34,34,034,83626.88486399193,7,0.0008455860780088062,0.08455860780088062
16051051010,051010,monteview Voting District,434800356.70183957,16051051010,16031,State House District 31,31,031,434800356.70184153,119,1.0000000000000044,100.00000000000044
16051051011,051011,rigby 1 Voting District,3357540.9597578845,16051051011,16031,State House District 31,31,031,3357540.959757854,51,0.999999999999991,99.9999999999991
16051051012,051012,rigby 2 Voting District,3687385.933691646,16051051012,16031,State House District 31,31,031,3687385.933691754,35,1.0000000000000293,100.00000000000293
16051051013,051013,rigby 3 Voting District,30088058.09981439,16051051013,16031,State House District 31,31,031,30088055.404723678,30,0.9999999104265652,99.99999104265652
16051051013,051013,rigby 3 Voting District,30088058.09981439,16051051013,16035,State House District 35,35,035,2.6950891460687956,3,8.95733828061646e-08,8.95733828061646e-06
16051051014,051014,rigby 4 Voting District,10037531.931906024,16051051014,16031,State House District 31,31,031,10037531.931906022,14,0.9999999999999998,99.99999999999997
16051051015,051015,ririe Voting District,54715379.2786064,16051051015,16031,State House District 31,31,031,54549436.28144735,97,0.9969671598854487,99.69671598854487
