source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,district_num,CD119FP,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16029029005,029005,029,bancroft Voting District,16029029005,1602,Congressional District 2,2,02,361.9999999996488,362,280,802.9999999971,349.9999999995,nhgis_block_weight_chain_2000_2010_2020,361.9999999996488,0.9999999999990299,802.9999999971,349.9999999995,1.0,1.0,1.0,1.0,population
16029029006,029006,029,grace 1 Voting District,16029029006,1602,Congressional District 2,2,02,126.0000000001,126,117,1274.0000000026,475.0000000015,nhgis_block_weight_chain_2000_2010_2020,126.0000000001,1.0000000000007936,1274.0000000026,475.0000000015,1.0,1.0,1.0,1.0,population
16029029007,029007,029,grace 2 Voting District,16029029007,1602,Congressional District 2,2,02,169.99999999967824,170,148,766.9999999987,312.9999999996,nhgis_block_weight_chain_2000_2010_2020,169.99999999967824,0.9999999999981073,766.9999999987,312.9999999996,1.0,1.0,1.0,1.0,population
16029029008,029008,029,wayan Voting District,16029029008,1602,Congressional District 2,2,02,26.0000000001,26,27,42.0000000004,30.0000000003,nhgis_block_weight_chain_2000_2010_2020,26.0000000001,1.000000000003846,42.0000000004,30.0000000003,1.0,1.0,1.0,1.0,population
16029029009,029009,029,freedom Voting District,16029029009,1602,Congressional District 2,2,02,110.9998995029,111,73,212.99035229490002,90.9962816132,nhgis_block_weight_chain_2000_2010_2020,110.9998995029,0.9999990946207208,212.99035229490002,90.9962816132,1.0,1.0,1.0,1.0,population
16031031001,031001,031,albion Voting District,16031031001,1602,Congressional District 2,2,02,67.0000000001,67,56,624.0000000013,251.000000002,nhgis_block_weight_chain_2000_2010_2020,67.0000000001,1.0000000000014926,624.0000000013,251.000000002,1.0,1.0,1.0,1.0,population
16031031002,031002,031,almo Voting District,16031031002,1602,Congressional District 2,2,02,41.0036629669,42,35,187.0073259338,78.0036629669,nhgis_block_weight_chain_2000_2010_2020,41.0036629669,0.9762776896880953,187.0073259338,78.0036629669,1.0,1.0,1.0,1.0,population
16031031003,031003,031,bridge Voting District,16031031003,1602,Congressional District 2,2,02,213.9999999998,214,110,114.9999999993,41.9999999993,nhgis_block_weight_chain_2000_2010_2020,213.9999999998,0.9999999999990654,114.9999999993,41.9999999993,1.0,1.0,1.0,1.0,population
16031031004,031004,031,burley 1 Voting District,16031031004,1602,Congressional District 2,2,02,27.0,27,27,1280.0,467.0,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,1280.0,467.0,1.0,1.0,1.0,1.0,population
16031031005,031005,031,burley 2 Voting District,16031031005,1602,Congressional District 2,2,02,50.9999999999,51,41,1147.0,523.0,nhgis_block_weight_chain_2000_2010_2020,50.9999999999,0.9999999999980392,1147.0,523.0,1.0,1.0,1.0,1.0,population
16031031006,031006,031,burley 3 Voting District,16031031006,1602,Congressional District 2,2,02,53.9999999999,54,47,1297.0,500.0,nhgis_block_weight_chain_2000_2010_2020,53.9999999999,0.9999999999981481,1297.0,500.0,1.0,1.0,1.0,1.0,population
16031031007,031007,031,burley 4 Voting District,16031031007,1602,Congressional District 2,2,02,39.0,39,33,1644.0,657.0,nhgis_block_weight_chain_2000_2010_2020,39.0,1.0,1644.0,657.0,1.0,1.0,1.0,1.0,population
16031031008,031008,031,burley 5 Voting District,16031031008,1602,Congressional District 2,2,02,30.000000000100002,30,31,813.0,311.0,nhgis_block_weight_chain_2000_2010_2020,30.000000000100002,1.0000000000033333,813.0,311.0,1.0,1.0,1.0,1.0,population
16031031009,031009,031,burley 6 Voting District,16031031009,1602,Congressional District 2,2,02,54.0000000001,54,51,1002.0000000002,370.0000000002,nhgis_block_weight_chain_2000_2010_2020,54.0000000001,1.0000000000018519,1002.0000000002,370.0000000002,1.0,1.0,1.0,1.0,population
16031031010,031010,031,burley 7 Voting District,16031031010,1602,Congressional District 2,2,02,51.0000000001,51,47,999.0000000011,391.0000000007,nhgis_block_weight_chain_2000_2010_2020,51.0000000001,1.0000000000019609,999.0000000011,391.0000000007,1.0,1.0,1.0,1.0,population
16031031011,031011,031,burley 8 Voting District,16031031011,1602,Congressional District 2,2,02,29.999999999899998,30,37,1169.9999999926,426.9999999997,nhgis_block_weight_chain_2000_2010_2020,29.999999999899998,0.9999999999966666,1169.9999999926,426.9999999997,1.0,1.0,1.0,1.0,population
16031031012,031012,031,declo Voting District,16031031012,1602,Congressional District 2,2,02,114.0000000004,114,124,1544.0000000053,515.0000000016,nhgis_block_weight_chain_2000_2010_2020,114.0000000004,1.0000000000035087,1544.0000000053,515.0000000016,1.0,1.0,1.0,1.0,population
16031031013,031013,031,elba Voting District,16031031013,1602,Congressional District 2,2,02,80.99999999982158,81,49,228.99999999338544,102.99999999733643,nhgis_block_weight_chain_2000_2010_2020,80.99999999982158,0.9999999999977973,228.99999999338544,102.99999999733643,1.0,1.0,1.0,1.0,population
16031031014,031014,031,heglar-yale Voting District,16031031014,1602,Congressional District 2,2,02,198.0000000003,198,112,383.00000000069997,137.0000000003,nhgis_block_weight_chain_2000_2010_2020,198.0000000003,1.000000000001515,383.00000000069997,137.0000000003,1.0,1.0,1.0,1.0,population
16031031015,031015,031,jackson Voting District,16031031015,1602,Congressional District 2,2,02,66.00000000006384,66,62,438.9999999997251,160.99999999970586,nhgis_block_weight_chain_2000_2010_2020,66.00000000006384,1.0000000000009672,438.9999999997251,160.99999999970586,1.0,1.0,1.0,1.0,population
16031031016,031016,031,malta Voting District,16031031016,1602,Congressional District 2,2,02,150.9999999999,151,89,716.9999999977,277.999999999,nhgis_block_weight_chain_2000_2010_2020,150.9999999999,0.9999999999993379,716.9999999977,277.999999999,1.0,1.0,1.0,1.0,population
16031031017,031017,031,oakley 1 Voting District,16031031017,1602,Congressional District 2,2,02,309.999999999784,310,204,898.9999999998,315.9999999998,nhgis_block_weight_chain_2000_2010_2020,309.999999999784,0.9999999999993032,898.9999999998,315.9999999998,1.0,1.0,1.0,1.0,population
16031031018,031018,031,oakley 2 Voting District,16031031018,1602,Congressional District 2,2,02,133.9999731316,134,92,553.0,226.9999999998,nhgis_block_weight_chain_2000_2010_2020,133.9999731316,0.9999997994895522,553.0,226.9999999998,1.0,1.0,1.0,1.0,population
16031031019,031019,031,parsons Voting District,16031031019,1602,Congressional District 2,2,02,81.0000000001,81,49,220.0,81.0,nhgis_block_weight_chain_2000_2010_2020,81.0000000001,1.0000000000012346,220.0,81.0,1.0,1.0,1.0,1.0,population
16031031020,031020,031,pella Voting District,16031031020,1602,Congressional District 2,2,02,117.0,117,91,896.0,298.0,nhgis_block_weight_chain_2000_2010_2020,117.0,1.0,896.0,298.0,1.0,1.0,1.0,1.0,population
16031031021,031021,031,springdale Voting District,16031031021,1602,Congressional District 2,2,02,37.0000000001,37,37,876.0000000014,275.9999999996,nhgis_block_weight_chain_2000_2010_2020,37.0000000001,1.0000000000027027,876.0000000014,275.9999999996,1.0,1.0,1.0,1.0,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,1602,Congressional District 2,2,02,92.9999999997,93,65,1908.9999999901,637.9999999968,nhgis_block_weight_chain_2000_2010_2020,92.9999999997,0.9999999999967741,1908.9999999901,637.9999999968,1.0,1.0,1.0,1.0,population
16031031023,031023,031,sublett Voting District,16031031023,1602,Congressional District 2,2,02,133.9999999999,134,55,84.0,39.0,nhgis_block_weight_chain_2000_2010_2020,133.9999999999,0.9999999999992538,84.0,39.0,1.0,1.0,1.0,1.0,population
16031031024,031024,031,unity Voting District,16031031024,1602,Congressional District 2,2,02,57.0000000001,57,48,1786.0000000034,570.0000000014,nhgis_block_weight_chain_2000_2010_2020,57.0000000001,1.0000000000017544,1786.0000000034,570.0000000014,1.0,1.0,1.0,1.0,population
16031031025,031025,031,view Voting District,16031031025,1602,Congressional District 2,2,02,74.0,74,53,601.0,205.0,nhgis_block_weight_chain_2000_2010_2020,74.0,1.0,601.0,205.0,1.0,1.0,1.0,1.0,population
16033033001,033001,033,Voting District 033001,16033033001,1602,Congressional District 2,2,02,1015.0000000036101,1015,393,265.0000000014,195.0000000021,nhgis_block_weight_chain_2000_2010_2020,1015.0000000036101,1.0000000000035567,265.0000000014,195.0000000021,1.0,1.0,1.0,1.0,population
16033033002,033002,033,Voting District 033002,16033033002,1602,Congressional District 2,2,02,19.0,19,19,295.0,124.0,nhgis_block_weight_chain_2000_2010_2020,19.0,1.0,295.0,124.0,1.0,1.0,1.0,1.0,population
16033033003,033003,033,Voting District 033003,16033033003,1602,Congressional District 2,2,02,958.9913453697453,959,404,462.0000000003961,200.0000000002608,nhgis_block_weight_chain_2000_2010_2020,958.9913453697453,0.9999909753594841,462.0000000003961,200.0000000002608,1.0,1.0,1.0,1.0,population
16035035001,035001,035,1 orofino Voting District,16035035001,1601,Congressional District 1,1,01,106.99999999971521,107,90,1765.9999999575177,626.9999999829471,nhgis_block_weight_chain_2000_2010_2020,106.99999999971521,0.9999999999973385,1765.9999999575177,626.9999999829471,1.0,1.0,1.0,1.0,population
16035035002,035002,035,2 orofino Voting District,16035035002,1601,Congressional District 1,1,01,14.0000000001,14,16,312.0,145.0,nhgis_block_weight_chain_2000_2010_2020,14.0000000001,1.000000000007143,312.0,145.0,1.0,1.0,1.0,1.0,population
16035035003,035003,035,3 orofino Voting District,16035035003,1601,Congressional District 1,1,01,104.00000000031538,104,83,1571.00000003959,740.0000000180073,nhgis_block_weight_chain_2000_2010_2020,104.00000000031538,1.0000000000030325,1571.00000003959,740.0000000180073,1.0,1.0,1.0,1.0,population
16035035004,035004,035,4 orofino Voting District,16035035004,1601,Congressional District 1,1,01,35.0000000000896,35,37,565.0000000302954,254.0000000142257,nhgis_block_weight_chain_2000_2010_2020,35.0000000000896,1.00000000000256,565.0000000302954,254.0000000142257,1.0,1.0,1.0,1.0,population
16035035005,035005,035,5 orofino Voting District,16035035005,1601,Congressional District 1,1,01,43.0,43,52,1417.0,671.0,nhgis_block_weight_chain_2000_2010_2020,43.0,1.0,1417.0,671.0,1.0,1.0,1.0,1.0,population
16035035006,035006,035,6 fraser Voting District,16035035006,1601,Congressional District 1,1,01,23.0,23,19,164.0,79.0,nhgis_block_weight_chain_2000_2010_2020,23.0,1.0,164.0,79.0,1.0,1.0,1.0,1.0,population
16035035007,035007,035,7 greer Voting District,16035035007,1601,Congressional District 1,1,01,5.0,5,10,101.0,44.0,nhgis_block_weight_chain_2000_2010_2020,5.0,1.0,101.0,44.0,1.0,1.0,1.0,1.0,population
16035035008,035008,035,8 teakean Voting District,16035035008,1601,Congressional District 1,1,01,65.0000000001,65,50,291.0000000037,148.0000000018,nhgis_block_weight_chain_2000_2010_2020,65.0000000001,1.0000000000015385,291.0000000037,148.0000000018,1.0,1.0,1.0,1.0,population
16035035009,035009,035,9 weippe Voting District,16035035009,1601,Congressional District 1,1,01,188.00000000007668,188,102,999.9999999950481,458.99999999768863,nhgis_block_weight_chain_2000_2010_2020,188.00000000007668,1.000000000000408,999.9999999950481,458.99999999768863,1.0,1.0,1.0,1.0,population
16035035010,035010,035,10 headquarters Voting District,16035035010,1601,Congressional District 1,1,01,951.99999999855,952,423,83.0,49.0,nhgis_block_weight_chain_2000_2010_2020,951.99999999855,0.9999999999984769,83.0,49.0,1.0,1.0,1.0,1.0,population
16035035011,035011,035,11 ahsahka Voting District,16035035011,1601,Congressional District 1,1,01,23.9999999998,24,34,502.00000000480003,251.0000000019,nhgis_block_weight_chain_2000_2010_2020,23.9999999998,0.9999999999916667,502.00000000480003,251.0000000019,1.0,1.0,1.0,1.0,population
16035035012,035012,035,12 pierce Voting District,16035035012,1601,Congressional District 1,1,01,519.999999999913,520,289,802.9999999996431,414.99999999922505,nhgis_block_weight_chain_2000_2010_2020,519.999999999913,0.9999999999998328,802.9999999996431,414.99999999922505,1.0,1.0,1.0,1.0,population
16035035013,035013,035,13 elk river Voting District,16035035013,1601,Congressional District 1,1,01,577.0000000006041,577,272,197.0,179.0000000000461,nhgis_block_weight_chain_2000_2010_2020,577.0000000006041,1.000000000001047,197.0,179.0000000000461,1.0,1.0,1.0,1.0,population
16035035014,035014,035,14 grangemont Voting District,16035035014,1601,Congressional District 1,1,01,119.00000000058853,119,66,158.0,83.0,nhgis_block_weight_chain_2000_2010_2020,119.00000000058853,1.0000000000049456,158.0,83.0,1.0,1.0,1.0,1.0,population
16037037001,037001,037,challis 1 Voting District,16037037001,1602,Congressional District 2,2,02,51.0000000001,51,58,588.0000000085,326.0000000036,nhgis_block_weight_chain_2000_2010_2020,51.0000000001,1.0000000000019609,588.0000000085,326.0000000036,1.0,1.0,1.0,1.0,population
16037037002,037002,037,mackay Voting District,16037037002,1602,Congressional District 2,2,02,51.99999999994754,52,58,565.999999993577,352.9999999958459,nhgis_block_weight_chain_2000_2010_2020,51.99999999994754,0.9999999999989911,565.999999993577,352.9999999958459,1.0,1.0,1.0,1.0,population
16037037003,037003,037,battleground Voting District,16037037003,1602,Congressional District 2,2,02,281.9999999998,282,115,165.0,130.0,nhgis_block_weight_chain_2000_2010_2020,281.9999999998,0.9999999999992909,165.0,130.0,1.0,1.0,1.0,1.0,population
16037037004,037004,037,stanley Voting District,16037037004,1601,Congressional District 1,1,01,0.024080005112656865,7,3,5.2535087843868e-06,6.7545112942116e-06,nhgis_block_weight_chain_2000_2010_2020,0.024080005112656865,0.003440000730379552,308.0,455.0,1.7056846702554546e-08,1.4845079767498021e-08,6.899714931981516e-05,1.7056846702554546e-08,population
16037037004,037004,037,stanley Voting District,16037037004,1602,Congressional District 2,2,02,348.975919995487,349,222,307.9999947464912,454.9999932454887,nhgis_block_weight_chain_2000_2010_2020,348.975919995487,0.9999310028523983,308.0,455.0,0.9999999829431533,0.9999999851549203,0.9999310028506803,0.9999999829431533,population
16037037005,037005,037,clayton Voting District,16037037005,1602,Congressional District 2,2,02,175.0,175,115,310.00000000160003,336.0000000024,nhgis_block_weight_chain_2000_2010_2020,175.0,1.0,310.00000000160003,336.0000000024,1.0,1.0,1.0,1.0,population
16037037006,037006,037,sunol Voting District,16037037006,1602,Congressional District 2,2,02,283.0000000006,283,127,134.0000000005,75.0000000004,nhgis_block_weight_chain_2000_2010_2020,283.0000000006,1.00000000000212,134.0000000005,75.0000000004,1.0,1.0,1.0,1.0,population
16037037007,037007,037,round valley 1 Voting District,16037037007,1602,Congressional District 2,2,02,78.00000000016108,78,55,864.9999999992306,473.9999999982155,nhgis_block_weight_chain_2000_2010_2020,78.00000000016108,1.0000000000020652,864.9999999992306,473.9999999982155,1.0,1.0,1.0,1.0,population
16037037008,037008,037,challis 2 Voting District,16037037008,1602,Congressional District 2,2,02,46.0,46,40,350.0,293.0,nhgis_block_weight_chain_2000_2010_2020,46.0,1.0,350.0,293.0,1.0,1.0,1.0,1.0,population
16037037009,037009,037,leslie Voting District,16037037009,1602,Congressional District 2,2,02,184.9999999998,185,101,564.9999999998,296.999999999,nhgis_block_weight_chain_2000_2010_2020,184.9999999998,0.9999999999989189,564.9999999998,296.999999999,1.0,1.0,1.0,1.0,population
16037037010,037010,037,round valley 2 Voting District,16037037010,1602,Congressional District 2,2,02,115.9999999999,116,67,490.9999999924,243.9999999965,nhgis_block_weight_chain_2000_2010_2020,115.9999999999,0.9999999999991379,490.9999999924,243.9999999965,1.0,1.0,1.0,1.0,population
16039039001,039001,039,atlanta Voting District,16039039001,1602,Congressional District 2,2,02,122.9999999996993,123,69,57.9999999984,111.9999999983,nhgis_block_weight_chain_2000_2010_2020,122.9999999996993,0.9999999999975553,57.9999999984,111.9999999983,1.0,1.0,1.0,1.0,population
16039039002,039002,039,camas Voting District,16039039002,1602,Congressional District 2,2,02,213.9999999999,214,110,32.0,51.000000001400004,nhgis_block_weight_chain_2000_2010_2020,213.9999999999,0.9999999999995328,32.0,51.000000001400004,1.0,1.0,1.0,1.0,population
16039039005,039005,039,hammett Voting District,16039039005,1602,Congressional District 2,2,02,229.00000000081403,229,104,547.0000000013207,243.00000000117706,nhgis_block_weight_chain_2000_2010_2020,229.00000000081403,1.0000000000035547,547.0000000013207,243.00000000117706,1.0,1.0,1.0,1.0,population
16039039006,039006,039,king hill Voting District,16039039006,1602,Congressional District 2,2,02,365.9999999998476,366,160,367.00000000214277,179.0000000008428,nhgis_block_weight_chain_2000_2010_2020,365.9999999998476,0.9999999999995837,367.00000000214277,179.0000000008428,1.0,1.0,1.0,1.0,population
16039039007,039007,039,mayfield Voting District,16039039007,1602,Congressional District 2,2,02,78.9999999994,79,78,196.9999999952,86.9999999979,nhgis_block_weight_chain_2000_2010_2020,78.9999999994,0.9999999999924051,196.9999999952,86.9999999979,1.0,1.0,1.0,1.0,population
16039039008,039008,039,mtn home 1 Voting District,16039039008,1602,Congressional District 2,2,02,151.9999999995,152,157,9541.9999973512,1845.9999995295,nhgis_block_weight_chain_2000_2010_2020,151.9999999995,0.9999999999967105,9541.9999973512,1845.9999995295,1.0,1.0,1.0,1.0,population
16039039009,039009,039,mtn home 2 Voting District,16039039009,1602,Congressional District 2,2,02,326.9999999990794,327,211,3284.9999999220367,1274.9999999708975,nhgis_block_weight_chain_2000_2010_2020,326.9999999990794,0.9999999999971848,3284.9999999220367,1274.9999999708975,1.0,1.0,1.0,1.0,population
16039039010,039010,039,mtn home 3 Voting District,16039039010,1602,Congressional District 2,2,02,68.0,68,65,2213.0,1037.0,nhgis_block_weight_chain_2000_2010_2020,68.0,1.0,2213.0,1037.0,1.0,1.0,1.0,1.0,population
16039039011,039011,039,mtn home 4 Voting District,16039039011,1602,Congressional District 2,2,02,171.99999999989845,172,136,1566.0000000009613,728.0000000007846,nhgis_block_weight_chain_2000_2010_2020,171.99999999989845,0.9999999999994096,1566.0000000009613,728.0000000007846,1.0,1.0,1.0,1.0,population
16039039012,039012,039,mtn home 5 Voting District,16039039012,1602,Congressional District 2,2,02,29.000000000100002,29,52,1536.9999999735,570.9999999905,nhgis_block_weight_chain_2000_2010_2020,29.000000000100002,1.0000000000034484,1536.9999999735,570.9999999905,1.0,1.0,1.0,1.0,population
16039039013,039013,039,mtn home 6 Voting District,16039039013,1602,Congressional District 2,2,02,51.99999999983638,52,67,2406.999999971647,930.9999999891105,nhgis_block_weight_chain_2000_2010_2020,51.99999999983638,0.9999999999968535,2406.999999971647,930.9999999891105,1.0,1.0,1.0,1.0,population
16039039014,039014,039,mtn home 7 Voting District,16039039014,1602,Congressional District 2,2,02,93.0000000003,93,85,1471.0000000141,606.0000000056,nhgis_block_weight_chain_2000_2010_2020,93.0000000003,1.0000000000032259,1471.0000000141,606.0000000056,1.0,1.0,1.0,1.0,population
16039039015,039015,039,mtn home 8 Voting District,16039039015,1602,Congressional District 2,2,02,217.00000000070136,217,143,3451.0000001198414,1446.0000000537284,nhgis_block_weight_chain_2000_2010_2020,217.00000000070136,1.000000000003232,3451.0000001198414,1446.0000000537284,1.0,1.0,1.0,1.0,population
16039039016,039016,039,pine Voting District,16039039016,1602,Congressional District 2,2,02,184.0000000005,184,98,172.0000000007,431.00000000100005,nhgis_block_weight_chain_2000_2010_2020,184.0000000005,1.0000000000027174,172.0000000007,431.00000000100005,1.0,1.0,1.0,1.0,population
16039039017,039017,039,prairie Voting District,16039039017,1602,Congressional District 2,2,02,104.9999999999,105,58,71.0,67.0,nhgis_block_weight_chain_2000_2010_2020,104.9999999999,0.9999999999990477,71.0,67.0,1.0,1.0,1.0,1.0,population
16039039018,039018,039,chattin flats Voting District,16039039018,1601,Congressional District 1,1,01,0.3712029356483089,3,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.3712029356483089,0.12373431188276963,253.9999999945,79.9999999989,0.0,0.0,0.0013902731672226518,0.0,population
16039039018,039018,039,chattin flats Voting District,16039039018,1602,Congressional District 2,2,02,266.62879706425167,267,92,253.9999999945,79.9999999989,nhgis_block_weight_chain_2000_2010_2020,266.62879706425167,0.9986097268324032,253.9999999945,79.9999999989,1.0,1.0,0.9986097268327775,1.0,population
16039039019,039019,039,glenns ferry Voting District,16039039019,1601,Congressional District 1,1,01,2.0,2,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,1959.999999994684,836.9999999967212,0.0,0.0,0.003466204506068216,0.0,population
16039039019,039019,039,glenns ferry Voting District,16039039019,1602,Congressional District 2,2,02,574.9999999996074,575,305,1959.999999994684,836.9999999967212,nhgis_block_weight_chain_2000_2010_2020,574.9999999996074,0.9999999999993173,1959.999999994684,836.9999999967212,1.0,1.0,0.9965337954939317,1.0,population
16041041001,041001,041,preston 1 Voting District,16041041001,1602,Congressional District 2,2,02,27.0,27,25,769.000000002,267.000000001,nhgis_block_weight_chain_2000_2010_2020,27.0,1.0,769.000000002,267.000000001,1.0,1.0,1.0,1.0,population
16041041002,041002,041,preston 2 Voting District,16041041002,1602,Congressional District 2,2,02,30.0000000003,30,29,1159.0000000036,397.000000001,nhgis_block_weight_chain_2000_2010_2020,30.0000000003,1.00000000001,1159.0000000036,397.000000001,1.0,1.0,1.0,1.0,population
16041041003,041003,041,preston 3 Voting District,16041041003,1602,Congressional District 2,2,02,28.0000000003,28,32,1064.0000000244,390.000000008,nhgis_block_weight_chain_2000_2010_2020,28.0000000003,1.0000000000107143,1064.0000000244,390.000000008,1.0,1.0,1.0,1.0,population
16041041004,041004,041,preston 4 Voting District,16041041004,1602,Congressional District 2,2,02,40.000000000188926,40,36,1401.0000000002055,471.9999999994242,nhgis_block_weight_chain_2000_2010_2020,40.000000000188926,1.000000000004723,1401.0000000002055,471.9999999994242,1.0,1.0,1.0,1.0,population
16041041005,041005,041,preston 5 Voting District,16041041005,1602,Congressional District 2,2,02,26.9999999998,27,36,859.9999999901,304.9999999973,nhgis_block_weight_chain_2000_2010_2020,26.9999999998,0.9999999999925926,859.9999999901,304.9999999973,1.0,1.0,1.0,1.0,population
16041041006,041006,041,banida-winder 6 Voting District,16041041006,1602,Congressional District 2,2,02,64.0000000002,64,54,333.0000000041,103.0000000009,nhgis_block_weight_chain_2000_2010_2020,64.0000000002,1.000000000003125,333.0000000041,103.0000000009,1.0,1.0,1.0,1.0,population
16041041007,041007,041,clifton-oxford 7 Voting District,16041041007,1602,Congressional District 2,2,02,66.9999999999,67,49,413.00000000980003,140.000000003,nhgis_block_weight_chain_2000_2010_2020,66.9999999999,0.9999999999985074,413.00000000980003,140.000000003,1.0,1.0,1.0,1.0,population
16041041008,041008,041,dayton 8 Voting District,16041041008,1602,Congressional District 2,2,02,80.9999999999,81,71,832.0000000046,262.0000000011,nhgis_block_weight_chain_2000_2010_2020,80.9999999999,0.9999999999987654,832.0000000046,262.0000000011,1.0,1.0,1.0,1.0,population
16041041009,041009,041,fairview 9 Voting District,16041041009,1602,Congressional District 2,2,02,22.000000000157126,22,32,787.0000000056,243.00000000170002,nhgis_block_weight_chain_2000_2010_2020,22.000000000157126,1.000000000007142,787.0000000056,243.00000000170002,1.0,1.0,1.0,1.0,population
16041041010,041010,041,franklin 10 Voting District,16041041010,1602,Congressional District 2,2,02,66.0000000001,66,64,1036.000000009,335.000000003,nhgis_block_weight_chain_2000_2010_2020,66.0000000001,1.0000000000015152,1036.000000009,335.000000003,1.0,1.0,1.0,1.0,population
16041041011,041011,041,mapleton 11 Voting District,16041041011,1602,Congressional District 2,2,02,69.00000000031636,69,55,347.0000000039372,164.00000000581426,nhgis_block_weight_chain_2000_2010_2020,69.00000000031636,1.000000000004585,347.0000000039372,164.00000000581426,1.0,1.0,1.0,1.0,population
16041041012,041012,041,mink creek 12 Voting District,16041041012,1602,Congressional District 2,2,02,48.9999999995,49,42,283.9999999744,122.9999999884,nhgis_block_weight_chain_2000_2010_2020,48.9999999995,0.9999999999897958,283.9999999744,122.9999999884,1.0,1.0,1.0,1.0,population
16041041013,041013,041,thatcher-cleve 13 Voting District,16041041013,1602,Congressional District 2,2,02,80.0,80,82,252.9999999979,99.9999999991,nhgis_block_weight_chain_2000_2010_2020,80.0,1.0,252.9999999979,99.9999999991,1.0,1.0,1.0,1.0,population
16041041014,041014,041,riverdale 14 Voting District,16041041014,1602,Congressional District 2,2,02,119.99999999963634,120,95,411.0000000020452,144.99999999915445,nhgis_block_weight_chain_2000_2010_2020,119.99999999963634,0.9999999999969695,411.0000000020452,144.99999999915445,1.0,1.0,1.0,1.0,population
16041041015,041015,041,weston 15 Voting District,16041041015,1602,Congressional District 2,2,02,128.99975115109999,129,97,736.9999999937,222.999999998,nhgis_block_weight_chain_2000_2010_2020,128.99975115109999,0.9999980709387596,736.9999999937,222.999999998,1.0,1.0,1.0,1.0,population
16041041016,041016,041,whitney 16 Voting District,16041041016,1602,Congressional District 2,2,02,26.999999999899998,27,33,642.9999999865,202.9999999962,nhgis_block_weight_chain_2000_2010_2020,26.999999999899998,0.9999999999962962,642.9999999865,202.9999999962,1.0,1.0,1.0,1.0,population
16043043001,043001,043,1 ashton 1 Voting District,16043043001,1602,Congressional District 2,2,02,100.9999999999,101,92,867.0000000019,364.000000001,nhgis_block_weight_chain_2000_2010_2020,100.9999999999,0.9999999999990099,867.0000000019,364.000000001,1.0,1.0,1.0,1.0,population
16043043002,043002,043,2 ashton 2 Voting District,16043043002,1602,Congressional District 2,2,02,188.99999999980074,189,155,1190.9999999918,512.9999999966,nhgis_block_weight_chain_2000_2010_2020,188.99999999980074,0.9999999999989457,1190.9999999918,512.9999999966,1.0,1.0,1.0,1.0,population
16043043003,043003,043,3 chester/twin grov Voting District,16043043003,1602,Congressional District 2,2,02,54.9999999999,55,57,1039.9999999952,352.9999999982,nhgis_block_weight_chain_2000_2010_2020,54.9999999999,0.9999999999981818,1039.9999999952,352.9999999982,1.0,1.0,1.0,1.0,population
16043043004,043004,043,4 drummond/lamont Voting District,16043043004,1602,Congressional District 2,2,02,70.9999999999,71,49,99.0,59.0,nhgis_block_weight_chain_2000_2010_2020,70.9999999999,0.9999999999985916,99.0,59.0,1.0,1.0,1.0,1.0,population
16043043005,043005,043,5 egin Voting District,16043043005,1602,Congressional District 2,2,02,129.999999998269,130,106,871.9999999980322,285.99999999948653,nhgis_block_weight_chain_2000_2010_2020,129.999999998269,0.9999999999866847,871.9999999980322,285.99999999948653,1.0,1.0,1.0,1.0,population
16043043006,043006,043,6 island park Voting District,16043043006,1602,Congressional District 2,2,02,673.9999994317316,674,616,828.0000000079148,2859.9999985202394,nhgis_block_weight_chain_2000_2010_2020,673.9999994317316,0.9999999991568718,828.0000000079148,2859.9999985202394,1.0,1.0,1.0,1.0,population
16043043007,043007,043,7 newdale Voting District,16043043007,1602,Congressional District 2,2,02,47.0,47,45,400.0,122.0,nhgis_block_weight_chain_2000_2010_2020,47.0,1.0,400.0,122.0,1.0,1.0,1.0,1.0,population
16043043008,043008,043,8 parker Voting District,16043043008,1602,Congressional District 2,2,02,65.00000000029993,65,61,868.0,246.0,nhgis_block_weight_chain_2000_2010_2020,65.00000000029993,1.0000000000046143,868.0,246.0,1.0,1.0,1.0,1.0,population
16043043009,043009,043,9 squirrel Voting District,16043043009,1602,Congressional District 2,2,02,52.999999999799996,53,48,93.0,41.0,nhgis_block_weight_chain_2000_2010_2020,52.999999999799996,0.9999999999962264,93.0,41.0,1.0,1.0,1.0,1.0,population
16043043010,043010,043,10 st anthony 1 Voting District,16043043010,1602,Congressional District 2,2,02,44.00000000003499,44,38,859.0000000029441,301.0000000016047,nhgis_block_weight_chain_2000_2010_2020,44.00000000003499,1.0000000000007951,859.0000000029441,301.0000000016047,1.0,1.0,1.0,1.0,population
