source_vtd_geoid,source_vtd_code,source_countyfp00,source_vtd_name,precinct_key,target_id,target_name,COUNTYFP20,prec_id,nhgis_weight,source_blocks,target_blocks,allocated_pop2000,allocated_housing2000,crosswalk_method,source_block_weight_sum,source_block_weight_avg,source_vtd_pop2000,source_vtd_housing2000,population_weight,housing_weight,block_weight,effective_weight,crosswalk_basis
16029029007,029007,029,grace 2 Voting District,16029029007,16029293204,CARIBOU - 293204,029,293204,4.008657557672697,7,5,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.008657557672697,0.5726653653818138,766.9999999987,312.9999999996,0.0,0.0,0.023580338574589903,0.0,population
16029029007,029007,029,grace 2 Voting District,16029029007,16029293208,CARIBOU - 293208,029,293208,165.99134244200556,167,143,766.9999999987,312.9999999996,nhgis_block_weight_chain_2000_2010_2020,165.99134244200556,0.9939601343832668,766.9999999987,312.9999999996,1.0,1.0,0.97641966142541,1.0,population
16029029008,029008,029,wayan Voting District,16029029008,16019193256,BONNEVILLE - 193256,019,193256,3.075874626690209,5,4,0.12642121723354907,0.20384819528250522,nhgis_block_weight_chain_2000_2010_2020,3.075874626690209,0.6151749253380417,42.0000000004,30.0000000003,0.0030100289817225016,0.006794939842682225,0.11830287025686072,0.0030100289817225016,population
16029029008,029008,029,wayan Voting District,16029029008,16029293206,CARIBOU - 293206,029,293206,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,42.0000000004,30.0000000003,0.0,0.0,0.03846153846139053,0.0,population
16029029008,029008,029,wayan Voting District,16029029008,16029293209,CARIBOU - 293209,029,293209,21.92412537340979,23,22,41.87357878316645,29.796151805017494,nhgis_block_weight_chain_2000_2010_2020,21.92412537340979,0.9532228423221648,42.0000000004,30.0000000003,0.9969899710182775,0.9932050601573178,0.8432355912817487,0.9969899710182775,population
16029029009,029009,029,freedom Voting District,16029029009,16019193256,BONNEVILLE - 193256,019,193256,2.0,2,1,7.0,1.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,212.9903522949,90.9962816132,0.032865338380716945,0.01098946003366075,0.018018034331172952,0.032865338380716945,population
16029029009,029009,029,freedom Voting District,16029029009,16029293202,CARIBOU - 293202,029,293202,1.0031302503,2,1,0.0438235042,0.0344327533,nhgis_block_weight_chain_2000_2010_2020,1.0031302503,0.50156512515,212.9903522949,90.9962816132,0.00020575347065168148,0.00037839736623925034,0.009037217644271758,0.00020575347065168148,population
16029029009,029009,029,freedom Voting District,16029029009,16029293206,CARIBOU - 293206,029,293206,107.9967692526,108,71,205.9465287907,89.9618488599,nhgis_block_weight_chain_2000_2010_2020,107.9967692526,0.9999700856722222,212.9903522949,90.9962816132,0.9669289081486314,0.9886321426001,0.9729447480245552,0.9669289081486314,population
16031031001,031001,031,albion Voting District,16031031001,16031312707,CASSIA - 312707,031,312707,61.56350783650113,63,47,490.31116716700404,213.29417553303506,nhgis_block_weight_chain_2000_2010_2020,61.56350783650113,0.9771985370873195,624.0000000013,251.000000002,0.7857550755865105,0.8497775917583088,0.9188583259165559,0.7857550755865105,population
16031031001,031001,031,albion Voting District,16031031001,16031312710,CASSIA - 312710,031,312710,3.3646948029988692,5,5,73.24255952549596,25.269877256964943,nhgis_block_weight_chain_2000_2010_2020,3.3646948029988692,0.6729389605997739,624.0000000013,251.000000002,0.11737589667522977,0.10067680181977526,0.050219325417818615,0.11737589667522977,population
16031031001,031001,031,albion Voting District,16031031001,16031312711,CASSIA - 312711,031,312711,1.0,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,624.0000000013,251.000000002,0.0,0.0,0.01492537313430608,0.0,population
16031031001,031001,031,albion Voting District,16031031001,16031312724,CASSIA - 312724,031,312724,1.0717973606,2,3,60.4462733088,12.435947212,nhgis_block_weight_chain_2000_2010_2020,1.0717973606,0.5358986803,624.0000000013,251.000000002,0.09686902773825973,0.04954560642191597,0.015996975531319405,0.09686902773825973,population
16031031002,031002,031,almo Voting District,16031031002,16031312708,CASSIA - 312708,031,312708,41.0036629669,42,35,187.0073259338,78.0036629669,nhgis_block_weight_chain_2000_2010_2020,41.0036629669,0.9762776896880953,187.0073259338,78.0036629669,1.0,1.0,1.0,1.0,population
16031031003,031003,031,bridge Voting District,16031031003,16031312708,CASSIA - 312708,031,312708,25.4464793604,26,15,2.0,1.0,nhgis_block_weight_chain_2000_2010_2020,25.4464793604,0.9787107446307692,114.9999999993,41.9999999993,0.017391304347931947,0.023809523809920633,0.11890878205805508,0.017391304347931947,population
16031031003,031003,031,bridge Voting District,16031031003,16031312709,CASSIA - 312709,031,312709,183.9372455083147,185,88,112.99973633026286,40.99986816478143,nhgis_block_weight_chain_2000_2010_2020,183.9372455083147,0.9942553811260254,114.9999999993,41.9999999993,0.9826064028778321,0.9761873372729705,0.859519838824704,0.9826064028778321,population
16031031003,031003,031,bridge Voting District,16031031003,16031312715,CASSIA - 312715,031,312715,4.1077904993852865,11,6,0.0002557556371419798,0.0001278778185709899,nhgis_block_weight_chain_2000_2010_2020,4.1077904993852865,0.37343549994411696,114.9999999993,41.9999999993,2.2239620621177092e-06,3.044709966026695e-06,0.019195282707425824,2.2239620621177092e-06,population
16031031003,031003,031,bridge Voting District,16031031003,16031312722,CASSIA - 312722,031,312722,0.5084846317,3,1,7.9134e-06,3.9567e-06,nhgis_block_weight_chain_2000_2010_2020,0.5084846317,0.16949487723333334,114.9999999993,41.9999999993,6.881217391346233e-08,9.420714285871297e-08,0.0023760964098153052,6.881217391346233e-08,population
16031031004,031004,031,burley 1 Voting District,16031031004,16031312703,CASSIA - 312703,031,312703,9.0,9,9,253.0,96.0,nhgis_block_weight_chain_2000_2010_2020,9.0,1.0,1280.0,467.0,0.19765625,0.20556745182012848,0.3333333333333333,0.19765625,population
16031031004,031004,031,burley 1 Voting District,16031031004,16031312704,CASSIA - 312704,031,312704,18.0,18,18,1027.0,371.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1280.0,467.0,0.80234375,0.7944325481798715,0.6666666666666666,0.80234375,population
16031031005,031005,031,burley 2 Voting District,16031031005,16031312701,CASSIA - 312701,031,312701,1.108432499,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.108432499,0.5542162495,1147.0,523.0,0.0,0.0,0.021733970568670064,0.0,population
16031031005,031005,031,burley 2 Voting District,16031031005,16031312702,CASSIA - 312702,031,312702,43.8915675009,44,33,937.0,441.0,nhgis_block_weight_chain_2000_2010_2020,43.8915675009,0.9975356250204546,1147.0,523.0,0.8169136878814298,0.8432122370936902,0.8606189706075698,0.8169136878814298,population
16031031005,031005,031,burley 2 Voting District,16031031005,16031312703,CASSIA - 312703,031,312703,6.0,6,6,210.0,82.0,nhgis_block_weight_chain_2000_2010_2020,6.0,1.0,1147.0,523.0,0.18308631211857018,0.15678776290630975,0.11764705882376009,0.18308631211857018,population
16031031006,031006,031,burley 3 Voting District,16031031006,16031312706,CASSIA - 312706,031,312706,53.9999999999,54,47,1297.0,500.0,nhgis_block_weight_chain_2000_2010_2020,53.9999999999,0.9999999999981481,1297.0,500.0,1.0,1.0,1.0,1.0,population
16031031007,031007,031,burley 4 Voting District,16031031007,16031312705,CASSIA - 312705,031,312705,21.0,21,15,773.0,332.0,nhgis_block_weight_chain_2000_2010_2020,21.0,1.0,1644.0,657.0,0.4701946472019465,0.5053272450532724,0.5384615384615384,0.4701946472019465,population
16031031007,031007,031,burley 4 Voting District,16031031007,16031312706,CASSIA - 312706,031,312706,18.0,18,18,871.0,325.0,nhgis_block_weight_chain_2000_2010_2020,18.0,1.0,1644.0,657.0,0.5298053527980535,0.4946727549467275,0.46153846153846156,0.5298053527980535,population
16031031008,031008,031,burley 5 Voting District,16031031008,16031312702,CASSIA - 312702,031,312702,1.0,1,3,60.0,16.0,nhgis_block_weight_chain_2000_2010_2020,1.0,1.0,813.0,311.0,0.07380073800738007,0.05144694533762058,0.03333333333322222,0.07380073800738007,population
16031031008,031008,031,burley 5 Voting District,16031031008,16031312703,CASSIA - 312703,031,312703,29.000000000100002,29,28,753.0,295.0,nhgis_block_weight_chain_2000_2010_2020,29.000000000100002,1.0000000000034484,813.0,311.0,0.9261992619926199,0.9485530546623794,0.9666666666667778,0.9261992619926199,population
16031031009,031009,031,burley 6 Voting District,16031031009,16031312701,CASSIA - 312701,031,312701,52.989239853158,54,49,1002.0000000002,370.0000000002,nhgis_block_weight_chain_2000_2010_2020,52.989239853158,0.9812822195029258,1002.0000000002,370.0000000002,1.0,1.0,0.9812822195011086,1.0,population
16031031009,031009,031,burley 6 Voting District,16031031009,16031312721,CASSIA - 312721,031,312721,1.010760146942006,3,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,1.010760146942006,0.3369200489806687,1002.0000000002,370.0000000002,0.0,0.0,0.018717780498891372,0.0,population
16031031010,031010,031,burley 7 Voting District,16031031010,16031312701,CASSIA - 312701,031,312701,0.0159525658,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0159525658,0.0159525658,999.0000000011,391.0000000007,0.0,0.0,0.0003127954078425239,0.0,population
16031031010,031010,031,burley 7 Voting District,16031031010,16031312706,CASSIA - 312706,031,312706,6.0,6,4,40.0,21.0,nhgis_block_weight_chain_2000_2010_2020,6.0,1.0,999.0000000011,391.0000000007,0.04004004003999595,0.05370843989760205,0.11764705882329873,0.04004004003999595,population
16031031010,031010,031,burley 7 Voting District,16031031010,16031312725,CASSIA - 312725,031,312725,44.9840474343,45,42,959.0000000011,370.0000000007,nhgis_block_weight_chain_2000_2010_2020,44.9840474343,0.9996454985400001,999.0000000011,391.0000000007,0.959959959960004,0.9462915601023979,0.8820401457688588,0.959959959960004,population
16031031011,031011,031,burley 8 Voting District,16031031011,16031312706,CASSIA - 312706,031,312706,8.134703715840391,11,9,286.27164126463225,102.21873407737039,nhgis_block_weight_chain_2000_2010_2020,8.134703715840391,0.7395185196218538,1169.9999999926001,426.99999999970004,0.24467661646704514,0.2393881360127452,0.27115679052891695,0.24467661646704514,population
16031031011,031011,031,burley 8 Voting District,16031031011,16031312712,CASSIA - 312712,031,312712,21.143983313245815,22,25,834.5969740939053,304.5672105300296,nhgis_block_weight_chain_2000_2010_2020,21.143983313245815,0.9610901506020825,1169.9999999926001,426.99999999970004,0.7133307470933195,0.713272155808533,0.7047994437772099,0.7133307470933195,population
16031031011,031011,031,burley 8 Voting District,16031031011,16031312720,CASSIA - 312720,031,312720,0.0357142857,1,1,6.2499999975,2.5714285704,nhgis_block_weight_chain_2000_2010_2020,0.0357142857,0.0357142857,1169.9999999926001,426.99999999970004,0.005341880339777375,0.006022080961128352,0.0011904761900039683,0.005341880339777375,population
16031031011,031011,031,burley 8 Voting District,16031031011,16031312723,CASSIA - 312723,031,312723,0.6855986851137914,2,2,42.8813846365625,17.642626821900002,nhgis_block_weight_chain_2000_2010_2020,0.6855986851137914,0.3427993425568957,1169.9999999926001,426.99999999970004,0.03665075609985787,0.04131762721759343,0.022853289503869226,0.03665075609985787,population
16031031012,031012,031,declo Voting District,16031031012,16031312707,CASSIA - 312707,031,312707,0.042896530100000003,2,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.042896530100000003,0.021448265050000002,1544.0000000053,515.0000000016,0.0,0.0,0.0003762853517530657,0.0,population
16031031012,031012,031,declo Voting District,16031031012,16031312710,CASSIA - 312710,031,312710,112.11000345635593,113,115,1537.2711686671,512.5694784672,nhgis_block_weight_chain_2000_2010_2020,112.11000345635593,0.9921239243925303,1544.0000000053,515.0000000016,0.9956419486151704,0.9952805407099176,0.98342108294704,0.9956419486151704,population
16031031012,031012,031,declo Voting District,16031031012,16031312713,CASSIA - 312713,031,312713,0.0161738634,1,1,0.3073034046,0.0646954536,nhgis_block_weight_chain_2000_2010_2020,0.0161738634,0.0161738634,1544.0000000053,515.0000000016,0.0001990307024604567,0.0001256222399996097,0.00014187599473634429,0.0001990307024604567,population
16031031012,031012,031,declo Voting District,16031031012,16031312714,CASSIA - 312714,031,312714,1.8291110767,4,5,6.4215279336,2.3658260808,nhgis_block_weight_chain_2000_2010_2020,1.8291110767,0.457277769175,1544.0000000053,515.0000000016,0.004159020682369143,0.0045938370500828146,0.016044834006084054,0.004159020682369143,population
16031031012,031012,031,declo Voting District,16031031012,16031312720,CASSIA - 312720,031,312720,0.0018150738440775172,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.0018150738440775172,0.0018150738440775172,1544.0000000053,515.0000000016,0.0,0.0,1.5921700386589022e-05,0.0,population
16031031013,031013,031,elba Voting District,16031031013,16031312707,CASSIA - 312707,031,312707,4.0,4,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,4.0,1.0,228.99999999338544,102.99999999733643,0.0,0.0,0.04938271604949149,0.0,population
16031031013,031013,031,elba Voting District,16031031013,16031312708,CASSIA - 312708,031,312708,5.941943871385481,8,6,42.59411746847767,19.65334682301572,nhgis_block_weight_chain_2000_2010_2020,5.941943871385481,0.7427429839231852,228.99999999338544,102.99999999733643,0.18600051296815712,0.1908091924613976,0.07335733174566135,0.18600051296815712,population
16031031013,031013,031,elba Voting District,16031031013,16031312711,CASSIA - 312711,031,312711,54.86566550585187,58,32,139.75791695151347,67.81789342359491,nhgis_block_weight_chain_2000_2010_2020,54.86566550585187,0.9459597501008944,228.99999999338544,102.99999999733643,0.6102965805919227,0.6584261497606667,0.6773538951354657,0.6102965805919227,population
16031031013,031013,031,elba Voting District,16031031013,16031312715,CASSIA - 312715,031,312715,8.413365992673308,12,4,8.333179544193392,1.9618317836417336,nhgis_block_weight_chain_2000_2010_2020,8.413365992673308,0.7011138327227756,228.99999999338544,102.99999999733643,0.036389430325039704,0.01904691052128608,0.10386871595915852,0.036389430325039704,population
16031031013,031013,031,elba Voting District,16031031013,16031312716,CASSIA - 312716,031,312716,3.349951501815523,5,2,13.726299673957215,5.418050429939234,nhgis_block_weight_chain_2000_2010_2020,3.349951501815523,0.6699903003631046,228.99999999338544,102.99999999733643,0.059940173250452804,0.05260243135999363,0.041357425948430886,0.059940173250452804,population
16031031013,031013,031,elba Voting District,16031031013,16031312724,CASSIA - 312724,031,312724,4.4290731280954025,5,4,24.5884863552437,8.148877537144834,nhgis_block_weight_chain_2000_2010_2020,4.4290731280954025,0.8858146256190805,228.99999999338544,102.99999999733643,0.10737330286442762,0.07911531589665595,0.05467991516179208,0.10737330286442762,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312707,CASSIA - 312707,031,312707,0.0378796194,1,1,0.7575923880000001,0.2272777164,nhgis_block_weight_chain_2000_2010_2020,0.0378796194,0.0378796194,383.00000000069997,137.00000000030002,0.0019780480104402494,0.0016589614335730093,0.00019131120909061925,0.0019780480104402494,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312710,CASSIA - 312710,031,312710,1.2138829878917592,3,4,4.002164406,1.2006493218,nhgis_block_weight_chain_2000_2010_2020,1.2138829878917592,0.4046276626305864,383.00000000069997,137.00000000030002,0.01044951542034644,0.00876386366275453,0.006130722161060202,0.01044951542034644,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312711,CASSIA - 312711,031,312711,0.06279792603676043,1,1,1.2559585207352086,0.3767875562205626,nhgis_block_weight_chain_2000_2010_2020,0.06279792603676043,0.06279792603676043,383.00000000069997,137.00000000030002,0.003279265067187763,0.0027502741329907842,0.0003171612426094206,0.003279265067187763,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312713,CASSIA - 312713,031,312713,190.03532381655634,191,98,376.8191491496619,135.14574474498858,nhgis_block_weight_chain_2000_2010_2020,190.03532381655634,0.9949493393536981,383.00000000069997,137.00000000030002,0.9838620082218622,0.9864652901072454,0.9597743627084263,0.9838620082218622,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312714,CASSIA - 312714,031,312714,6.6418588736,7,7,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,6.6418588736,0.9488369819428571,383.00000000069997,137.00000000030002,0.0,0.0,0.03354474178580776,0.0,population
16031031014,031014,031,heglar-yale Voting District,16031031014,16031312715,CASSIA - 312715,031,312715,0.008256776815144308,1,1,0.16513553630288616,0.049540660890865854,nhgis_block_weight_chain_2000_2010_2020,0.008256776815144308,0.008256776815144308,383.00000000069997,137.00000000030002,0.00043116328016340564,0.0003616106634361851,4.170089300571615e-05,0.00043116328016340564,population
16031031015,031015,031,jackson Voting District,16031031015,16031312710,CASSIA - 312710,031,312710,0.6355600315489158,4,3,1.4736958860101497,0.5144015904116251,nhgis_block_weight_chain_2000_2010_2020,0.6355600315489158,0.15889000788722896,438.9999999997251,160.99999999970586,0.0033569382369272724,0.0031950409342395335,0.009629697447701532,0.0033569382369272724,population
16031031015,031015,031,jackson Voting District,16031031015,16031312713,CASSIA - 312713,031,312713,5.0,5,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,5.0,1.0,438.9999999997251,160.99999999970586,0.0,0.0,0.07575757575750248,0.0,population
16031031015,031015,031,jackson Voting District,16031031015,16031312714,CASSIA - 312714,031,312714,60.364439968514915,61,57,437.52630411371496,160.48559840929423,nhgis_block_weight_chain_2000_2010_2020,60.364439968514915,0.9895809830904084,438.9999999997251,160.99999999970586,0.9966430617630727,0.9968049590657604,0.9146127267947959,0.9966430617630727,population
16031031016,031016,031,malta Voting District,16031031016,16031312709,CASSIA - 312709,031,312709,1.2306797298,2,2,8.5351500026,3.6908756767999997,nhgis_block_weight_chain_2000_2010_2020,1.2306797298,0.6153398649,716.9999999977,277.999999999,0.011903974899061896,0.013276531211558548,0.008150196886098112,0.011903974899061896,population
16031031016,031016,031,malta Voting District,16031031016,16031312711,CASSIA - 312711,031,312711,2.9086225898532727,6,1,21.463725719118223,6.606943720626145,nhgis_block_weight_chain_2000_2010_2020,2.9086225898532727,0.4847704316422121,716.9999999977,277.999999999,0.029935461254096338,0.023765984606654356,0.019262401257319196,0.029935461254096338,population
16031031016,031016,031,malta Voting District,16031031016,16031312713,CASSIA - 312713,031,312713,0.28190765630201053,4,1,0.8495550385516825,0.3195422506722234,nhgis_block_weight_chain_2000_2010_2020,0.28190765630201053,0.07047691407550263,716.9999999977,277.999999999,0.0011848745307592855,0.001149432556379039,0.001866938121206604,0.0011848745307592855,population
16031031016,031016,031,malta Voting District,16031031016,16031312715,CASSIA - 312715,031,312715,146.57879002394472,148,85,686.1515692374301,267.38263835090163,nhgis_block_weight_chain_2000_2010_2020,146.57879002394472,0.9903972298915183,716.9999999977,277.999999999,0.9569756893160825,0.9618080516254081,0.970720463735376,0.9569756893160825,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16031312716,CASSIA - 312716,031,312716,19.9999993953,20,17,13.000000000000002,6.0,nhgis_block_weight_chain_2000_2010_2020,19.9999993953,0.999999969765,898.9999999998,315.9999999998,0.014460511679647268,0.018987341772163914,0.06451612708165787,0.014460511679647268,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16031312717,CASSIA - 312717,031,312717,268.1121177289246,271,169,847.171052387021,295.3903507955403,nhgis_block_weight_chain_2000_2010_2020,268.1121177289246,0.9893436078558103,898.9999999998,315.9999999998,0.9423482229001217,0.9347795911257192,0.8648777991261659,0.9423482229001217,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16031312718,CASSIA - 312718,031,312718,18.160228870772436,22,13,28.828947612779064,13.609649204259687,nhgis_block_weight_chain_2000_2010_2020,18.160228870772436,0.8254649486714744,898.9999999998,315.9999999998,0.03206779489742545,0.043068510140089555,0.05858138345414545,0.03206779489742545,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16031312719,CASSIA - 312719,031,312719,3.0,3,3,10.0,1.0,nhgis_block_weight_chain_2000_2010_2020,3.0,1.0,898.9999999998,315.9999999998,0.011123470522805589,0.003164556962027319,0.009677419354845453,0.011123470522805589,population
16031031017,031017,031,oakley 1 Voting District,16031031017,16083832510,TWIN FALLS - 832510,083,832510,0.7276540047869687,6,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.7276540047869687,0.1212756674644948,898.9999999998,315.9999999998,0.0,0.0,0.0023472709831854057,0.0,population
16031031018,031018,031,oakley 2 Voting District,16031031018,16031312708,CASSIA - 312708,031,312708,4.225704244514131,9,11,3.026947895902675,1.3881574632769245,nhgis_block_weight_chain_2000_2010_2020,4.225704244514131,0.46952269383490347,553.0,226.9999999998,0.005473685164380967,0.0061152311157627644,0.03153511262546382,0.005473685164380967,population
16031031018,031018,031,oakley 2 Voting District,16031031018,16031312716,CASSIA - 312716,031,312716,119.77426888708587,120,79,533.9730521040973,221.61184253652308,nhgis_block_weight_chain_2000_2010_2020,119.77426888708587,0.9981189073923822,553.0,226.9999999998,0.9655932226113875,0.9762636235097725,0.8938380067394252,0.9655932226113875,population
16031031018,031018,031,oakley 2 Voting District,16031031018,16031312717,CASSIA - 312717,031,312717,10.0,10,2,16.0,4.0,nhgis_block_weight_chain_2000_2010_2020,10.0,1.0,553.0,226.9999999998,0.028933092224231464,0.017621145374464863,0.07462688063511104,0.028933092224231464,population
16031031019,031019,031,parsons Voting District,16031031019,16031312718,CASSIA - 312718,031,312718,70.9861883247,72,42,204.0,76.0,nhgis_block_weight_chain_2000_2010_2020,70.9861883247,0.9859192822874999,220.0,81.0,0.9272727272727272,0.9382716049382716,0.8763726953655846,0.9272727272727272,population
16031031019,031019,031,parsons Voting District,16031031019,16031312719,CASSIA - 312719,031,312719,3.4913326976,4,5,16.0,5.0,nhgis_block_weight_chain_2000_2010_2020,3.4913326976,0.8728331744,220.0,81.0,0.07272727272727272,0.06172839506172839,0.04310287280982333,0.07272727272727272,population
16031031019,031019,031,parsons Voting District,16031031019,16031312721,CASSIA - 312721,031,312721,6.5224789778000005,7,2,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,6.5224789778000005,0.9317827111142858,220.0,81.0,0.0,0.0,0.08052443182459194,0.0,population
16031031020,031020,031,pella Voting District,16031031020,16031312718,CASSIA - 312718,031,312718,3.0,3,3,17.0,9.0,nhgis_block_weight_chain_2000_2010_2020,3.0,1.0,896.0,298.0,0.018973214285714284,0.030201342281879196,0.02564102564102564,0.018973214285714284,population
16031031020,031020,031,pella Voting District,16031031020,16031312719,CASSIA - 312719,031,312719,94.0,94,74,696.0,224.0,nhgis_block_weight_chain_2000_2010_2020,94.0,1.0,896.0,298.0,0.7767857142857143,0.7516778523489933,0.8034188034188035,0.7767857142857143,population
16031031020,031020,031,pella Voting District,16031031020,16031312721,CASSIA - 312721,031,312721,15.0,15,10,156.0,59.0,nhgis_block_weight_chain_2000_2010_2020,15.0,1.0,896.0,298.0,0.17410714285714285,0.19798657718120805,0.1282051282051282,0.17410714285714285,population
16031031020,031020,031,pella Voting District,16031031020,16031312724,CASSIA - 312724,031,312724,5.0,5,4,27.0,6.0,nhgis_block_weight_chain_2000_2010_2020,5.0,1.0,896.0,298.0,0.030133928571428572,0.020134228187919462,0.042735042735042736,0.030133928571428572,population
16031031021,031021,031,springdale Voting District,16031031021,16031312710,CASSIA - 312710,031,312710,0.3948835468770665,2,2,1.7142857142,0.5714285714,nhgis_block_weight_chain_2000_2010_2020,0.3948835468770665,0.19744177343853325,876.0000000013999,275.99999999960005,0.00195694716232564,0.0020703933746406816,0.010672528293945925,0.00195694716232564,population
16031031021,031021,031,springdale Voting District,16031031021,16031312720,CASSIA - 312720,031,312720,36.23561978813221,37,34,874.2857142872,275.42857142820003,nhgis_block_weight_chain_2000_2010_2020,36.23561978813221,0.9793410753549247,876.0000000013999,275.99999999960005,0.9980430528376745,0.9979296066253592,0.9793410753522778,0.9980430528376745,population
16031031021,031021,031,springdale Voting District,16031031021,16031312723,CASSIA - 312723,031,312723,0.36949666509072493,1,1,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,0.36949666509072493,0.36949666509072493,876.0000000013999,275.99999999960005,0.0,0.0,0.009986396353776386,0.0,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312701,CASSIA - 312701,031,312701,0.4081166643556907,4,1,18.47143067735513,6.995338044576996,nhgis_block_weight_chain_2000_2010_2020,0.4081166643556907,0.10202916608892268,1908.9999999901002,637.9999999968,0.009675972067810854,0.010964479693749344,0.004388351229645239,0.009675972067810854,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312702,CASSIA - 312702,031,312702,2.6321078029300677,3,3,125.30438237783478,51.49495166212389,nhgis_block_weight_chain_2000_2010_2020,2.6321078029300677,0.8773692676433559,1908.9999999901002,637.9999999968,0.06563875451989765,0.08071309037990936,0.028302234440199553,0.06563875451989765,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312703,CASSIA - 312703,031,312703,0.14175080563126852,1,2,20.6956176221652,8.505048337876111,nhgis_block_weight_chain_2000_2010_2020,0.14175080563126852,0.14175080563126852,1908.9999999901002,637.9999999968,0.010841077853469107,0.013330796767897758,0.0015242022110938257,0.010841077853469107,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312704,CASSIA - 312704,031,312704,10.9999999998,11,10,438.999999989,130.9999999966,nhgis_block_weight_chain_2000_2010_2020,10.9999999998,0.9999999999818182,1908.9999999901002,637.9999999968,0.2299633315826488,0.20532915360071635,0.11827956989070414,0.2299633315826488,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312718,CASSIA - 312718,031,312718,2.02624007205975,3,2,9.0,4.0,nhgis_block_weight_chain_2000_2010_2020,2.02624007205975,0.67541335735325,1908.9999999901002,637.9999999968,0.004714510214796581,0.006269592476520474,0.021787527656626737,0.004714510214796581,population
16031031022,031022,031,starrahs ferry Voting District,16031031022,16031312721,CASSIA - 312721,031,312721,76.79178465492322,78,47,1296.528569323745,436.004661955623,nhgis_block_weight_chain_2000_2010_2020,76.79178465492322,0.9845100596785028,1908.9999999901002,637.9999999968,0.6791663537613769,0.6833928870812066,0.8257181145717305,0.6791663537613769,population
16031031023,031023,031,sublett Voting District,16031031023,16031312709,CASSIA - 312709,031,312709,21.3552868065,25,13,0.0,0.0,nhgis_block_weight_chain_2000_2010_2020,21.3552868065,0.85421147226,84.0,39.0,0.0,0.0,0.15936781198892488,0.0,population
16031031023,031023,031,sublett Voting District,16031031023,16031312713,CASSIA - 312713,031,312713,12.0,12,6,0.0,1.0,nhgis_block_weight_chain_2000_2010_2020,12.0,1.0,84.0,39.0,0.0,0.02564102564102564,0.08955223880603697,0.0,population
16031031023,031023,031,sublett Voting District,16031031023,16031312715,CASSIA - 312715,031,312715,7.4320449579,11,8,0.06673604849999999,0.0311434893,nhgis_block_weight_chain_2000_2010_2020,7.4320449579,0.6756404507181818,84.0,39.0,0.0007944767678571428,0.0007985510076923077,0.05546302207392198,0.0007944767678571428,population
16031031023,031023,031,sublett Voting District,16031031023,16031312722,CASSIA - 312722,031,312722,93.2126682355,99,28,83.9332639515,37.9688565107,nhgis_block_weight_chain_2000_2010_2020,93.2126682355,0.9415421033888889,84.0,39.0,0.9992055232321428,0.973560423351282,0.6956169271311161,0.9992055232321428,population
16031031024,031024,031,unity Voting District,16031031024,16031312705,CASSIA - 312705,031,312705,13.0000000001,13,16,669.0000000034,229.0000000014,nhgis_block_weight_chain_2000_2010_2020,13.0000000001,1.0000000000076923,1786.0000000034001,570.0000000013999,0.3745800671904403,0.4017543859663817,0.22807017543995076,0.3745800671904403,population
16031031024,031024,031,unity Voting District,16031031024,16031312712,CASSIA - 312712,031,312712,2.0,2,2,113.0,37.0,nhgis_block_weight_chain_2000_2010_2020,2.0,1.0,1786.0000000034001,570.0000000013999,0.0632698768195884,0.06491228070159497,0.03508771929818406,0.0632698768195884,population
