precinct_id,vap_18plus,white_vap,black_vap,hispanic_vap,native_vap,asian_vap,pacific_vap,multiracial_vap,white_vap_pct,black_vap_pct,hispanic_vap_pct,native_vap_pct,asian_vap_pct,pacific_vap_pct,multiracial_vap_pct
LINCOLN - 632604,831,680,0,101,0,5,5,38,81.83,0.0,12.15,0.0,0.6,0.6,4.57
LINCOLN - 632605,451,391,4,53,0,0,0,8,86.7,0.89,11.75,0.0,0.0,0.0,1.77
LINCOLN - 632606,94,46,0,29,0,0,0,11,48.94,0.0,30.85,0.0,0.0,0.0,11.7
MADISON - 653401,324,300,0,11,2,4,0,4,92.59,0.0,3.4,0.62,1.23,0.0,1.23
MADISON - 653402,2009,1787,0,63,52,63,0,27,88.95,0.0,3.14,2.59,3.14,0.0,1.34
MADISON - 653403,1782,1685,0,36,25,29,5,27,94.56,0.0,2.02,1.4,1.63,0.28,1.52
MADISON - 653404,727,682,0,8,2,7,11,0,93.81,0.0,1.1,0.28,0.96,1.51,0.0
MADISON - 653405,2242,1937,23,184,0,34,0,41,86.4,1.03,8.21,0.0,1.52,0.0,1.83
MADISON - 653406,1536,1411,17,71,5,8,17,0,91.86,1.11,4.62,0.33,0.52,1.11,0.0
MADISON - 653407,2057,1759,0,252,5,6,2,33,85.51,0.0,12.25,0.24,0.29,0.1,1.6
MADISON - 653408,4043,3464,23,347,9,0,0,209,85.68,0.57,8.58,0.22,0.0,0.0,5.17
MADISON - 653409,2593,2097,31,407,5,5,0,75,80.87,1.2,15.7,0.19,0.19,0.0,2.89
MADISON - 653410,5215,4558,156,373,10,12,21,48,87.4,2.99,7.15,0.19,0.23,0.4,0.92
MADISON - 653411,2681,2364,12,258,0,4,17,35,88.18,0.45,9.62,0.0,0.15,0.63,1.31
MADISON - 653412,2564,2205,21,217,0,101,0,25,86.0,0.82,8.46,0.0,3.94,0.0,0.98
MADISON - 653413,3036,2850,0,175,12,11,13,12,93.87,0.0,5.76,0.4,0.36,0.43,0.4
MADISON - 653414,1594,1310,7,195,1,5,3,63,82.18,0.44,12.23,0.06,0.31,0.19,3.95
MADISON - 653415,3632,2995,17,369,0,0,33,176,82.46,0.47,10.16,0.0,0.0,0.91,4.85
MADISON - 653416,2794,2552,9,137,6,13,21,92,91.34,0.32,4.9,0.21,0.47,0.75,3.29
MADISON - 653417,227,194,11,29,0,0,2,5,85.46,4.85,12.78,0.0,0.0,0.88,2.2
MADISON - 653418,1003,918,0,81,0,0,0,21,91.53,0.0,8.08,0.0,0.0,0.0,2.09
MADISON - 653419,1210,1161,0,26,0,0,0,0,95.95,0.0,2.15,0.0,0.0,0.0,0.0
MINIDOKA - 672701,1007,727,0,287,17,0,0,0,72.19,0.0,28.5,1.69,0.0,0.0,0.0
MINIDOKA - 672702,1256,849,0,411,0,0,0,0,67.6,0.0,32.72,0.0,0.0,0.0,0.0
MINIDOKA - 672703,2010,1308,3,571,110,11,0,18,65.07,0.15,28.41,5.47,0.55,0.0,0.9
MINIDOKA - 672704,1579,1277,0,233,56,0,0,0,80.87,0.0,14.76,3.55,0.0,0.0,0.0
MINIDOKA - 672705,1522,951,0,558,0,0,0,14,62.48,0.0,36.66,0.0,0.0,0.0,0.92
MINIDOKA - 672706,1100,782,7,260,13,2,0,22,71.09,0.64,23.64,1.18,0.18,0.0,2.0
MINIDOKA - 672708,1441,1024,0,387,4,0,0,21,71.06,0.0,26.86,0.28,0.0,0.0,1.46
MINIDOKA - 672709,1600,937,0,529,56,3,0,47,58.56,0.0,33.06,3.5,0.19,0.0,2.94
MINIDOKA - 672710,1176,864,0,290,1,0,0,15,73.47,0.0,24.66,0.09,0.0,0.0,1.28
MINIDOKA - 6727A1,1332,895,0,426,3,24,0,18,67.19,0.0,31.98,0.23,1.8,0.0,1.35
MINIDOKA - 6727B1,596,429,0,133,16,0,0,10,71.98,0.0,22.32,2.68,0.0,0.0,1.68
NEZ PERCE - 696001,1566,1287,3,164,33,32,0,55,82.18,0.19,10.47,2.11,2.04,0.0,3.51
NEZ PERCE - 696002,1333,1163,0,106,21,18,0,45,87.25,0.0,7.95,1.58,1.35,0.0,3.38
NEZ PERCE - 696003,1782,1518,1,149,56,8,0,48,85.19,0.06,8.36,3.14,0.45,0.0,2.69
NEZ PERCE - 696004,1155,1047,31,12,4,22,0,41,90.65,2.68,1.04,0.35,1.9,0.0,3.55
NEZ PERCE - 696005,990,909,0,17,11,23,0,20,91.82,0.0,1.72,1.11,2.32,0.0,2.02
NEZ PERCE - 696006,1507,1356,0,27,30,12,0,34,89.98,0.0,1.79,1.99,0.8,0.0,2.26
NEZ PERCE - 696007,782,749,0,0,0,0,0,16,95.78,0.0,0.0,0.0,0.0,0.0,2.05
NEZ PERCE - 696008,1246,1209,0,0,0,0,0,42,97.03,0.0,0.0,0.0,0.0,0.0,3.37
NEZ PERCE - 696009,1827,1652,0,95,5,96,19,12,90.42,0.0,5.2,0.27,5.25,1.04,0.66
NEZ PERCE - 696010,857,803,0,47,5,3,0,24,93.7,0.0,5.48,0.58,0.35,0.0,2.8
NEZ PERCE - 696011,1536,1427,0,0,35,0,0,69,92.9,0.0,0.0,2.28,0.0,0.0,4.49
NEZ PERCE - 696012,698,650,0,14,4,0,0,28,93.12,0.0,2.01,0.57,0.0,0.0,4.01
NEZ PERCE - 696013,1043,951,0,40,0,0,0,17,91.18,0.0,3.84,0.0,0.0,0.0,1.63
NEZ PERCE - 696014,1018,965,0,17,0,0,0,27,94.79,0.0,1.67,0.0,0.0,0.0,2.65
NEZ PERCE - 696015,1069,927,0,116,12,0,0,44,86.72,0.0,10.85,1.12,0.0,0.0,4.12
NEZ PERCE - 696016,1296,1138,0,85,10,0,0,59,87.81,0.0,6.56,0.77,0.0,0.0,4.55
NEZ PERCE - 696017,1056,1011,0,12,0,0,0,23,95.74,0.0,1.14,0.0,0.0,0.0,2.18
NEZ PERCE - 696018,1028,924,0,55,6,7,0,44,89.88,0.0,5.35,0.58,0.68,0.0,4.28
NEZ PERCE - 696019,1169,1145,0,23,0,12,0,4,97.95,0.0,1.97,0.0,1.03,0.0,0.34
NEZ PERCE - 696020,1172,1097,4,48,0,0,0,15,93.6,0.34,4.1,0.0,0.0,0.0,1.28
NEZ PERCE - 696021,1394,1373,0,11,0,7,0,0,98.49,0.0,0.79,0.0,0.5,0.0,0.0
NEZ PERCE - 696022,1642,1586,0,0,6,0,0,50,96.59,0.0,0.0,0.37,0.0,0.0,3.05
NEZ PERCE - 696023,168,151,0,6,8,0,0,7,89.88,0.0,3.57,4.76,0.0,0.0,4.17
NEZ PERCE - 696024,1141,1020,0,37,0,37,0,32,89.4,0.0,3.24,0.0,3.24,0.0,2.8
NEZ PERCE - 696025,1012,972,0,0,39,0,0,8,96.05,0.0,0.0,3.85,0.0,0.0,0.79
NEZ PERCE - 696026,1591,551,10,45,822,0,0,74,34.63,0.63,2.83,51.67,0.0,0.0,4.65
NEZ PERCE - 696027,343,332,0,10,1,0,0,0,96.79,0.0,2.92,0.29,0.0,0.0,0.0
NEZ PERCE - 696028,452,431,0,4,4,0,0,14,95.35,0.0,0.88,0.88,0.0,0.0,3.1
NEZ PERCE - 696029,333,322,0,3,7,0,0,5,96.7,0.0,0.9,2.1,0.0,0.0,1.5
NEZ PERCE - 696030,229,202,0,1,8,0,0,9,88.21,0.0,0.44,3.49,0.0,0.0,3.93
NEZ PERCE - 696031,681,594,0,10,92,5,0,24,87.22,0.0,1.47,13.51,0.73,0.0,3.52
NEZ PERCE - 696032,311,266,0,13,64,1,0,8,85.53,0.0,4.18,20.58,0.32,0.0,2.57
ONEIDA - 713201,897,830,6,31,0,3,0,12,92.53,0.67,3.46,0.0,0.33,0.0,1.34
ONEIDA - 713202,902,837,1,40,8,0,0,12,92.79,0.11,4.43,0.89,0.0,0.0,1.33
ONEIDA - 713203,925,879,0,35,17,0,0,0,95.03,0.0,3.78,1.84,0.0,0.0,0.0
ONEIDA - 713204,532,480,9,13,0,1,0,49,90.23,1.69,2.44,0.0,0.19,0.0,9.21
ONEIDA - 713205,128,117,3,0,0,1,0,0,91.41,2.34,0.0,0.0,0.78,0.0,0.0
ONEIDA - 713206,94,75,1,0,0,0,0,18,79.79,1.06,0.0,0.0,0.0,0.0,19.15
OWYHEE - 732301,1222,924,0,240,24,0,0,34,75.61,0.0,19.64,1.96,0.0,0.0,2.78
OWYHEE - 732302,1988,1581,0,302,0,15,0,89,79.53,0.0,15.19,0.0,0.75,0.0,4.48
OWYHEE - 732303,1157,953,0,180,4,0,0,20,82.37,0.0,15.56,0.35,0.0,0.0,1.73
OWYHEE - 732304,1037,837,0,161,1,0,0,29,80.71,0.0,15.53,0.1,0.0,0.0,2.8
OWYHEE - 732305,88,88,0,7,0,0,0,0,100.0,0.0,7.95,0.0,0.0,0.0,0.0
OWYHEE - 732306,867,771,0,87,0,0,0,2,88.93,0.0,10.03,0.0,0.0,0.0,0.23
OWYHEE - 732307,498,444,0,53,0,0,0,3,89.16,0.0,10.64,0.0,0.0,0.0,0.6
OWYHEE - 732308,184,169,0,18,5,0,0,1,91.85,0.0,9.78,2.72,0.0,0.0,0.54
OWYHEE - 732309,907,746,27,75,6,0,27,33,82.25,2.98,8.27,0.66,0.0,2.98,3.64
OWYHEE - 732310,354,280,0,55,15,0,0,9,79.1,0.0,15.54,4.24,0.0,0.0,2.54
OWYHEE - 732311,182,25,0,5,128,0,0,12,13.74,0.0,2.75,70.33,0.0,0.0,6.59
OWYHEE - 732312,32,27,0,2,0,0,0,2,84.38,0.0,6.25,0.0,0.0,0.0,6.25
PAYETTE - 759001,2197,1801,0,349,0,0,0,42,81.98,0.0,15.89,0.0,0.0,0.0,1.91
PAYETTE - 759002,3024,2637,14,226,0,0,0,152,87.2,0.46,7.47,0.0,0.0,0.0,5.03
PAYETTE - 759003,1548,1193,0,278,30,0,0,55,77.07,0.0,17.96,1.94,0.0,0.0,3.55
PAYETTE - 759004,1139,803,0,311,22,0,0,3,70.5,0.0,27.3,1.93,0.0,0.0,0.26
PAYETTE - 759005,3330,2637,0,482,0,80,0,71,79.19,0.0,14.47,0.0,2.4,0.0,2.13
PAYETTE - 759006,2459,1978,0,365,0,71,0,76,80.44,0.0,14.84,0.0,2.89,0.0,3.09
PAYETTE - 759007,561,553,0,23,0,0,0,3,98.57,0.0,4.1,0.0,0.0,0.0,0.53
PAYETTE - 759008,2616,2309,16,230,0,0,0,77,88.26,0.61,8.79,0.0,0.0,0.0,2.94
PAYETTE - 759009,1967,1847,0,61,0,5,0,46,93.9,0.0,3.1,0.0,0.25,0.0,2.34
PAYETTE - 759010,370,326,0,30,0,0,0,9,88.11,0.0,8.11,0.0,0.0,0.0,2.43
POWER - 772801,796,626,0,159,3,0,0,5,78.64,0.0,19.97,0.38,0.0,0.0,0.63
POWER - 772802,1301,971,34,225,0,0,0,75,74.63,2.61,17.29,0.0,0.0,0.0,5.76
POWER - 772803,1936,1185,0,737,5,0,0,3,61.21,0.0,38.07,0.26,0.0,0.0,0.15
POWER - 772804,386,379,0,0,0,0,0,8,98.19,0.0,0.0,0.0,0.0,0.0,2.07
POWER - 772805,118,117,0,1,1,0,0,1,99.15,0.0,0.85,0.85,0.0,0.0,0.85
POWER - 772806,573,404,0,47,63,0,0,61,70.51,0.0,8.2,10.99,0.0,0.0,10.65
SHOSHONE - 797001,193,177,0,4,12,0,0,1,91.71,0.0,2.07,6.22,0.0,0.0,0.52
SHOSHONE - 797002,662,612,26,17,0,0,0,7,92.45,3.93,2.57,0.0,0.0,0.0,1.06
SHOSHONE - 797003,1227,1121,7,76,0,0,0,32,91.36,0.57,6.19,0.0,0.0,0.0,2.61
SHOSHONE - 797004,457,439,0,0,0,0,0,8,96.06,0.0,0.0,0.0,0.0,0.0,1.75
SHOSHONE - 797005,1448,1317,0,73,6,0,0,51,90.95,0.0,5.04,0.41,0.0,0.0,3.52
SHOSHONE - 797006,2510,2248,74,88,5,0,0,91,89.56,2.95,3.51,0.2,0.0,0.0,3.63
SHOSHONE - 797007,110,98,8,1,0,0,0,6,89.09,7.27,0.91,0.0,0.0,0.0,5.45
SHOSHONE - 797008,873,836,0,33,4,0,0,10,95.76,0.0,3.78,0.46,0.0,0.0,1.15
SHOSHONE - 797009,2107,1913,0,55,63,0,23,48,90.79,0.0,2.61,2.99,0.0,1.09,2.28
SHOSHONE - 797010,974,934,0,14,0,0,9,17,95.89,0.0,1.44,0.0,0.0,0.92,1.75
SHOSHONE - 797011,146,123,0,5,0,0,3,5,84.25,0.0,3.42,0.0,0.0,2.05,3.42
SHOSHONE - 797012,73,71,0,3,0,0,2,0,97.26,0.0,4.11,0.0,0.0,2.74,0.0
SHOSHONE - 797013,47,45,0,2,0,0,2,2,95.74,0.0,4.26,0.0,0.0,4.26,4.26
TETON - 813201,1356,1265,0,36,21,3,0,36,93.29,0.0,2.65,1.55,0.22,0.0,2.65
TETON - 813202,757,716,0,23,0,0,0,18,94.58,0.0,3.04,0.0,0.0,0.0,2.38
TETON - 813203,693,704,0,3,0,5,0,1,101.59,0.0,0.43,0.0,0.72,0.0,0.14
TETON - 813204,1693,1487,0,158,0,10,0,4,87.83,0.0,9.33,0.0,0.59,0.0,0.24
TETON - 813205,898,852,0,30,0,0,0,21,94.88,0.0,3.34,0.0,0.0,0.0,2.34
TETON - 813206,1890,1509,0,315,0,0,0,77,79.84,0.0,16.67,0.0,0.0,0.0,4.07
TETON - 813207,1482,1389,0,64,0,0,0,22,93.72,0.0,4.32,0.0,0.0,0.0,1.48
TWIN FALLS - 832301,898,898,0,15,0,0,0,32,100.0,0.0,1.67,0.0,0.0,0.0,3.56
TWIN FALLS - 832302,1262,1077,0,137,0,0,0,105,85.34,0.0,10.86,0.0,0.0,0.0,8.32
TWIN FALLS - 832303,855,683,0,146,0,0,0,23,79.88,0.0,17.08,0.0,0.0,0.0,2.69
TWIN FALLS - 832304,563,528,0,39,0,0,1,0,93.78,0.0,6.93,0.0,0.0,0.18,0.0
TWIN FALLS - 832305,493,486,0,1,0,0,0,4,98.58,0.0,0.2,0.0,0.0,0.0,0.81
TWIN FALLS - 832401,2438,1794,49,452,5,39,4,73,73.58,2.01,18.54,0.21,1.6,0.16,2.99
TWIN FALLS - 832402,2638,2208,2,383,24,4,2,24,83.7,0.08,14.52,0.91,0.15,0.08,0.91
TWIN FALLS - 832403,1948,1734,0,146,3,0,0,45,89.01,0.0,7.49,0.15,0.0,0.0,2.31
TWIN FALLS - 832404,1846,1676,10,121,12,0,0,52,90.79,0.54,6.55,0.65,0.0,0.0,2.82
TWIN FALLS - 832405,1337,1122,0,138,0,25,0,52,83.92,0.0,10.32,0.0,1.87,0.0,3.89
TWIN FALLS - 832406,1524,1481,0,16,19,8,0,0,97.18,0.0,1.05,1.25,0.52,0.0,0.0
TWIN FALLS - 832407,1670,1289,54,268,0,0,0,28,77.19,3.23,16.05,0.0,0.0,0.0,1.68
TWIN FALLS - 832408,1271,925,0,363,0,0,0,14,72.78,0.0,28.56,0.0,0.0,0.0,1.1
TWIN FALLS - 832409,2036,1725,0,192,4,62,20,40,84.72,0.0,9.43,0.2,3.05,0.98,1.96
TWIN FALLS - 832410,1404,1228,22,131,1,0,10,10,87.46,1.57,9.33,0.07,0.0,0.71,0.71
TWIN FALLS - 832411,1409,1198,23,128,0,18,0,16,85.02,1.63,9.08,0.0,1.28,0.0,1.14
TWIN FALLS - 832412,1770,1419,32,318,8,3,0,56,80.17,1.81,17.97,0.45,0.17,0.0,3.16
TWIN FALLS - 832413,2783,1621,0,769,0,361,15,66,58.25,0.0,27.63,0.0,12.97,0.54,2.37
TWIN FALLS - 832414,2085,1689,1,351,0,19,0,12,81.01,0.05,16.83,0.0,0.91,0.0,0.58
TWIN FALLS - 832415,1283,1027,1,189,12,1,0,63,80.05,0.08,14.73,0.94,0.08,0.0,4.91
TWIN FALLS - 832416,1028,954,0,79,3,3,0,6,92.8,0.0,7.68,0.29,0.29,0.0,0.58
TWIN FALLS - 832417,1534,1297,0,206,3,9,0,3,84.55,0.0,13.43,0.2,0.59,0.0,0.2
TWIN FALLS - 832418,1868,1565,0,275,0,27,0,0,83.78,0.0,14.72,0.0,1.45,0.0,0.0
TWIN FALLS - 832419,1036,965,0,30,16,0,0,35,93.15,0.0,2.9,1.54,0.0,0.0,3.38
TWIN FALLS - 832420,3344,3117,0,165,10,0,0,28,93.21,0.0,4.93,0.3,0.0,0.0,0.84
TWIN FALLS - 832421,2521,2244,24,159,5,0,0,68,89.01,0.95,6.31,0.2,0.0,0.0,2.7
TWIN FALLS - 832422,1205,1085,0,87,0,13,0,16,90.04,0.0,7.22,0.0,1.08,0.0,1.33
TWIN FALLS - 832423,1076,977,0,56,5,22,0,20,90.8,0.0,5.2,0.46,2.04,0.0,1.86
TWIN FALLS - 832501,557,459,0,82,0,0,0,33,82.41,0.0,14.72,0.0,0.0,0.0,5.92
TWIN FALLS - 832503,1178,1140,11,79,1,0,0,11,96.77,0.93,6.71,0.08,0.0,0.0,0.93
TWIN FALLS - 832504,1120,980,0,61,0,0,6,21,87.5,0.0,5.45,0.0,0.0,0.54,1.88
TWIN FALLS - 832505,1338,950,0,187,34,0,11,44,71.0,0.0,13.98,2.54,0.0,0.82,3.29
TWIN FALLS - 832506,1524,1368,0,87,0,0,0,83,89.76,0.0,5.71,0.0,0.0,0.0,5.45
TWIN FALLS - 832507,1718,1379,0,284,38,0,0,1,80.27,0.0,16.53,2.21,0.0,0.0,0.06
TWIN FALLS - 832508,1179,1050,0,109,0,6,1,17,89.06,0.0,9.25,0.0,0.51,0.08,1.44
TWIN FALLS - 832509,1293,1005,0,230,5,0,0,25,77.73,0.0,17.79,0.39,0.0,0.0,1.93
TWIN FALLS - 832510,875,698,0,168,0,0,3,0,79.77,0.0,19.2,0.0,0.0,0.34,0.0
TWIN FALLS - 832511,1568,1339,0,200,10,0,0,15,85.4,0.0,12.76,0.64,0.0,0.0,0.96
TWIN FALLS - 832512,1023,879,0,135,0,0,4,13,85.92,0.0,13.2,0.0,0.0,0.39,1.27
TWIN FALLS - 832513,1979,1801,0,103,5,0,0,79,91.01,0.0,5.2,0.25,0.0,0.0,3.99
TWIN FALLS - 832514,1186,897,0,289,0,0,1,11,75.63,0.0,24.37,0.0,0.0,0.08,0.93
TWIN FALLS - 832524,1168,918,0,155,0,17,0,26,78.6,0.0,13.27,0.0,1.46,0.0,2.23
TWIN FALLS - 832525,867,711,0,143,0,0,0,17,82.01,0.0,16.49,0.0,0.0,0.0,1.96
TWIN FALLS - 832526,1568,1375,2,155,5,4,0,13,87.69,0.13,9.89,0.32,0.26,0.0,0.83
VALLEY - 858001,2279,2136,0,78,0,0,0,58,93.73,0.0,3.42,0.0,0.0,0.0,2.54
VALLEY - 858002,2685,2644,0,27,0,0,0,23,98.47,0.0,1.01,0.0,0.0,0.0,0.86
VALLEY - 858003,945,836,5,99,0,16,0,13,88.47,0.53,10.48,0.0,1.69,0.0,1.38
VALLEY - 858004,2175,2104,0,47,0,0,0,40,96.74,0.0,2.16,0.0,0.0,0.0,1.84
VALLEY - 858005,552,471,0,41,0,5,17,7,85.33,0.0,7.43,0.0,0.91,3.08,1.27
VALLEY - 858006,293,293,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
VALLEY - 858007,132,116,0,3,0,0,0,2,87.88,0.0,2.27,0.0,0.0,0.0,1.52
VALLEY - 858008,894,817,0,39,0,0,0,18,91.39,0.0,4.36,0.0,0.0,0.0,2.01
WASHINGTON - 879001,805,746,0,66,0,0,0,7,92.67,0.0,8.2,0.0,0.0,0.0,0.87
WASHINGTON - 879002,888,743,0,109,0,0,0,3,83.67,0.0,12.27,0.0,0.0,0.0,0.34
WASHINGTON - 879003,534,356,14,136,0,29,0,0,66.67,2.62,25.47,0.0,5.43,0.0,0.0
WASHINGTON - 879004,869,673,0,127,0,16,18,45,77.45,0.0,14.61,0.0,1.84,2.07,5.18
WASHINGTON - 879005,696,575,8,91,0,10,0,12,82.61,1.15,13.07,0.0,1.44,0.0,1.72
WASHINGTON - 879006,500,493,2,0,0,0,0,0,98.6,0.4,0.0,0.0,0.0,0.0,0.0
WASHINGTON - 879007,903,794,0,34,0,0,0,76,87.93,0.0,3.77,0.0,0.0,0.0,8.42
WASHINGTON - 879008,768,732,0,20,0,0,0,15,95.31,0.0,2.6,0.0,0.0,0.0,1.95
WASHINGTON - 879009,1069,719,0,290,0,0,0,41,67.26,0.0,27.13,0.0,0.0,0.0,3.84
WASHINGTON - 879010,693,650,6,0,12,7,0,17,93.8,0.87,0.0,1.73,1.01,0.0,2.45
WASHINGTON - 879011,531,500,2,45,0,0,0,17,94.16,0.38,8.47,0.0,0.0,0.0,3.2
